"Begin Time - msec","End Time - msec","RS_Detail","RG_RefNum_Right",
41482,41690,"Ad-femPl",
41827,42638,"AttL-shape","46"
43720,44017,"AttL-shape",
44017,44244,"V-static",
44409,44453,"Ad-neuSg",
44453,44539,"V-static",
45011,45656," AttL-shape","49"
45656,45836,"Ad-femSg","49"
45836,46016,"T-dann","49"
47655,47815,"Pos-da","49"
48203,49006,"V-static",
49435,49696,"V-static",
49696,50429," O-Versprecher",
50715,51021,"AttL-color",
51021,51793,"L-lm1_skulptur",
53593,53743,"Prep-von",
53743,53887,"Ad-maskSg",
53887,54259,"AttL-size",
54609,54741,"P-neutral",
54741,55392,"V-other",
55732,55947,"O-Frage","54"
56165,56708,"AttL-size",
56708,56826,"Pos-da",
57632,58936," AttL-size",
60759,60989,"Ad-neuSg","58"
61297,61406,"V-static","58"
61406,61829," AttL-shape","58"
61829,62368,"L-lm1_platz","58"
62368,62612,"Pos-um",
62612,62894,"Pos-herum",
62894,63254,"V-static",
63519,64226,"AttL-quantity ","62"
64626,65511,"L-laterne-pl_unbestimmbar",
65975,66267,"AttL-shape",
66267,66907,"L-laterne-pl-ueberhaengend",
67921,68607,"O-Bestaetigung",
68607,68841,"Ad-neuSg",
68841,69084,"V-static",
69084,69330,"Ad-femSg",
69330,70145,"L-lm1_skulptur",
70145,70671,"L-rasen",
70671,70731,"Aid-maskSg","67"
70731,71163,"L-lm1_sockel","67"
71581,72040,"AttL-shape",
72381,72819,"O-Bestaetigung",
73601,74204,"T-dann",
74204,74739,"O-Bestaetigung",
74739,74945,"O-Frage",
77106,77546,"O-Bestaetigung",
77546,78318,"T-dann",
78318,78582,"V-motion","72"
78582,78839,"P-neutral","72"
79691,80425,"Dir-geradeaus","72"
80425,80652,"Dir-ueber","72"
80823,81018,"Ad-maskSg","72"
81018,81276,"L-lm1_platz","72"
81276,81633,"Dir-ueber",
81976,82340,"Pos-Seite","79"
82546,82683,"Pos-an","79"
82683,82906,"Ad-maskSg","79"
82906,83315,"L-lm1_skulptur",
83315,83613,"Dir-vorbei",
83613,83902,"V-motion",
84001,84112,"T-dann","81"
84112,84639,"Dir-geradeaus","81"
84639,85173,"Dist-weiter","81"
89432,90155,"V-motion",
90155,90732,"T-dann",
91663,91940,"Ad-maskSg",
91940,93348,"L-str_02-geschlaengeltWegVonSkulptur",
95918,96536,"Dist-bis",
96536,97156,"P-DuPerspektive",
99389,99648,"Pos-vor",
99648,100191,"Aid-maskSg",
100641,101237,"AttL-size",
101237,101632,"L-lms-sg_unbestimmbar",
101632,102239,"V-static",
102531,102681,"Ad-neuSg","89"
102681,102839,"V-static","89"
102839,103041,"T-dann","89"
103041,103416,"Ad-neuSg","89"
103642,104447,"L-lm2_rathaus","89"
105413,105554,"Ad-neuSg",
105554,105670,"V-static",
105670,106530," AttL-shape",
106530,107197,"L-lms-sg_unbestimmbar",
107197,107419,"P-DuPerspektive",
107419,107834,"V-perception",
108486,108709,"Pos-da","94"
108709,109079,"Dir-rein","94"
109079,109331,"Ad-neuSg",
109331,109532,"V-other",
109532,109631,"Ad-neuSg",
109631,109751,"V-static",
109751,110262,"Pos-vorne",
110642,110832,"AttL-number","98"
110832,111111,"L-lm2_LFuRF-pl","98"
111111,111273,"V-static","98"
111273,111496,"Pos-hinten","98"
111496,111993,"AttL-shape","98"
114042,114257,"V-static","102"
114257,114680," AttL-size","102"
114680,115006,"L-lm2_rathaus-platz","102"
115006,115168,"O-Versprecher",
115168,115341,"V-static","105"
115341,115495,"Pos-auf","105"
115495,115791,"AttL-size","105"
115791,116096,"L-lm2_rathaus-platz",
116096,116390,"Pos-um","107"
116390,116628,"Pos-herum","107"
116628,116877,"V-static","107"
117117,117342,"Ad-femPl","107"
117342,118038,"L-laterne-pl-ueberhaengend",
118996,119312,"Ad-neuSg",
119312,119638,"V-static",
119827,120739,"Aid-femSg",
120739,121045,"AttL-size",
121045,121988,"L-lm2_HH-tuer",
122314,122864,"Pos-in","113"
122864,123601,"Pos-hinten",
123601,124082,"L-lm2_HH","113"
124500,124750,"Dist-inNaehe",
124750,125151,"AttL-shape",
125983,126164,"Pos-da",
126164,126261,"V-static",
126697,127159," AttL-size",
127159,127530,"L-lm2_HH-vordach","119"
127530,128034,"Pos-ueber",
128442,128660,"Ad-neuSg",
128660,129003,"V-static",
129003,129271,"Pos-an",
129271,129730,"Ad-femPl",
130103,130858,"L-lm2_LFuRF-pl-vorderseite",
131193,131391,"Prep-von","123"
131391,131650,"AttL-shape","123"
132179,132351,"Pos-wo","126"
132351,132454,"P-DuPerspektive","126"
132881,133006,"P-DuPerspektive","126"
133006,133203,"V-perception","126"
133203,133298,"Pos-da",
133581,133954,"Pos-darauf",
134361,134589,"V-static",
134589,134829,"Ad-neuSg",
134829,135515,"AttL-number",
136408,137327,"L-lm2_treppe-pl",
137512,138002,"L-lm2_treppe-pl",
138002,138665,"L-lm2_treppe-pl",
139753,139923,"Ad-femPl",
140956,141493,"AttL-hedging",
141493,141716,"Prep-mit","133"
141716,142109,"L-lm2_rathaus-bauteile","133"
142109,142231,"Pos-da","133"
142402,142643,"Prep-von",
142643,143225,"V-static",
145199,145543,"O-Bestaetigung",
148150,148715,"AttL-shape",
148715,148974,"V-static",
149504,149986,"AttL-shape",
149986,150653," AttL-shape","139"
151067,151288,"Prep-mit",
151288,151931,"L-lm2_fen-pl",
154332,154661,"O-Bestaetigung",
155861,156255,"O-Bestaetigung",
156255,156353,"P-DuPerspektive",
156353,156610,"V-static",
156942,157422,"Pos-davor",
157851,158057,"T-dann","144"
158057,158211,"V-static","144"
158211,158352,"Ad-maskSg","144"
158352,158789,"L-str_04-vorRathaus","144"
158789,159258,"Pos-links","144"
161077,161368,"V-motion",
161729,161894,"T-dann","147"
161894,162875,"Dir-denWegEntlang","147"
162875,163299,"V-motion",
163299,163716,"T-dann","149"
163716,164257,"Dir-rechts","149"
165246,165624,"V-motion","153"
165624,165881,"Dist-weiter","153"
165881,166088,"Pos-an","153"
166088,166545,"L-lm2_rathaus","153"
166545,167017,"Dir-entlang",
173767,174396,"O-Bestaetigung",
174518,174779,"V-motion",
174779,174927,"T-dann",
174927,175253,"Dir-rechts",
175674,175974,"V-motion",
175974,176260,"Dist-weiter",
176260,176354,"Pos-an",
176354,176851,"L-lm2_rathaus",
177229,177673,"Dir-entlang",
177767,177916,"T-dann",
178156,178550,"Dist-weiter","168"
179861,180187,"T-dann",
180187,180650,"V-static",
180650,180962,"Ad-femSg",
180962,181611,"L-str_06-geschlaengeltZuAufKirchplatz",
182057,183124," AttL-shape",
183618,183908,"T-ueberZeitraum",
184040,184784,"L-str_06-geschlaengeltZuAufKirchplatz",
184784,185266,"V-motion",
185900,186078,"V-static",
186078,186225,"T-dann","174"
186225,186474,"Prep-nach","174"
186474,186638,"T-amAnfang","174"
186638,186724,"Prep-nach","174"
186724,187033,"Pos-rechts","174"
187033,187559," AttL-shape",
187662,187910,"T-dann","175"
188271,188451,"Prep-nach","175"
188451,188992,"Pos-links",
189489,189635,"T-dann",
189635,189908,"V-motion",
189908,189968,"P-DuPerspektive",
189968,190191,"Pos-auf",
190191,190553,"AttL-size",
190553,191375,"L-lm3_kirchplatz",
192066,192323,"V-motion",
192323,192550,"T-amAnfang","182"
192550,192696,"Pos-auf","182"
192696,193045,"Ad-maskSg","182"
193045,193406,"L-lm3_kirchplatz",
193597,193845,"V-motion","183&185&186"
193845,194013,"P-DuPerspektive","183&185&186"
194013,194412,"T-dann","183&185&186"
194412,194905,"AttL-number","183&185&186"
194905,195196,"AttL-others","183&185&186"
195196,195357,"Prep-nach","183&185&186"
195357,195838,"Dir-links","183&185&186"
196437,196860,"V-static",
196860,197063,"T-dann",
197418,197701,"Pos-vor",
197701,197974,"AttL-number",
197974,198648,"L-lm3_kirchen",
199143,199428,"Pos-links",
199428,199616,"V-static",
199616,199742,"Aid-femSg","192"
199742,200068,"L-lm3_RT","192"
200068,200352,"Pos-rechts","192"
200352,200448,"Aid-femSg","192"
200448,200943,"L-lm3_DT","192"
205126,205354,"AttL-quantity",
206221,207437,"AttL-color",
209726,209976,"Prep-von",
209976,210358,"AttL-color",
210547,210812,"Ad-femPl",
211610,211887,"O-Versprecher",
211887,212124,"Ad-neuSg",
212124,212468,"L-lm2_rathaus",
212468,212592,"V-static","200"
212723,212780,"Aid-maskSg","200"
212780,213353,"L-lm2_flachdach","200"
214283,214787,"AttL-quantity",
214787,215552,"AttL-color",
215827,216121,"Ad-femPl","203"
216121,216713,"L-geb_dach-pl_unbestimmbar","203"
216713,216919,"V-static",
216919,217505,"AttL-color",
218317,218506,"Ad-neuSg",
218506,218872,"L-lm2_rathaus","206"
218872,218997,"V-static","206"
219177,219323,"Aid-maskSg","206"
219323,219742,"L-lm2_flachdach",
220393,220784,"O-Bestaetigung",
221679,221846,"V-motion","208"
221846,222018,"P-DuPerspektive","208"
222018,222258,"O-Bestaetigung","208"
222258,222442,"Pos-vor",
222442,222859,"L-lm2_rathaus","210"
222859,223317,"Dir-links",
223317,223554,"T-dann","211"
223554,224242,"Dir-rechts",
224242,224523,"T-dann","212"
224523,225096,"Ad-femSg","212"
225096,225986,"L-str_06-geschlaengeltZuAufKirchplatz","212"
226828,227085,"V-motion",
227085,227276,"Pos-auf",
227276,227751," AttL-size",
227751,228087,"L-lm3_kirchplatz",
228087,228384,"Prep-zu",
228384,228615,"T-wenn",
228615,228729,"P-DuPerspektive",
228729,228929,"Pos-auf",
228929,229090,"Ad-maskSg",
229090,229418,"L-lm3_kirchplatz",
229418,229674,"Pos-Mitte",
229674,230378,"V-static","220"
230731,230995,"V-motion","220"
230995,231060,"P-DuPerspektive","220"
231240,231352,"Prep-um","220"
231352,231765,"AttL-number","220"
231765,232089,"AttL-others",
232656,233042,"V-static",
233042,233316,"Pos-vor",
233316,233539,"AttL-number",
233539,234157,"L-lm3_kirchen",
234526,234957,"Ad-femSg",
235945,236405,"Pos-links","227"
236405,236985,"L-lm3_RT","227"
237652,238089,"V-static",
238907,239321,"Aid-femSg",
239625,239814,"V-static",
239814,239994,"Pos-oben",
239994,240505,"Pos-darauf",
240505,240766,"Aid-femSg",
240766,241204,"AttL-size",
241204,241495,"AttL-shape","232"
241495,241929,"L-lm3_RT-kuppeldach","232"
243079,243174,"Aid-femSg","233"
243174,243644,"L-lm3_RT-moschee","233"
243875,244186,"O-Negation",
244186,244501,"O-Wiederholung",
244501,244999,"AttL-hedging",
244999,245194,"Ad-neuSg","236"
245606,245719,"Pos-an","236"
245719,245912,"Pos-Ende","236"
246105,246406,"AttL-shape","236"
246406,246713,"V-static",
247252,247734,"AttL-shape","237"
250812,251248,"AttL-number",
251248,251851,"L-lm3_kirchen","239"
251851,252141,"V-static","239"
252771,253190,"O-Versprecher","239"
253349,253812,"Dir-zu","240"
253812,253991,"P-DuPerspektive-Passiv","240"
254180,254657,"V-static",
254657,255522," AttL-size",
255522,256057,"L-lm3_RTuDT-tuer-pl",
256458,256733,"AttL-number",
256733,257100,"L-lm3_kirchen",
257100,257323,"V-static",
257323,257635,"Ad-femPl",
257635,258226,"AttL-others",
258867,259864,"L-lm3_RTuDT-fen-pl",
260257,260570,"Pos-unten","248"
260570,260849,"AttL-shape",
260849,260959,"Prep-nach","249"
260959,261273,"Pos-oben","249"
261273,261419,"T-dann","249"
263119,263616,"AttL-shape",
263616,264410,"V-static",
266369,266841,"Ad-femSg",
267386,267491,"Pos-an","254"
267491,267532,"Ad-maskSg","254"
267532,267755,"L-lm3_RT","254"
267755,268053,"Pos-links","254"
268574,268707,"Ad-femSg",
268707,268810,"V-static",
269119,269459,"Aid-femSg",
269459,269715,"O-Wiederholung","256"
269715,271025," AttL-shape",
271615,271744,"Prep-mit",
271744,271993,"Aid-maskSg","257"
271993,273305,"L-lm3_RT-querH",
273305,273810,"Pos-an",
274875,275025,"P-DuPerspektive",
275025,275299,"V-perception",
275804,275951,"Pos-auf","260"
275951,276101,"Ad-neuSg","260"
276101,276757,"L-lm3_RT-langH","260"
277622,278036,"O-Bestaetigung",
278036,278173,"T-dann",
278173,278249,"Ad-femSg","261"
278249,278559,"Pos-rechts","261"
278559,279166,"L-lm3_DT",
279424,279831,"V-static",
280019,280458,"AttL-number",
280458,280956,"L-lm3_DT-turm-pl-lUr",
281861,282337,"Prep-mit",
282930,283574,"AttL-shape",
283574,284010,"L-lm3_DT-turm-dach-pl",
284010,284444,"Pos-darauf",
285326,285958,"Pos-auf",
285958,286417,"Aid-maskSg",
286417,286572,"Prep-von",
286572,287090,"L-lm3_DT-turm-dach-pl",
287090,287306,"P-egozentrisch",
287306,287531,"V-other",
287531,287703,"Pos-auf","272"
287703,287810,"Ad-maskSg","272"
287810,288157,"Pos-rechts","272"
288157,288292,"V-static","272"
288292,288344,"Aid-maskSg","272"
288344,288661,"L-lm3_DT-turm-kreuz-sg-r","272"
288661,289038,"Pos-darauf",
289547,289933,"L-lm3_RTuDT-kreuz-pl","275"
289933,290098,"V-static","275"
290254,290520,"AttL-number","275"
290520,290891,"Pos-darauf","275"
291369,291478,"Pos-auf",
291478,291530,"Ad-maskSg",
291530,291772,"Aid-maskSg",
291952,292107,"Pos-auf","281"
292107,292338,"Ad-maskSg","281"
292338,292740,"AttL-shape","281"
292740,293050,"L-lm3_RT-kuppeldach","281"
293505,293647,"Pos-auf","283"
293647,293754,"Ad-maskSg","283"
294003,294361,"Pos-rechts","283"
294361,294916,"Pos-Seite",
295212,295611,"O-Versprecher",
296576,296759,"Prep-von","286"
296759,296914,"Ad-femPl","286"
296914,297195,"AttL-quantity","286"
297195,297755,"L-lm3_DT-turm-pl-lUr","286"
297755,297952,"V-other","286"
297952,298041,"P-egozentrisch",
298041,298213,"Pos-auf",
298213,298345,"Ad-maskSg",
298345,298714,"Pos-rechts",
298714,299213,"L-lm3_DT-turm-sg-r",
300293,300396,"Ad-femSg",
300396,301049,"Pos-rechts",
301346,301924,"L-lm3_DT",
301924,302103,"V-static",
303112,303815,"AttL-size",
303815,304388,"AttL-shape",
304388,304829,"L-lm3_DT-rundfenster",
304829,305240,"Pos-oben",
305556,305693,"V-static","297"
305871,306438," AttL-shape","297"
306438,306744,"L-lm3_DT-fen-pl",
306744,306865,"Pos-an","299"
306865,307331,"Pos-Seite",
307555,307716,"Ad-femSg","300 "
307716,307948,"L-lm3_DT-tuer-sg-v","300 "
307948,308331,"Pos-vorne",
308331,308456,"Pos-auf","304"
308456,308619,"Ad-femSg","304"
308619,308722,"P-DuPerspektive","304"
308722,308917,"O-Versprecher","304"
308917,309338,"Pos-darauf",
309338,309620,"V-perception",
310560,310834,"Pos-oben",
311003,311416," AttL-size",
311416,311769,"AttL-shape",
311769,312432,"L-lm3_DT-rundfenster",
315283,316029,"O-Bestaetigung",
318369,318668,"O-Bestaetigung",
318668,318818,"Ad-neuSg",
318818,318895,"V-static",
319082,319313,"Aid-maskSg","311"
319313,319590,"O-Wiederholung","311"
319590,320182,"AttL-quantity","311"
320499,321331,"AttL-shape",
321331,321746,"V-other",
321892,322227," AttL-quantity","313"
322227,322750,"L-lm3_DT-turm-pl-lUr","313"
323797,324147,"O-Versprecher",
324361,324483,"Prep-von",
324483,325015," AttL-shape","315"
325015,325118,"Prep-von","315"
325118,325571,"L-lm3_DT-turm-pl-lUr","315"
325933,326353,"Ad-femSg",
326353,327125,"L-lms-sg_unbestimmbar","318"
327125,327341,"","318"
327341,327774,"AttL-quantity",
331511,331884,"O-Negation",
332130,332301,"O-Negation",
332301,332413,"Ad-femSg",
332413,332868,"O-Versprecher",
332868,333357,"L-objekt-sg_unbestimmbar",
333721,333971,"V-static",
333971,334182,"V-other",
334182,334270,"Ad-femSg",
334270,334388,"O-Negation",
335349,335925,"L-lms-sg_unbestimmbar","322"
335925,336044,"V-other","322"
336044,336172,"Ad-femSg","322"
336172,336274,"Pos-da","322"
336274,336431,"V-other","322"
336431,336603,"P-egozentrisch",
337041,337185,"V-static",
337288,337641,"O-Kommentar",
338653,338791,"Pos-da","324"
338791,338926,"V-static","324"
338926,339333,"Ad-neuSg",
339333,339616,"O-Wiederholung","328"
339616,340043,"L-lm3_DT-langH","328"
340141,340337,"T-dann","328"
340337,340465,"Pos-an","328"
340465,340719,"Pos-Ende",
340719,341033,"AttL-number",
341033,341509,"L-lm3_DT-turm-pl-lUr",
342045,342123,"Ad-femPl",
342123,342277,"T-dann",
342277,342438,"AttL-height",
342438,342790,"V-static",
344753,344854,"P-egozentrisch",
344854,345269,"V-other",
345436,345513,"P-DuPerspektive",
346746,347131,"V-motion",
347131,347274,"Prep-um","332"
347772,348241,"Pos-vor","332"
348598,349898," O-Versprecher",
349898,350080,"Pos-auf",
350080,350272,"AttL-quantity",
350272,350550,"L-lm3_kirchen","338"
350550,350812,"Pos-darauf","338"
350812,351022,"V-perception","338"
351878,351946,"P-DuPerspektive","338"
351946,352109,"V-motion",
352341,352632,"Pos-zwischen","344"
352632,353005," AttL-quantity","344"
353005,353310,"L-lm3_kirchen","344"
353310,353968,"Dir-durch",
359010,359528,"T-dann",
361448,361587,"P-DuPerspektive",
361767,361862,"Prep-nach",
361862,362162,"Dir-links",
362162,362569,"V-motion",
362569,363080," O-Versprecher",
363080,363183,"P-DuPerspektive","354"
363183,363371,"V-motion","354"
363371,363474,"Pos-auf","354"
363474,363603,"Ad-maskSg","354"
363603,363766,"L-lm3_kirchplatz","354"
363766,363938,"Pos-darauf","354"
363938,364041,"Ad-femPl",
364041,364341,"L-lm3_kirchen","358"
364341,364453,"V-static","358"
364453,364701,"Pos-links","358"
364701,364842,"Prep-von","358"
364842,365029,"P-DuPerspektive-Passiv","358"
365855,366077,"Pos-da","362"
366077,366293,"V-motion","362"
366293,366364,"P-DuPerspektive","362"
366532,366754,"Dir-durch",
366754,367252," AttL-quantity",
367716,367922,"Pos-zwischen","366"
367922,368042,"Ad-femPl","366"
368042,368382,"L-lm3_kirchen","366"
368382,368822,"Dir-durch",
372012,372180,"Pos-da",
372390,372480,"P-egozentrisch",
372635,373337,"V-other",
374346,374492,"P-egozentrisch",
374492,375037,"V-other",
375037,375153,"P-DuPerspektive",
375153,375569,"V-motion",
375569,376335,"Dir-geradeaus",
376335,376960,"Dist-weiter",
377499,377738,"T-dann",
377738,377920,"Pos-auf",
377920,378370,"Aid-femSg",
378370,378712,"L-park_hecke-parallelZuFluss",
378712,378926,"Pos-darauf",
378926,379247,"Dir-zu",
380119,380252,"T-dann","374"
380252,380475,"V-motion","374"
380475,380596,"P-DuPerspektive","374"
380596,380997,"Dir-links","374"
380997,381350,"V-motion","374"
381350,381582,"Dir-links","374"
382032,382337,"V-motion",
382675,382804,"Pos-an","380"
382804,382976,"Ad-maskSg","380"
382976,383201,"L-park_hecke-parallelZuFluss","380"
383201,383743,"Dir-entlang","380"
385459,385972,"P-egozentrisch",
385972,386799,"V-other",
386994,387251,"Ad-neuSg",
387251,387559,"V-static",
387559,387902,"T-dann",
387902,388401,"AttL-quantity",
388401,388851,"L-park_zugang-naeheKirchplatz","385"
388851,389033,"Prep-nach","385"
389033,389301,"Pos-rechts","385"
389301,389422,"Dir-zu",
389422,389841,"Pos-Seite",
389928,390045,"P-DuPerspektive",
390045,390267,"V-motion",
391223,391815," AttL-quantity",
391815,392393,"L-park_eingang-torbogen",
392651,392934,"P-DuPerspektive",
393363,393543,"Dir-in","390"
393543,393766,"Ad-maskSg","390"
393766,394151,"L-park","390"
394256,394349,"Ad-neuSg","391"
394349,394463,"V-static","391"
394463,394512,"Aid-maskSg","391"
394512,394822,"L-park",
394822,395014,"Ad-neuSg",
395014,395113,"V-perception",
395113,395250,"P-neutral",
395353,395490,"O-Negation",
395490,395698,"Ad-neuSg",
395923,396148,"V-static","392"
396148,396358,"Aid-femSg","392"
396545,396667,"O-Wiederholung","392"
396667,397042,"L-objekt-sg_unbestimmbar","392"
397175,397270,"Aid-femSg","392"
397270,397678,"L-park_hecke",
397904,398016,"Pos-an",
398016,398256,"L-str_08-parallelZuPark",
398896,399166,"Pos-da",
399166,399383,"V-motion",
399383,399448,"P-DuPerspektive",
399448,399848," AttL-quantity",
399848,400392,"L-park_eingang-torbogen",
400555,400955,"Ad-neuSg",
401327,401583,"V-perception",
401583,401689,"P-DuPerspektive",
401689,401821,"T-dann",
402116,402274,"Ad-neuSg",
402446,402905," AttL-quantity","400"
402905,403068,"T-dann","400"
403068,403278,"V-static",
403656,404033,"Pos-da",
404033,404136,"V-static","402"
404342,404587,"Aid-maskSg","402"
404587,404942,"L-objekt-sg_unbestimmbar","402"
404942,405450,"Pos-ueber",
405779,405839,"P-egozentrisch",
405839,406057,"V-other",
406057,406131,"O-Negation",
406208,406349,"Ad-neuSg",
406349,406452,"Pos-da",
406452,406727,"T-davor",
406985,407216,"V-static",
407430,407576,"Prep-mit","405"
407576,407791,"Ad-maskSg",
409363,409612,"T-dann",
409612,409906,"V-motion",
409906,409966,"P-DuPerspektive",
410219,410451,"Dir-in",
410551,411030,"Aid-maskSg",
411030,411442,"L-park",
411442,411990,"Dir-rein",
415418,415564,"Pos-da",
415564,415664,"V-static",
415664,415732,"Aid-maskSg",
415732,416281,"L-see",
417438,417706,"P-DuPerspektive",
417706,418261,"V-motion",
418919,419110,"Dir-um",
419110,419319,"Ad-maskSg",
419319,419487,"L-see",
419487,419990,"Dir-herum",
420216,420688,"Dir-rechts","418"
420688,421139,"Dir-herum","418"
422754,423014,"T-dann",
423014,423318,"Aid-femSg",
423318,423509,"O-Wiederholung","423"
423509,424732,"Dist-definedLength ","423"
425508,425602,"P-DuPerspektive","423"
425602,426035,"V-motion","423"
427566,427855,"Dist-definedLength","426"
427855,428174,"Dir-herum","426"
428438,428581,"Pos-an","426"
428874,429088,"Ad-neuSg",
429088,429251,"V-static","429"
430134,430398,"AttL-number","429"
430398,430921,"L-strKr_TK_unbestimmbar","429"
432935,433106,"Pos-an","430"
433106,433282,"O-Wiederholung","430"
433282,433398,"Ad-maskSg","430"
433398,433604,"L-str_10-parkweg-rundgang","430"
433604,433755,"Dir-um","430"
433755,433876,"Ad-maskSg","430"
433876,434059,"L-see","430"
434059,434340,"Dir-herum",
434624,434987,"Prep-von",
434987,435200,"V-motion","436"
435200,435277,"P-DuPerspektive","436"
435388,436058," AttL-quantity","436"
436444,436572,"Pos-da",
436572,436821,"V-static",
437036,437139,"Aid-maskSg",
437139,438291,"L-eisstand",
438841,439115,"AttL-size","440"
439115,439526,"L-eisstand",
439526,439638,"Prep-mit","441"
439638,439783,"Aid-femSg","441"
439783,440184,"L-objekt-sg_unbestimmbar","441"
440184,440728,"Pos-neben",
441105,441260,"Pos-da",
441260,441491,"V-motion",
441491,441590,"P-DuPerspektive",
441590,441697,"T-dann","445"
441697,442006,"Dir-rechts","445"
446874,447397,"O-Bestaetigung",
455339,455645,"Dir-rechts",
455645,456068,"Dir-raus",
456583,457012,"O-Bestaetigung",
457012,457356,"T-dann",
457356,457700,"V-motion",
457700,458073,"P-DuPerspektive",
458073,458531,"",
458531,458779,"Ad-maskSg",
458779,459105,"L-park",
459105,459895,"Dir-raus",
461053,461216,"P-egozentrisch",
461216,461550,"V-other",
461550,461628,"P-DuPerspektive",
461628,461842,"V-motion",
461842,462228,"T-dann",
463545,464621,"Dir-geradeaus",
464621,465349,"Dist-weiter",
472612,472744,"V-other",
472744,472825,"P-egozentrisch",
472825,472941,"O-Negation",
473092,473310,"Pos-da",
473310,473465,"Aid-femSg",
474180,474680,"L-strKr_unbestimmbar",
474680,474953,"V-static",
475381,475527,"P-DuPerspektive",
475527,475970," O-Versprecher",
475970,476230,"V-motion","481"
476230,476290,"Pos-da","481"
476290,476734,"Dir-raus","481"
478756,479068,"V-motion",
479068,479159,"P-DuPerspektive",
479159,479442,"T-dann",
479633,479794,"T-dann",
479794,479897,"O-Wiederholung",
479897,480197,"V-motion",
480197,480348,"P-DuPerspektive",
480348,480523,"V-other",
480523,480643,"P-egozentrisch",
480643,481793," AttL-quantity",
481793,482256,"L-strKr_17-Kr-zwParkUKapelle",
482256,483028,"Dir-rechts","486"
483849,483952,"Pos-da",
483952,484055,"V-static","491"
484175,484324,"T-wenn","491"
484324,484470,"P-DuPerspektive","491"
484470,484685,"","491"
484685,484927,"L-park","491"
484927,485140,"Dir-raus","491"
485140,485405,"V-motion","491"
485405,485556,"V-static",
486944,487104,"Aid-femSg","494"
487104,487594,"L-strKr_15-Kr-rausAusPark",
487594,487764,"Ad-femSg","495"
488082,488391,"O-Negation","495"
489226,491107," AttL-quantity","496"
494312,494471,"P-DuPerspektive",
495226,495792," V-perception",
495792,496367,"O-Versprecher",
496530,496595,"Pos-da","498"
496595,496813,"V-static","498"
497380,497659,"L-geb_10-MFH-pl-geradeausUrechtsHinterPark","499"
497786,498355,"Pos-zwischen",
498355,498764,"O-Bestaetigung",
499493,499655,"V-static",
499655,499905,"T-dann",
500325,500482,"Aid-femSg","500"
500482,501311,"L-geb_bruecke","500"
501311,501498,"Ad-neuSg","500"
501498,501972,"V-other",
503582,503751,"P-DuPerspektive","501"
503751,503983,"V-static","501"
503983,504257,"Pos-rechts","501"
504257,504352,"Aid-maskSg","501"
504352,504483,"L-geb_sg_unbestimmbar","501"
504483,504717,"Pos-links",
504717,504806,"Aid-maskSg","507"
504806,505021,"L-geb_sg_unbestimmbar","507"
