ENV,ENV_VEL,ENV_ACC,time_ms
0.005431163,-0.000945393,-2.021764103,40
0.003833006,-0.057666218,-0.128773151,80
0.002107359,-0.028943329,0.856498025,120
0.00132116,-0.008942115,0.305480268,160
0.001227324,-0.00260433,-0.074838505,200
0.000966948,-0.005363613,0.123457592,240
0.000950487,0.000231877,-0.04465967,280
0.000815906,-0.003523694,0.055440148,320
0.000818909,0.000655243,-0.030485398,360
0.000728257,-0.002503,0.042699128,400
0.000744385,0.000777901,-0.036906623,440
0.000671352,-0.002025061,0.047308797,480
0.000696113,0.000934069,-0.045345409,520
0.000633281,-0.001836085,0.05083267,560
0.00066146,0.001089319,-0.047720287,600
0.000607429,-0.001735487,0.049146297,640
0.000635411,0.0011754,-0.045344019,680
0.000589158,-0.001625369,0.045483428,720
0.000616016,0.001186685,-0.042843618,760
0.000575424,-0.001503166,0.043776226,800
0.000602053,0.001171045,-0.042989874,840
0.00056478,-0.001408725,0.044852186,880
0.000592137,0.001177902,-0.044940952,920
0.000556945,-0.001364592,0.04650481,960
0.000584872,0.00121535,-0.045998712,1000
0.000551957,-0.001349476,0.046299186,1040
0.00057943,0.001250789,-0.044775583,1080
0.000549446,-0.001320897,0.044248367,1120
0.000575822,0.0012522,-0.04269788,1160
0.000548599,-0.001261554,0.042706737,1200
0.000574449,0.001227778,-0.042308667,1240
0.000548799,-0.001198853,0.043542837,1280
0.000575316,0.001219302,-0.044151468,1320
0.000550201,-0.001172122,0.045707388,1360
0.000577772,0.001252741,-0.045854357,1400
0.0005535,-0.001181268,0.046231857,1440
0.000581152,0.001302258,-0.044849801,1480
0.000559035,-0.001179137,0.043886948,1520
0.000585615,0.001316181,-0.041809467,1560
0.000566269,-0.00112508,0.041199297,1600
0.000592128,0.001282692,-0.040415091,1640
0.000574395,-0.001041252,0.041827349,1680
0.000601421,0.001256586,-0.042987571,1720
0.000583522,-0.00099712,0.045754804,1760
0.000613077,0.001302109,-0.046850196,1800
0.000595005,-0.001024857,0.048223246,1840
0.000626007,0.001406571,-0.046534458,1880
0.000610263,-0.001060059,0.044909619,1920
0.000640113,0.001472608,-0.040591765,1960
0.000629218,-0.000995516,0.038307161,2000
0.000657314,0.001425846,-0.035305492,2040
0.00065037,-0.000815086,0.037056663,2080
0.000680382,0.001336097,-0.039052029,2120
0.000673097,-0.000658384,0.04625373,2160
0.000710299,0.001394289,-0.050915473,2200
0.000700209,-0.000695975,0.057772059,2240
0.000745096,0.001705453,-0.056292633,2280
0.00073762,-0.00088208,0.053987371,2320
0.00078277,0.002074906,-0.0397457,2360
0.000790079,-0.000844109,0.028423583,2400
0.000827457,0.002079805,-0.009263169,2440
0.000856365,-0.000159787,0.007364421,2480
0.00089381,0.001567413,-0.007212595,2520
0.000930881,0.001021442,0.042788841,2560
0.001003482,0.001332646,-0.078597692,2600
0.001018128,0.001498077,0.154045539,2640
0.001172409,0.003349135,-0.184953071,2680
0.001163526,-0.000503099,0.221144222,2720
0.001396255,0.00980025,-0.072027125,2760
0.001515932,-0.004507859,-0.162574092,2800
0.001642118,0.019219873,0.969274748,2840
0.00259586,0.007524973,-1.954544483,2880
0.001679435,-0.010347312,4.89019887,2920
0.011617147,0.682319433,29.93084141,2960
0.064791075,1.931182273,22.81931246,3000
0.14849067,1.935662639,-23.2766642,3040
0.200295135,0.576704592,-34.76863437,3080
0.202130523,-0.296077043,-7.655705736,3120
0.188943234,-0.289475796,3.736280653,3160
0.180261406,-0.145322365,3.797706092,3200
0.177769761,0.018222862,3.197555549,3240
0.179240874,0.005645337,-3.866193969,3280
0.176109298,-0.140263382,-0.544321825,3320
0.173419763,0.087143119,11.05730993,3360
0.186155041,0.529211094,8.251941497,3400
0.211436724,0.681378508,0.434812497,3440
0.238528971,0.667141307,-0.702340706,3480
