Time_s,F0_Hz
1.567203,0
1.571370,0
1.575536,0
1.579703,0
1.583870,0
1.588036,0
1.592203,0
1.596370,0
1.600536,0
1.604703,0
1.608870,0
1.613036,0
1.617203,0
1.621370,0
1.625536,0
1.629703,0
1.633870,0
1.638036,0
1.642203,0
1.646370,0
1.650536,0
1.654703,0
1.658870,0
1.663036,0
1.667203,0
1.671370,0
1.675536,0
1.679703,0
1.683870,0
1.688036,0
1.692203,0
1.696370,0
1.700536,0
1.704703,0
1.708870,0
1.713036,0
1.717203,0
1.721370,0
1.725536,0
1.729703,0
1.733870,0
1.738036,0
1.742203,0
1.746370,0
1.750536,0
1.754703,0
1.758870,0
1.763036,0
1.767203,0
1.771370,0
1.775536,0
1.779703,0
1.783870,0
1.788036,0
1.792203,0
1.796370,0
1.800536,0
1.804703,0
1.808870,0
1.813036,0
1.817203,0
1.821370,0
1.825536,0
1.829703,0
1.833870,0
1.838036,0
1.842203,0
1.846370,0
1.850536,0
1.854703,0
1.858870,0
1.863036,0
1.867203,0
1.871370,0
1.875536,0
1.879703,0
1.883870,0
1.888036,0
1.892203,0
1.896370,0
1.900536,0
1.904703,0
1.908870,0
1.913036,0
1.917203,0
1.921370,0
1.925536,0
1.929703,0
1.933870,0
1.938036,0
1.942203,0
1.946370,0
1.950536,0
1.954703,0
1.958870,0
1.963036,0
1.967203,0
1.971370,0
1.975536,0
1.979703,0
1.983870,0
1.988036,0
1.992203,0
1.996370,0
2.000536,0
2.004703,0
2.008870,0
2.013036,0
2.017203,0
2.021370,0
2.025536,0
2.029703,0
2.033870,0
2.038036,0
2.042203,0
2.046370,0
2.050536,0
2.054703,0
2.058870,0
2.063036,0
2.067203,0
2.071370,0
2.075536,0
2.079703,0
2.083870,0
2.088036,0
2.092203,0
2.096370,0
2.100536,0
2.104703,0
2.108870,0
2.113036,0
2.117203,0
2.121370,0
2.125536,0
2.129703,0
2.133870,0
2.138036,0
2.142203,0
2.146370,0
2.150536,0
2.154703,0
2.158870,0
2.163036,0
2.167203,0
2.171370,0
2.175536,0
2.179703,0
2.183870,0
2.188036,0
2.192203,0
2.196370,0
2.200536,0
2.204703,0
2.208870,0
2.213036,0
2.217203,0
2.221370,0
2.225536,0
2.229703,0
2.233870,0
2.238036,0
2.242203,0
2.246370,0
2.250536,0
2.254703,0
2.258870,0
2.263036,0
2.267203,0
2.271370,0
2.275536,0
2.279703,0
2.283870,0
2.288036,0
2.292203,0
2.296370,0
2.300536,0
2.304703,0
2.308870,0
2.313036,0
2.317203,0
2.321370,0
2.325536,0
2.329703,0
2.333870,0
2.338036,0
2.342203,0
2.346370,0
2.350536,0
2.354703,0
2.358870,0
2.363036,0
2.367203,0
2.371370,0
2.375536,0
2.379703,0
2.383870,0
2.388036,0
2.392203,0
2.396370,0
2.400536,0
2.404703,0
2.408870,0
2.413036,0
2.417203,0
2.421370,0
2.425536,0
2.429703,0
2.433870,0
2.438036,0
2.442203,0
2.446370,0
2.450536,0
2.454703,0
2.458870,0
2.463036,0
2.467203,0
2.471370,0
2.475536,0
2.479703,0
2.483870,0
2.488036,0
2.492203,0
2.496370,0
2.500536,0
2.504703,0
2.508870,0
2.513036,0
2.517203,0
2.521370,0
2.525536,0
2.529703,0
2.533870,0
2.538036,0
2.542203,0
2.546370,0
2.550536,0
2.554703,0
2.558870,0
2.563036,0
2.567203,0
2.571370,0
2.575536,0
2.579703,0
2.583870,0
2.588036,0
2.592203,0
2.596370,0
2.600536,0
2.604703,0
2.608870,0
2.613036,0
2.617203,0
2.621370,0
2.625536,0
2.629703,0
2.633870,0
2.638036,0
2.642203,0
2.646370,0
2.650536,0
2.654703,0
2.658870,0
2.663036,0
2.667203,0
2.671370,0
2.675536,0
2.679703,0
2.683870,0
2.688036,0
2.692203,0
2.696370,0
2.700536,0
2.704703,0
2.708870,0
2.713036,0
2.717203,0
2.721370,0
2.725536,0
2.729703,0
2.733870,0
2.738036,0
2.742203,0
2.746370,0
2.750536,0
2.754703,0
2.758870,0
2.763036,0
2.767203,0
2.771370,0
2.775536,0
2.779703,0
2.783870,0
2.788036,0
2.792203,0
2.796370,0
2.800536,0
2.804703,0
2.808870,0
2.813036,0
2.817203,0
2.821370,0
2.825536,0
2.829703,0
2.833870,0
2.838036,0
2.842203,0
2.846370,0
2.850536,0
2.854703,0
2.858870,0
2.863036,0
2.867203,0
2.871370,0
2.875536,0
2.879703,0
2.883870,0
2.888036,0
2.892203,0
2.896370,0
2.900536,0
2.904703,0
2.908870,0
2.913036,0
2.917203,0
2.921370,0
2.925536,0
2.929703,0
2.933870,0
2.938036,0
2.942203,0
2.946370,0
2.950536,0
2.954703,0
2.958870,0
2.963036,0
2.967203,0
2.971370,0
2.975536,0
2.979703,0
2.983870,0
2.988036,0
2.992203,0
2.996370,0
3.000536,0
3.004703,0
3.008870,0
3.013036,0
3.017203,0
3.021370,0
3.025536,0
3.029703,0
3.033870,0
3.038036,0
3.042203,0
3.046370,0
3.050536,0
3.054703,0
3.058870,0
3.063036,0
3.067203,0
3.071370,0
3.075536,0
3.079703,0
3.083870,0
3.088036,0
3.092203,0
3.096370,0
3.100536,0
3.104703,0
3.108870,0
3.113036,0
3.117203,0
3.121370,0
3.125536,0
3.129703,0
3.133870,0
3.138036,0
3.142203,0
3.146370,0
3.150536,0
3.154703,0
3.158870,0
3.163036,0
3.167203,0
3.171370,0
3.175536,0
3.179703,0
3.183870,0
3.188036,0
3.192203,0
3.196370,0
3.200536,0
3.204703,0
3.208870,0
3.213036,0
3.217203,0
3.221370,0
3.225536,0
3.229703,0
3.233870,0
3.238036,0
3.242203,0
3.246370,0
3.250536,0
3.254703,0
3.258870,0
3.263036,0
3.267203,0
3.271370,0
3.275536,0
3.279703,0
3.283870,0
3.288036,0
3.292203,0
3.296370,0
3.300536,0
3.304703,0
3.308870,0
3.313036,0
3.317203,0
3.321370,0
3.325536,0
3.329703,0
3.333870,0
3.338036,0
3.342203,0
3.346370,0
3.350536,0
3.354703,0
3.358870,0
3.363036,0
3.367203,0
3.371370,0
3.375536,0
3.379703,0
3.383870,0
3.388036,0
3.392203,0
3.396370,0
3.400536,0
3.404703,0
3.408870,0
3.413036,0
3.417203,0
3.421370,0
3.425536,0
3.429703,0
3.433870,0
3.438036,0
3.442203,0
3.446370,0
3.450536,0
3.454703,0
3.458870,0
3.463036,0
3.467203,0
3.471370,0
3.475536,0
3.479703,0
3.483870,0
3.488036,0
3.492203,0
3.496370,0
3.500536,0
3.504703,0
3.508870,0
3.513036,0
3.517203,0
3.521370,0
3.525536,0
3.529703,0
3.533870,0
3.538036,0
3.542203,0
3.546370,0
3.550536,0
3.554703,0
3.558870,0
3.563036,0
3.567203,0
3.571370,0
3.575536,0
3.579703,0
3.583870,0
3.588036,0
3.592203,0
3.596370,0
3.600536,0
3.604703,0
3.608870,0
3.613036,0
3.617203,0
3.621370,0
3.625536,0
3.629703,0
3.633870,0
3.638036,0
3.642203,0
3.646370,0
3.650536,0
3.654703,0
3.658870,0
3.663036,0
3.667203,0
3.671370,0
3.675536,0
3.679703,0
3.683870,0
3.688036,0
3.692203,0
3.696370,0
3.700536,0
3.704703,0
3.708870,0
3.713036,0
3.717203,0
3.721370,0
3.725536,0
3.729703,0
3.733870,0
3.738036,0
3.742203,0
3.746370,0
3.750536,0
3.754703,0
3.758870,0
3.763036,0
3.767203,0
3.771370,0
3.775536,0
3.779703,0
3.783870,0
3.788036,0
3.792203,0
3.796370,0
3.800536,0
3.804703,0
3.808870,0
3.813036,0
3.817203,0
3.821370,0
3.825536,0
3.829703,0
3.833870,0
3.838036,0
3.842203,0
3.846370,0
3.850536,0
3.854703,0
3.858870,0
3.863036,0
3.867203,0
3.871370,0
3.875536,0
3.879703,0
3.883870,0
3.888036,0
3.892203,0
3.896370,0
3.900536,0
3.904703,0
3.908870,0
3.913036,0
3.917203,0
3.921370,0
3.925536,0
3.929703,0
3.933870,0
3.938036,0
3.942203,0
3.946370,0
3.950536,0
3.954703,0
3.958870,0
3.963036,0
3.967203,0
3.971370,0
3.975536,0
3.979703,0
3.983870,0
3.988036,0
3.992203,0
3.996370,0
4.000536,0
4.004703,0
4.008870,0
4.013036,0
4.017203,0
4.021370,0
4.025536,0
4.029703,0
4.033870,0
4.038036,0
4.042203,0
4.046370,0
4.050536,0
4.054703,0
4.058870,0
4.063036,0
4.067203,0
4.071370,0
4.075536,0
4.079703,0
4.083870,0
4.088036,0
4.092203,0
4.096370,0
4.100536,0
4.104703,0
4.108870,0
4.113036,0
4.117203,0
4.121370,0
4.125536,0
4.129703,0
4.133870,0
4.138036,0
4.142203,0
4.146370,0
4.150536,0
4.154703,0
4.158870,0
4.163036,0
4.167203,0
4.171370,0
4.175536,0
4.179703,0
4.183870,0
4.188036,0
4.192203,0
4.196370,0
4.200536,0
4.204703,0
4.208870,0
4.213036,0
4.217203,0
4.221370,0
4.225536,0
4.229703,0
4.233870,0
4.238036,0
4.242203,0
4.246370,0
4.250536,0
4.254703,0
4.258870,0
4.263036,0
4.267203,0
4.271370,0
4.275536,0
4.279703,0
4.283870,0
4.288036,0
4.292203,0
4.296370,0
4.300536,0
4.304703,0
4.308870,0
4.313036,0
4.317203,0
4.321370,0
4.325536,0
4.329703,0
4.333870,0
4.338036,0
4.342203,0
4.346370,0
4.350536,0
4.354703,0
4.358870,0
4.363036,0
4.367203,0
4.371370,0
4.375536,0
4.379703,0
4.383870,0
4.388036,0
4.392203,0
4.396370,0
4.400536,0
4.404703,0
4.408870,0
4.413036,0
4.417203,0
4.421370,0
4.425536,0
4.429703,0
4.433870,0
4.438036,0
4.442203,0
4.446370,0
4.450536,0
4.454703,0
4.458870,0
4.463036,0
4.467203,0
4.471370,0
4.475536,0
4.479703,0
4.483870,0
4.488036,0
4.492203,0
4.496370,0
4.500536,0
4.504703,0
4.508870,0
4.513036,0
4.517203,0
4.521370,0
4.525536,0
4.529703,0
4.533870,0
4.538036,0
4.542203,0
4.546370,0
4.550536,0
4.554703,0
4.558870,0
4.563036,0
4.567203,0
4.571370,0
4.575536,0
4.579703,0
4.583870,0
4.588036,0
4.592203,0
4.596370,0
4.600536,0
4.604703,0
4.608870,0
4.613036,0
4.617203,0
4.621370,0
4.625536,0
4.629703,0
4.633870,0
4.638036,0
4.642203,0
4.646370,0
4.650536,0
4.654703,0
4.658870,0
4.663036,0
4.667203,0
4.671370,0
4.675536,0
4.679703,0
4.683870,0
4.688036,0
4.692203,0
4.696370,0
4.700536,0
4.704703,0
4.708870,0
4.713036,0
4.717203,0
4.721370,0
4.725536,0
4.729703,0
4.733870,0
4.738036,0
4.742203,0
4.746370,0
4.750536,0
4.754703,0
4.758870,0
4.763036,0
4.767203,0
4.771370,0
4.775536,0
4.779703,0
4.783870,0
4.788036,0
4.792203,0
4.796370,0
4.800536,0
4.804703,0
4.808870,0
4.813036,0
4.817203,0
4.821370,0
4.825536,0
4.829703,0
4.833870,0
4.838036,0
4.842203,0
4.846370,0
4.850536,0
4.854703,0
4.858870,0
4.863036,0
4.867203,0
4.871370,0
4.875536,0
4.879703,0
4.883870,0
4.888036,0
4.892203,0
4.896370,0
4.900536,0
4.904703,0
4.908870,0
4.913036,0
4.917203,0
4.921370,0
4.925536,0
4.929703,0
4.933870,0
4.938036,0
4.942203,0
4.946370,0
4.950536,0
4.954703,0
4.958870,0
4.963036,0
4.967203,0
4.971370,0
4.975536,0
4.979703,0
4.983870,0
4.988036,0
4.992203,0
4.996370,0
5.000536,0
5.004703,0
5.008870,0
5.013036,0
5.017203,0
5.021370,0
5.025536,0
5.029703,0
5.033870,0
5.038036,0
5.042203,0
5.046370,0
5.050536,0
5.054703,0
5.058870,0
5.063036,0
5.067203,0
5.071370,0
5.075536,0
5.079703,0
5.083870,0
5.088036,0
5.092203,0
5.096370,0
5.100536,0
5.104703,0
5.108870,0
5.113036,0
5.117203,0
5.121370,0
5.125536,0
5.129703,0
5.133870,0
5.138036,0
5.142203,0
5.146370,0
5.150536,0
5.154703,0
5.158870,0
5.163036,0
5.167203,0
5.171370,0
5.175536,0
5.179703,0
5.183870,0
5.188036,0
5.192203,0
5.196370,0
5.200536,0
5.204703,0
5.208870,0
5.213036,0
5.217203,0
5.221370,0
5.225536,0
5.229703,0
5.233870,0
5.238036,0
5.242203,0
5.246370,0
5.250536,0
5.254703,0
5.258870,0
5.263036,0
5.267203,0
5.271370,0
5.275536,0
5.279703,0
5.283870,0
5.288036,0
5.292203,0
5.296370,0
5.300536,0
5.304703,0
5.308870,0
5.313036,0
5.317203,0
5.321370,0
5.325536,0
5.329703,0
5.333870,0
5.338036,0
5.342203,0
5.346370,0
5.350536,0
5.354703,0
5.358870,0
5.363036,0
5.367203,0
5.371370,0
5.375536,0
5.379703,0
5.383870,0
5.388036,0
5.392203,0
5.396370,0
5.400536,0
5.404703,0
5.408870,0
5.413036,0
5.417203,0
5.421370,0
5.425536,0
5.429703,0
5.433870,0
5.438036,0
5.442203,0
5.446370,0
5.450536,0
5.454703,0
5.458870,0
5.463036,0
5.467203,0
5.471370,0
5.475536,0
5.479703,0
5.483870,0
5.488036,0
5.492203,0
5.496370,0
5.500536,0
5.504703,0
5.508870,0
5.513036,0
5.517203,0
5.521370,0
5.525536,0
5.529703,0
5.533870,0
5.538036,0
5.542203,0
5.546370,0
5.550536,0
5.554703,0
5.558870,0
5.563036,0
5.567203,0
5.571370,0
5.575536,0
5.579703,0
5.583870,0
5.588036,0
5.592203,0
5.596370,0
5.600536,0
5.604703,0
5.608870,0
5.613036,0
5.617203,0
5.621370,0
5.625536,0
5.629703,0
5.633870,0
5.638036,0
5.642203,0
5.646370,0
5.650536,0
5.654703,0
5.658870,0
5.663036,0
5.667203,0
5.671370,0
5.675536,0
5.679703,0
5.683870,0
5.688036,0
5.692203,0
5.696370,0
5.700536,0
5.704703,0
5.708870,0
5.713036,0
5.717203,0
5.721370,0
5.725536,0
5.729703,0
5.733870,0
5.738036,0
5.742203,0
5.746370,0
5.750536,0
5.754703,0
5.758870,0
5.763036,0
5.767203,0
5.771370,0
5.775536,0
5.779703,0
5.783870,0
5.788036,0
5.792203,0
5.796370,0
5.800536,0
5.804703,0
5.808870,0
5.813036,0
5.817203,0
5.821370,0
5.825536,0
5.829703,0
5.833870,0
5.838036,0
5.842203,0
5.846370,0
5.850536,0
5.854703,0
5.858870,0
5.863036,0
5.867203,0
5.871370,0
5.875536,0
5.879703,0
5.883870,0
5.888036,0
5.892203,0
5.896370,0
5.900536,0
5.904703,0
5.908870,0
5.913036,0
5.917203,0
5.921370,0
5.925536,0
5.929703,0
5.933870,0
5.938036,0
5.942203,0
5.946370,0
5.950536,0
5.954703,0
5.958870,0
5.963036,0
5.967203,0
5.971370,0
5.975536,0
5.979703,0
5.983870,0
5.988036,0
5.992203,0
5.996370,0
6.000536,0
6.004703,0
6.008870,0
6.013036,0
6.017203,0
6.021370,0
6.025536,0
6.029703,100.823730
6.033870,101.232262
6.038036,101.589257
6.042203,102.015091
6.046370,101.842458
6.050536,96.161787
6.054703,96.635797
6.058870,96.903806
6.063036,96.875066
6.067203,96.449580
6.071370,96.486628
6.075536,97.662393
6.079703,98.228319
6.083870,98.201188
6.088036,92.441923
6.092203,90.929167
6.096370,90.839097
6.100536,90.892069
6.104703,0
6.108870,0
6.113036,0
6.117203,0
6.121370,0
6.125536,0
6.129703,0
6.133870,0
6.138036,0
6.142203,0
6.146370,0
6.150536,0
6.154703,0
6.158870,0
6.163036,0
6.167203,0
6.171370,0
6.175536,0
6.179703,0
6.183870,0
6.188036,0
6.192203,0
6.196370,0
6.200536,0
6.204703,0
6.208870,0
6.213036,0
6.217203,0
6.221370,0
6.225536,0
6.229703,0
6.233870,0
6.238036,0
6.242203,0
6.246370,0
6.250536,0
6.254703,0
6.258870,0
6.263036,0
6.267203,0
6.271370,0
6.275536,0
6.279703,0
6.283870,0
6.288036,0
6.292203,0
6.296370,0
6.300536,0
6.304703,0
6.308870,0
6.313036,0
6.317203,0
6.321370,0
6.325536,0
6.329703,0
6.333870,0
6.338036,0
6.342203,0
6.346370,0
6.350536,0
6.354703,0
6.358870,0
6.363036,0
6.367203,0
6.371370,0
6.375536,0
6.379703,0
6.383870,0
6.388036,0
6.392203,0
6.396370,0
6.400536,0
6.404703,95.350275
6.408870,95.272706
6.413036,95.266689
6.417203,95.293536
6.421370,95.345610
6.425536,95.785576
6.429703,95.813023
6.433870,95.774591
6.438036,95.282924
6.442203,94.679759
6.446370,94.650583
6.450536,94.674700
6.454703,96.488582
6.458870,97.014729
6.463036,99.522509
6.467203,101.436742
6.471370,102.164586
6.475536,92.438413
6.479703,91.983313
6.483870,91.922014
6.488036,91.910603
6.492203,92.480446
6.496370,98.298941
6.500536,98.911038
6.504703,98.880199
6.508870,95.820435
6.513036,88.702143
6.517203,88.743530
6.521370,92.444638
6.525536,95.320515
6.529703,95.310505
6.533870,95.277491
6.538036,95.236683
6.542203,95.231556
6.546370,95.267787
6.550536,99.495170
6.554703,101.409359
6.558870,101.452616
6.563036,102.143137
6.567203,102.159845
6.571370,0
6.575536,0
6.579703,0
6.583870,0
6.588036,0
6.592203,0
6.596370,0
6.600536,0
6.604703,0
6.608870,0
6.613036,0
6.617203,0
6.621370,0
6.625536,0
6.629703,0
6.633870,0
6.638036,0
6.642203,0
6.646370,0
6.650536,0
6.654703,0
6.658870,0
6.663036,0
6.667203,0
6.671370,0
6.675536,0
6.679703,0
6.683870,0
6.688036,0
6.692203,0
6.696370,0
6.700536,0
6.704703,0
6.708870,0
6.713036,0
6.717203,0
6.721370,0
6.725536,0
6.729703,0
6.733870,0
6.738036,0
6.742203,0
6.746370,0
6.750536,0
6.754703,0
6.758870,0
6.763036,0
6.767203,0
6.771370,0
6.775536,0
6.779703,0
6.783870,0
6.788036,0
6.792203,0
6.796370,0
6.800536,0
6.804703,0
6.808870,0
6.813036,0
6.817203,0
6.821370,0
6.825536,0
6.829703,0
6.833870,0
6.838036,93.054736
6.842203,94.772324
6.846370,98.279715
6.850536,98.882837
6.854703,98.877139
6.858870,97.700846
6.863036,94.701154
6.867203,94.654269
6.871370,94.680185
6.875536,94.716877
6.879703,94.712291
6.883870,93.037151
6.888036,93.000021
6.892203,92.971045
6.896370,92.986245
6.900536,95.268757
6.904703,98.298715
6.908870,98.291694
6.913036,96.440161
6.917203,94.694825
6.921370,94.702031
6.925536,94.737283
6.929703,94.737350
6.933870,94.686534
6.938036,94.657146
6.942203,94.685791
6.946370,94.712111
6.950536,94.686251
6.954703,94.630567
6.958870,105.547483
6.963036,105.644674
6.967203,105.596851
6.971370,105.549172
6.975536,110.797485
6.979703,113.985103
6.983870,114.929395
6.988036,89.322981
6.992203,85.402741
6.996370,84.872489
7.000536,84.884558
7.004703,90.816548
7.008870,93.539050
7.013036,94.092048
7.017203,94.097242
7.021370,98.244464
7.025536,101.485748
7.029703,102.194726
7.033870,0
7.038036,0
7.042203,0
7.046370,0
7.050536,0
7.054703,0
7.058870,0
7.063036,0
7.067203,0
7.071370,0
7.075536,0
7.079703,0
7.083870,0
7.088036,0
7.092203,0
7.096370,0
7.100536,0
7.104703,0
7.108870,0
7.113036,0
7.117203,0
7.121370,0
7.125536,0
7.129703,0
7.133870,0
7.138036,0
7.142203,0
7.146370,0
7.150536,0
7.154703,0
7.158870,0
7.163036,0
7.167203,0
7.171370,0
7.175536,0
7.179703,0
7.183870,0
7.188036,0
7.192203,0
7.196370,0
7.200536,0
7.204703,0
7.208870,0
7.213036,0
7.217203,0
7.221370,0
7.225536,0
7.229703,0
7.233870,121.747174
7.238036,121.064185
7.242203,120.285166
7.246370,120.017874
7.250536,120.710532
7.254703,123.024360
7.258870,124.259285
7.263036,123.906477
7.267203,122.328075
7.271370,120.588139
7.275536,119.799850
7.279703,119.353042
7.283870,119.392922
7.288036,119.988864
7.292203,120.613886
7.296370,120.950018
7.300536,121.149355
7.304703,122.073655
7.308870,0
7.313036,0
7.317203,0
7.321370,0
7.325536,0
7.329703,0
7.333870,0
7.338036,0
7.342203,233.643506
7.346370,226.608068
7.350536,222.992856
7.354703,223.418099
7.358870,0
7.363036,0
7.367203,0
7.371370,0
7.375536,0
7.379703,0
7.383870,0
7.388036,0
7.392203,0
7.396370,0
7.400536,0
7.404703,0
7.408870,0
7.413036,0
7.417203,0
7.421370,0
7.425536,0
7.429703,0
7.433870,0
7.438036,0
7.442203,0
7.446370,0
7.450536,0
7.454703,0
7.458870,0
7.463036,0
7.467203,0
7.471370,0
7.475536,0
7.479703,0
7.483870,0
7.488036,0
7.492203,0
7.496370,0
7.500536,0
7.504703,0
7.508870,0
7.513036,0
7.517203,0
7.521370,0
7.525536,0
7.529703,0
7.533870,0
7.538036,0
7.542203,0
7.546370,0
7.550536,0
7.554703,0
7.558870,0
7.563036,0
7.567203,0
7.571370,0
7.575536,0
7.579703,0
7.583870,0
7.588036,0
7.592203,0
7.596370,0
7.600536,0
7.604703,0
7.608870,0
7.613036,0
7.617203,0
7.621370,0
7.625536,0
7.629703,0
7.633870,0
7.638036,0
7.642203,0
7.646370,0
7.650536,0
7.654703,0
7.658870,0
7.663036,0
7.667203,0
7.671370,0
7.675536,0
7.679703,0
7.683870,156.632713
7.688036,155.307847
7.692203,151.797593
7.696370,149.070279
7.700536,146.953925
7.704703,145.495002
7.708870,144.215921
7.713036,143.204180
7.717203,142.781137
7.721370,142.832807
7.725536,142.975664
7.729703,142.977775
7.733870,142.785578
7.738036,142.562108
7.742203,142.588564
7.746370,143.342600
7.750536,146.791818
7.754703,148.083479
7.758870,145.899012
7.763036,142.570974
7.767203,142.192766
7.771370,142.416366
7.775536,142.888509
7.779703,143.270269
7.783870,143.637109
7.788036,144.584856
7.792203,97.799365
7.796370,97.060487
7.800536,95.815246
7.804703,95.469119
7.808870,95.947790
7.813036,97.182721
7.817203,0
7.821370,0
7.825536,0
7.829703,0
7.833870,0
7.838036,137.041954
7.842203,137.671799
7.846370,136.996914
7.850536,132.576078
7.854703,131.308630
7.858870,132.282411
7.863036,134.308308
7.867203,135.877097
7.871370,137.260300
7.875536,140.033670
7.879703,144.617206
7.883870,148.086791
7.888036,149.759288
7.892203,150.201660
7.896370,150.462121
7.900536,151.111523
7.904703,151.787514
7.908870,152.496317
7.913036,153.363306
7.917203,154.453862
7.921370,156.163921
7.925536,158.187411
7.929703,0
7.933870,0
7.938036,0
7.942203,0
7.946370,0
7.950536,82.754692
7.954703,82.687857
7.958870,82.703542
7.963036,83.320439
7.967203,85.022270
7.971370,87.026613
7.975536,89.054613
7.979703,90.692694
7.983870,91.494889
7.988036,93.624005
7.992203,96.075740
