Time_s,F0_Hz
2.187382,0
2.191548,0
2.195715,0
2.199882,0
2.204048,0
2.208215,0
2.212382,0
2.216548,0
2.220715,0
2.224882,0
2.229048,0
2.233215,0
2.237382,0
2.241548,0
2.245715,0
2.249882,0
2.254048,0
2.258215,0
2.262382,0
2.266548,0
2.270715,0
2.274882,0
2.279048,0
2.283215,0
2.287382,0
2.291548,0
2.295715,0
2.299882,0
2.304048,0
2.308215,0
2.312382,0
2.316548,0
2.320715,0
2.324882,0
2.329048,0
2.333215,0
2.337382,0
2.341548,0
2.345715,0
2.349882,0
2.354048,0
2.358215,0
2.362382,0
2.366548,0
2.370715,0
2.374882,0
2.379048,0
2.383215,0
2.387382,0
2.391548,0
2.395715,0
2.399882,0
2.404048,0
2.408215,0
2.412382,0
2.416548,0
2.420715,0
2.424882,0
2.429048,0
2.433215,0
2.437382,0
2.441548,0
2.445715,0
2.449882,0
2.454048,0
2.458215,0
2.462382,0
2.466548,0
2.470715,0
2.474882,0
2.479048,0
2.483215,0
2.487382,0
2.491548,0
2.495715,0
2.499882,0
2.504048,0
2.508215,0
2.512382,0
2.516548,0
2.520715,0
2.524882,0
2.529048,0
2.533215,0
2.537382,0
2.541548,0
2.545715,0
2.549882,0
2.554048,0
2.558215,0
2.562382,0
2.566548,0
2.570715,0
2.574882,0
2.579048,0
2.583215,0
2.587382,0
2.591548,0
2.595715,0
2.599882,0
2.604048,0
2.608215,0
2.612382,0
2.616548,0
2.620715,0
2.624882,0
2.629048,0
2.633215,0
2.637382,0
2.641548,0
2.645715,0
2.649882,0
2.654048,0
2.658215,0
2.662382,0
2.666548,0
2.670715,0
2.674882,0
2.679048,0
2.683215,0
2.687382,0
2.691548,0
2.695715,0
2.699882,0
2.704048,0
2.708215,0
2.712382,0
2.716548,0
2.720715,0
2.724882,0
2.729048,0
2.733215,0
2.737382,0
2.741548,0
2.745715,0
2.749882,0
2.754048,0
2.758215,0
2.762382,0
2.766548,0
2.770715,0
2.774882,0
2.779048,0
2.783215,0
2.787382,0
2.791548,0
2.795715,0
2.799882,0
2.804048,0
2.808215,0
2.812382,0
2.816548,0
2.820715,0
2.824882,0
2.829048,0
2.833215,0
2.837382,0
2.841548,0
2.845715,0
2.849882,0
2.854048,0
2.858215,0
2.862382,0
2.866548,0
2.870715,0
2.874882,0
2.879048,0
2.883215,0
2.887382,0
2.891548,0
2.895715,0
2.899882,0
2.904048,0
2.908215,0
2.912382,0
2.916548,0
2.920715,0
2.924882,0
2.929048,0
2.933215,0
2.937382,0
2.941548,0
2.945715,0
2.949882,0
2.954048,0
2.958215,0
2.962382,0
2.966548,0
2.970715,0
2.974882,0
2.979048,0
2.983215,0
2.987382,0
2.991548,0
2.995715,0
2.999882,0
3.004048,0
3.008215,0
3.012382,0
3.016548,0
3.020715,0
3.024882,0
3.029048,0
3.033215,0
3.037382,0
3.041548,0
3.045715,0
3.049882,0
3.054048,0
3.058215,0
3.062382,0
3.066548,0
3.070715,0
3.074882,0
3.079048,0
3.083215,0
3.087382,0
3.091548,0
3.095715,0
3.099882,0
3.104048,0
3.108215,0
3.112382,0
3.116548,0
3.120715,0
3.124882,0
3.129048,0
3.133215,0
3.137382,0
3.141548,0
3.145715,0
3.149882,0
3.154048,0
3.158215,0
3.162382,0
3.166548,0
3.170715,0
3.174882,0
3.179048,0
3.183215,0
3.187382,0
3.191548,0
3.195715,0
3.199882,0
3.204048,0
3.208215,0
3.212382,0
3.216548,0
3.220715,0
3.224882,0
3.229048,0
3.233215,0
3.237382,0
3.241548,0
3.245715,0
3.249882,0
3.254048,0
3.258215,0
3.262382,0
3.266548,0
3.270715,0
3.274882,0
3.279048,0
3.283215,0
3.287382,0
3.291548,0
3.295715,0
3.299882,0
3.304048,0
3.308215,0
3.312382,0
3.316548,0
3.320715,0
3.324882,0
3.329048,0
3.333215,0
3.337382,0
3.341548,0
3.345715,0
3.349882,0
3.354048,0
3.358215,0
3.362382,0
3.366548,0
3.370715,0
3.374882,0
3.379048,0
3.383215,0
3.387382,0
3.391548,0
3.395715,0
3.399882,0
3.404048,0
3.408215,0
3.412382,0
3.416548,0
3.420715,0
3.424882,0
3.429048,0
3.433215,0
3.437382,0
3.441548,0
3.445715,0
3.449882,0
3.454048,0
3.458215,0
3.462382,0
3.466548,0
3.470715,0
3.474882,0
3.479048,0
3.483215,0
3.487382,0
3.491548,0
3.495715,0
3.499882,0
3.504048,0
3.508215,0
3.512382,0
3.516548,0
3.520715,0
3.524882,0
3.529048,0
3.533215,0
3.537382,0
3.541548,0
3.545715,0
3.549882,0
3.554048,0
3.558215,0
3.562382,0
3.566548,0
3.570715,0
3.574882,0
3.579048,0
3.583215,0
3.587382,0
3.591548,0
3.595715,0
3.599882,0
3.604048,0
3.608215,0
3.612382,0
3.616548,0
3.620715,0
3.624882,0
3.629048,0
3.633215,0
3.637382,0
3.641548,0
3.645715,0
3.649882,0
3.654048,0
3.658215,0
3.662382,0
3.666548,0
3.670715,0
3.674882,0
3.679048,0
3.683215,0
3.687382,0
3.691548,0
3.695715,0
3.699882,0
3.704048,0
3.708215,0
3.712382,0
3.716548,0
3.720715,0
3.724882,0
3.729048,0
3.733215,0
3.737382,0
3.741548,0
3.745715,0
3.749882,0
3.754048,0
3.758215,0
3.762382,0
3.766548,0
3.770715,0
3.774882,0
3.779048,0
3.783215,0
3.787382,0
3.791548,0
3.795715,0
3.799882,0
3.804048,0
3.808215,0
3.812382,0
3.816548,0
3.820715,0
3.824882,0
3.829048,0
3.833215,0
3.837382,0
3.841548,0
3.845715,0
3.849882,0
3.854048,0
3.858215,0
3.862382,0
3.866548,0
3.870715,0
3.874882,0
3.879048,0
3.883215,0
3.887382,0
3.891548,0
3.895715,0
3.899882,0
3.904048,0
3.908215,0
3.912382,0
3.916548,0
3.920715,0
3.924882,0
3.929048,0
3.933215,0
3.937382,0
3.941548,0
3.945715,0
3.949882,0
3.954048,0
3.958215,0
3.962382,0
3.966548,0
3.970715,0
3.974882,0
3.979048,0
3.983215,0
3.987382,0
3.991548,0
3.995715,0
3.999882,0
4.004048,0
4.008215,0
4.012382,0
4.016548,0
4.020715,0
4.024882,0
4.029048,0
4.033215,0
4.037382,0
4.041548,0
4.045715,0
4.049882,0
4.054048,0
4.058215,0
4.062382,0
4.066548,0
4.070715,0
4.074882,0
4.079048,0
4.083215,0
4.087382,0
4.091548,0
4.095715,0
4.099882,0
4.104048,0
4.108215,0
4.112382,0
4.116548,0
4.120715,0
4.124882,0
4.129048,0
4.133215,0
4.137382,0
4.141548,0
4.145715,0
4.149882,0
4.154048,0
4.158215,0
4.162382,0
4.166548,0
4.170715,0
4.174882,0
4.179048,0
4.183215,0
4.187382,0
4.191548,0
4.195715,0
4.199882,0
4.204048,0
4.208215,0
4.212382,0
4.216548,0
4.220715,0
4.224882,0
4.229048,0
4.233215,0
4.237382,0
4.241548,0
4.245715,0
4.249882,0
4.254048,0
4.258215,0
4.262382,0
4.266548,0
4.270715,0
4.274882,0
4.279048,0
4.283215,0
4.287382,0
4.291548,0
4.295715,0
4.299882,0
4.304048,0
4.308215,0
4.312382,0
4.316548,0
4.320715,0
4.324882,0
4.329048,0
4.333215,0
4.337382,0
4.341548,0
4.345715,0
4.349882,0
4.354048,0
4.358215,0
4.362382,0
4.366548,0
4.370715,0
4.374882,0
4.379048,0
4.383215,0
4.387382,0
4.391548,0
4.395715,0
4.399882,0
4.404048,0
4.408215,0
4.412382,0
4.416548,0
4.420715,0
4.424882,0
4.429048,0
4.433215,0
4.437382,0
4.441548,0
4.445715,0
4.449882,0
4.454048,0
4.458215,0
4.462382,0
4.466548,0
4.470715,0
4.474882,0
4.479048,0
4.483215,0
4.487382,0
4.491548,0
4.495715,0
4.499882,0
4.504048,0
4.508215,0
4.512382,0
4.516548,0
4.520715,0
4.524882,0
4.529048,0
4.533215,0
4.537382,0
4.541548,0
4.545715,0
4.549882,0
4.554048,0
4.558215,0
4.562382,0
4.566548,0
4.570715,0
4.574882,0
4.579048,0
4.583215,0
4.587382,0
4.591548,0
4.595715,0
4.599882,0
4.604048,0
4.608215,0
4.612382,0
4.616548,0
4.620715,0
4.624882,0
4.629048,0
4.633215,0
4.637382,0
4.641548,0
4.645715,0
4.649882,0
4.654048,0
4.658215,0
4.662382,0
4.666548,0
4.670715,0
4.674882,0
4.679048,0
4.683215,0
4.687382,0
4.691548,0
4.695715,0
4.699882,0
4.704048,0
4.708215,0
4.712382,0
4.716548,0
4.720715,0
4.724882,0
4.729048,0
4.733215,0
4.737382,0
4.741548,0
4.745715,0
4.749882,0
4.754048,0
4.758215,0
4.762382,0
4.766548,0
4.770715,0
4.774882,0
4.779048,0
4.783215,0
4.787382,0
4.791548,0
4.795715,0
4.799882,0
4.804048,0
4.808215,0
4.812382,0
4.816548,0
4.820715,0
4.824882,0
4.829048,0
4.833215,0
4.837382,0
4.841548,0
4.845715,0
4.849882,0
4.854048,0
4.858215,0
4.862382,0
4.866548,0
4.870715,0
4.874882,0
4.879048,0
4.883215,0
4.887382,0
4.891548,0
4.895715,0
4.899882,0
4.904048,0
4.908215,0
4.912382,0
4.916548,0
4.920715,0
4.924882,0
4.929048,0
4.933215,0
4.937382,0
4.941548,0
4.945715,0
4.949882,0
4.954048,0
4.958215,0
4.962382,0
4.966548,0
4.970715,0
4.974882,0
4.979048,0
4.983215,0
4.987382,0
4.991548,0
4.995715,0
4.999882,0
5.004048,0
5.008215,0
5.012382,0
5.016548,0
5.020715,0
5.024882,0
5.029048,0
5.033215,0
5.037382,0
5.041548,0
5.045715,0
5.049882,0
5.054048,0
5.058215,0
5.062382,0
5.066548,0
5.070715,0
5.074882,0
5.079048,0
5.083215,0
5.087382,0
5.091548,0
5.095715,0
5.099882,0
5.104048,0
5.108215,0
5.112382,0
5.116548,0
5.120715,0
5.124882,0
5.129048,0
5.133215,0
5.137382,0
5.141548,0
5.145715,0
5.149882,0
5.154048,0
5.158215,0
5.162382,0
5.166548,0
5.170715,0
5.174882,0
5.179048,0
5.183215,0
5.187382,0
5.191548,0
5.195715,0
5.199882,0
5.204048,0
5.208215,0
5.212382,0
5.216548,0
5.220715,0
5.224882,0
5.229048,0
5.233215,0
5.237382,0
5.241548,0
5.245715,0
5.249882,0
5.254048,0
5.258215,0
5.262382,0
5.266548,0
5.270715,0
5.274882,0
5.279048,0
5.283215,0
5.287382,0
5.291548,0
5.295715,0
5.299882,0
5.304048,0
5.308215,0
5.312382,0
5.316548,0
5.320715,0
5.324882,0
5.329048,0
5.333215,0
5.337382,0
5.341548,0
5.345715,0
5.349882,0
5.354048,0
5.358215,0
5.362382,0
5.366548,0
5.370715,0
5.374882,0
5.379048,0
5.383215,0
5.387382,0
5.391548,0
5.395715,0
5.399882,0
5.404048,0
5.408215,0
5.412382,0
5.416548,0
5.420715,0
5.424882,0
5.429048,0
5.433215,0
5.437382,0
5.441548,0
5.445715,0
5.449882,0
5.454048,0
5.458215,0
5.462382,0
5.466548,0
5.470715,0
5.474882,0
5.479048,0
5.483215,0
5.487382,0
5.491548,0
5.495715,0
5.499882,0
5.504048,0
5.508215,0
5.512382,0
5.516548,0
5.520715,0
5.524882,0
5.529048,0
5.533215,0
5.537382,0
5.541548,0
5.545715,0
5.549882,0
5.554048,0
5.558215,0
5.562382,0
5.566548,0
5.570715,0
5.574882,0
5.579048,0
5.583215,0
5.587382,0
5.591548,0
5.595715,0
5.599882,0
5.604048,0
5.608215,0
5.612382,0
5.616548,0
5.620715,0
5.624882,0
5.629048,0
5.633215,0
5.637382,0
5.641548,0
5.645715,0
5.649882,0
5.654048,0
5.658215,0
5.662382,0
5.666548,0
5.670715,0
5.674882,0
5.679048,0
5.683215,0
5.687382,0
5.691548,0
5.695715,0
5.699882,0
5.704048,0
5.708215,0
5.712382,0
5.716548,0
5.720715,0
5.724882,0
5.729048,0
5.733215,0
5.737382,0
5.741548,0
5.745715,0
5.749882,0
5.754048,0
5.758215,0
5.762382,0
5.766548,0
5.770715,0
5.774882,0
5.779048,0
5.783215,0
5.787382,0
5.791548,0
5.795715,0
5.799882,0
5.804048,0
5.808215,0
5.812382,0
5.816548,0
5.820715,0
5.824882,0
5.829048,0
5.833215,0
5.837382,0
5.841548,0
5.845715,0
5.849882,0
5.854048,0
5.858215,0
5.862382,0
5.866548,0
5.870715,0
5.874882,0
5.879048,0
5.883215,0
5.887382,0
5.891548,0
5.895715,0
5.899882,0
5.904048,0
5.908215,0
5.912382,0
5.916548,0
5.920715,0
5.924882,0
5.929048,0
5.933215,0
5.937382,0
5.941548,0
5.945715,0
5.949882,0
5.954048,0
5.958215,0
5.962382,0
5.966548,0
5.970715,0
5.974882,0
5.979048,0
5.983215,0
5.987382,0
5.991548,0
5.995715,0
5.999882,0
6.004048,0
6.008215,0
6.012382,0
6.016548,0
6.020715,0
6.024882,0
6.029048,0
6.033215,0
6.037382,0
6.041548,0
6.045715,0
6.049882,0
6.054048,0
6.058215,0
6.062382,0
6.066548,0
6.070715,0
6.074882,0
6.079048,0
6.083215,0
6.087382,0
6.091548,0
6.095715,0
6.099882,0
6.104048,0
6.108215,0
6.112382,0
6.116548,0
6.120715,0
6.124882,0
6.129048,0
6.133215,0
6.137382,0
6.141548,0
6.145715,0
6.149882,0
6.154048,0
6.158215,0
6.162382,0
6.166548,0
6.170715,0
6.174882,0
6.179048,0
6.183215,0
6.187382,0
6.191548,0
6.195715,0
6.199882,0
6.204048,0
6.208215,0
6.212382,0
6.216548,0
6.220715,0
6.224882,0
6.229048,0
6.233215,0
6.237382,0
6.241548,0
6.245715,0
6.249882,0
6.254048,0
6.258215,0
6.262382,0
6.266548,0
6.270715,0
6.274882,0
6.279048,0
6.283215,0
6.287382,0
6.291548,0
6.295715,0
6.299882,0
6.304048,0
6.308215,0
6.312382,0
6.316548,0
6.320715,0
6.324882,0
6.329048,0
6.333215,0
6.337382,0
6.341548,0
6.345715,0
6.349882,0
6.354048,0
6.358215,0
6.362382,0
6.366548,0
6.370715,0
6.374882,0
6.379048,0
6.383215,0
6.387382,0
6.391548,0
6.395715,0
6.399882,0
6.404048,0
6.408215,0
6.412382,0
6.416548,0
6.420715,0
6.424882,0
6.429048,0
6.433215,0
6.437382,0
6.441548,0
6.445715,0
6.449882,0
6.454048,0
6.458215,0
6.462382,0
6.466548,0
6.470715,0
6.474882,0
6.479048,0
6.483215,0
6.487382,0
6.491548,0
6.495715,0
6.499882,0
6.504048,0
6.508215,0
6.512382,0
6.516548,0
6.520715,0
6.524882,0
6.529048,0
6.533215,0
6.537382,0
6.541548,0
6.545715,0
6.549882,0
6.554048,0
6.558215,0
6.562382,0
6.566548,0
6.570715,0
6.574882,0
6.579048,0
6.583215,0
6.587382,0
6.591548,0
6.595715,0
6.599882,0
6.604048,0
6.608215,0
6.612382,0
6.616548,0
6.620715,0
6.624882,0
6.629048,0
6.633215,0
6.637382,0
6.641548,0
6.645715,0
6.649882,0
6.654048,0
6.658215,0
6.662382,0
6.666548,0
6.670715,0
6.674882,0
6.679048,0
6.683215,0
6.687382,0
6.691548,0
6.695715,0
6.699882,0
6.704048,0
6.708215,0
6.712382,0
6.716548,0
6.720715,0
6.724882,0
6.729048,0
6.733215,0
6.737382,0
6.741548,0
6.745715,0
6.749882,0
6.754048,0
6.758215,0
6.762382,0
6.766548,0
6.770715,0
6.774882,0
6.779048,0
6.783215,0
6.787382,0
6.791548,0
6.795715,0
6.799882,0
6.804048,0
6.808215,0
6.812382,0
6.816548,0
6.820715,0
6.824882,0
6.829048,0
6.833215,0
6.837382,0
6.841548,0
6.845715,0
6.849882,0
6.854048,0
6.858215,0
6.862382,0
6.866548,0
6.870715,0
6.874882,0
6.879048,0
6.883215,0
6.887382,0
6.891548,0
6.895715,0
6.899882,0
6.904048,0
6.908215,0
6.912382,0
6.916548,0
6.920715,0
6.924882,0
6.929048,0
6.933215,0
6.937382,0
6.941548,0
6.945715,0
6.949882,0
6.954048,0
6.958215,0
6.962382,0
6.966548,0
6.970715,0
6.974882,0
6.979048,0
6.983215,0
6.987382,0
6.991548,0
6.995715,0
6.999882,0
7.004048,0
7.008215,0
7.012382,0
7.016548,0
7.020715,0
7.024882,0
7.029048,0
7.033215,0
7.037382,0
7.041548,0
7.045715,0
7.049882,0
7.054048,0
7.058215,0
7.062382,0
7.066548,0
7.070715,0
7.074882,0
7.079048,0
7.083215,0
7.087382,0
7.091548,0
7.095715,0
7.099882,0
7.104048,0
7.108215,0
7.112382,0
7.116548,0
7.120715,0
7.124882,0
7.129048,0
7.133215,0
7.137382,0
7.141548,0
7.145715,0
7.149882,0
7.154048,0
7.158215,0
7.162382,0
7.166548,0
7.170715,0
7.174882,0
7.179048,0
7.183215,0
7.187382,0
7.191548,0
7.195715,0
7.199882,0
7.204048,0
7.208215,0
7.212382,0
7.216548,0
7.220715,0
7.224882,0
7.229048,0
7.233215,0
7.237382,0
7.241548,0
7.245715,0
7.249882,0
7.254048,0
7.258215,0
7.262382,0
7.266548,0
7.270715,0
7.274882,0
7.279048,0
7.283215,0
7.287382,0
7.291548,0
7.295715,0
7.299882,0
7.304048,0
7.308215,0
7.312382,0
7.316548,0
7.320715,0
7.324882,0
7.329048,0
7.333215,0
7.337382,0
7.341548,0
7.345715,0
7.349882,0
7.354048,0
7.358215,0
7.362382,0
7.366548,0
7.370715,0
7.374882,0
7.379048,0
7.383215,0
7.387382,0
7.391548,0
7.395715,0
7.399882,0
7.404048,0
7.408215,0
7.412382,0
7.416548,0
7.420715,0
7.424882,0
7.429048,0
7.433215,0
7.437382,0
7.441548,0
7.445715,0
7.449882,0
7.454048,0
7.458215,0
7.462382,0
7.466548,0
7.470715,0
7.474882,0
7.479048,0
7.483215,0
7.487382,0
7.491548,0
7.495715,0
7.499882,0
7.504048,0
7.508215,0
7.512382,0
7.516548,0
7.520715,0
7.524882,0
7.529048,0
7.533215,0
7.537382,0
7.541548,0
7.545715,0
7.549882,0
7.554048,0
7.558215,0
7.562382,0
7.566548,0
7.570715,0
7.574882,0
7.579048,0
7.583215,0
7.587382,0
7.591548,0
7.595715,0
7.599882,0
7.604048,0
7.608215,0
7.612382,0
7.616548,0
7.620715,0
7.624882,0
7.629048,0
7.633215,0
7.637382,0
7.641548,0
7.645715,0
7.649882,0
7.654048,0
7.658215,0
7.662382,0
7.666548,0
7.670715,0
7.674882,0
7.679048,0
7.683215,0
7.687382,0
7.691548,0
7.695715,0
7.699882,0
7.704048,0
7.708215,0
7.712382,0
7.716548,0
7.720715,0
7.724882,0
7.729048,0
7.733215,0
7.737382,0
7.741548,0
7.745715,0
7.749882,0
7.754048,0
7.758215,0
7.762382,0
7.766548,0
7.770715,0
7.774882,0
7.779048,0
7.783215,0
7.787382,0
7.791548,0
7.795715,0
7.799882,0
7.804048,0
7.808215,0
7.812382,0
7.816548,0
7.820715,0
7.824882,0
7.829048,0
7.833215,0
7.837382,0
7.841548,0
7.845715,0
7.849882,0
7.854048,0
7.858215,0
7.862382,0
7.866548,0
7.870715,0
7.874882,0
7.879048,0
7.883215,0
7.887382,0
7.891548,0
7.895715,0
7.899882,0
7.904048,0
7.908215,0
7.912382,0
7.916548,0
7.920715,0
7.924882,0
7.929048,0
7.933215,0
7.937382,0
7.941548,0
7.945715,0
7.949882,0
7.954048,0
7.958215,0
7.962382,0
7.966548,0
7.970715,0
7.974882,0
7.979048,0
7.983215,0
7.987382,0
7.991548,0
7.995715,0
7.999882,0
8.004048,0
8.008215,0
8.012382,0
8.016548,0
8.020715,0
8.024882,0
8.029048,0
8.033215,0
8.037382,0
8.041548,0
8.045715,0
8.049882,0
8.054048,0
8.058215,0
8.062382,0
8.066548,0
8.070715,0
8.074882,0
8.079048,0
8.083215,0
8.087382,0
8.091548,0
8.095715,0
8.099882,0
8.104048,0
8.108215,0
8.112382,0
8.116548,0
8.120715,0
8.124882,0
8.129048,0
8.133215,0
8.137382,0
8.141548,0
8.145715,0
8.149882,0
8.154048,0
8.158215,0
8.162382,0
8.166548,0
8.170715,0
8.174882,0
8.179048,0
8.183215,0
8.187382,0
8.191548,0
8.195715,0
8.199882,0
8.204048,0
8.208215,0
8.212382,0
8.216548,0
8.220715,0
8.224882,0
8.229048,0
8.233215,0
8.237382,0
8.241548,0
8.245715,0
8.249882,0
8.254048,0
8.258215,0
8.262382,0
8.266548,0
8.270715,0
8.274882,0
8.279048,0
8.283215,0
8.287382,0
8.291548,0
8.295715,0
8.299882,0
8.304048,0
8.308215,0
8.312382,0
8.316548,0
8.320715,0
8.324882,0
8.329048,0
