"Begin Time - msec","End Time - msec","R.Speech_form",
0,3933,""
3933,4598,"OK"
4598,5147,"also"
5147,5277,"du"
5277,5822,"startest"
5822,6006,"in"
6006,6203,"so"
6203,6622,"einer"
6622,6748,""
6748,7241,"Kreuzung"
7241,7407,"von"
7407,7653,"drei"
7653,8016,"Wegen"
8016,8240,""
8240,8380,"und"
8380,8483,"du"
8483,8712,"nimmst"
8712,8832,"du"
8832,9048,"nimmst"
9048,9171,"den"
9171,9481,"Weg"
9481,9657,"der"
9657,9840,"direkt"
9840,10097,"vor"
10097,10293,"dir"
10293,10526,"liegt"
10526,10689,"der"
10689,10895,"sich"
10895,11231,"so"
11231,12200,"geradeaus"
12200,12852,""
12852,13065,"nach"
13065,13301,"vorne"
13301,14186,"schlängelt"
14186,14424,""
14424,14899,"und"
14899,15325,"wenn"
15325,15518,"du"
15518,15611,"ihm"
15611,15984,"folgst"
15984,16308,"gelangst"
16308,16467,"du"
16467,16637,"zu"
16637,16857,"der"
16857,17831,"Skulptur"
17831,18998,""
18998,19304,"ja"
19304,19467,"im"
19467,19816,"Endeffekt"
19816,20419,"geradeaus"
20419,21185,""
21185,21285,"ist"
21285,21438,"son"
21438,21728,"bisschen"
21728,22396,"schwierig"
22396,22516,"zu"
22516,22757,"sagen"
22757,23045,"wegen"
23045,23674,"geradeaus"
23674,24046,"da"
24046,24327,"ist"
24327,24485,"in"
24485,24598,"dem"
24598,24820,"Moment"
24820,24938,""
24938,25214,"aber"
25214,25357,"ich"
25357,25490,"würd"
25490,25697,"sagen"
25697,26057,"ja"
26057,26580,""
26580,27196,"und"
27196,28082,"ähm"
28082,28328,"die"
28328,28703,"Skulptur"
28703,28912,"sind"
28912,29070,"so"
29070,29780,"drei"
29780,30358,""
30358,30575,"es"
30575,30679,"ist"
30679,30859,"so"
30859,31352,"ein"
31352,31917,""
31917,32785,"verschlungener"
32785,33253,"Ring"
33253,33299,""
33299,33402,"der"
33402,33661,"so"
33661,34157,"drei"
34157,34447,""
34447,34904,"Öffnungen"
34904,35301,"hat"
35301,35402,""
35402,35910,"also"
35910,36274,"irgendwas"
36274,36412,"was"
36412,36656,"nicht"
36656,36956,"wirklich"
36956,37267,"sein"
37267,37462,"kann"
37462,37629,"also"
37629,37803,"eins"
37803,37895,"von"
37895,38144,"diesen"
38144,38627,"Teilen"
38627,39292,""
39292,39483,"in"
39483,39882,"rot"
39882,40315,""
40315,40631,"äh"
40631,41396,""
41396,41496,"in"
41496,41862,"rot"
41862,42494,"und"
42494,43009,"äh"
43009,43764,""
43764,44072,"ja"
44072,44255,"steht"
44255,44388,"auf"
44388,44471,"so"
44471,44562,"einem"
44562,44962,"Sockel"
44962,45552,"und"
45552,46109,""
46109,46350,"dann"
46350,46533,"gehst"
46533,46666,"du"
46666,46908,"rechts"
46908,47016,"da"
47016,47274,"dran"
47274,47847,"vorbei"
47847,48446,""
48446,48937,"geradeaus"
48937,49519,"weiter"
49519,51024,""
51024,51257,"durch"
51257,51473,"eine"
51473,51989,"Allee"
51989,52214,"und"
52214,52372,"am"
52372,52538,"Ende"
52538,52688,"der"
52688,53328,"Allee"
53328,54027,"äh"
54027,54795,""
54795,55169,"äh"
55169,55410,"stehst"
55410,55543,"du"
55543,55709,"vor"
55709,55809,"dem"
55809,56566,"Rathaus"
56566,56957,""
56957,57057,"das"
57057,57697,"Rathaus"
57697,58221,"ähm"
58221,59047,""
59047,59321,"hat"
59321,59496,"zwei"
59496,59845,"Bäume"
59845,60438,"davor"
60438,60680,"zwei"
60680,61420,"Türen"
61420,62076,""
62076,62401,"ähm"
62401,62567,"eine"
62567,62660,"in"
62660,62732,"der"
62732,63004,"Mitte"
63004,63157,"eine"
63157,63640,"links"
63640,64424,""
64424,64880,"ähm"
64880,65308,"zwei"
65308,66335,"Feuertreppen"
66335,68188,""
68188,68399,"ja"
68399,68533,"und"
68533,68849,"da"
68849,69119,"gehst"
69119,69266,"du"
69266,69670,"links"
69670,69914,"bis"
69914,70062,"zum"
70062,70540,"Fluss"
70540,70831,""
70831,71083,"dann"
71083,71652,"rechts"
71652,72031,""
72031,72283,"also"
72283,72595,"quasi"
72595,72936,"links"
72936,73681,""
73681,73849,"an"
73849,73975,"dem"
73975,74262,"Haus"
74262,74674,"vorbei"
74674,75494,""
75494,75738,"immer"
75738,75965,"weiter"
75965,76643,"geradeaus"
76643,76887,"folgst"
76887,77047,"dem"
77047,77430,"Weg"
77430,78197,""
78197,78723,"hm"
78723,78946,"in"
78946,79098,"die"
79098,79376,"Stadt"
79376,79860,"rein"
79860,80299,""
80299,80661,"und"
80661,80931,"dann"
80931,81129,"kommst"
81129,81280,"du"
81280,81465,"zu"
81465,81760,"dem"
81760,82438,"Kirchplatz"
82438,83124,""
83124,83297,"den"
83297,83528,"zwei"
83528,84088,"Kirchen"
84088,85044,""
85044,85217,"die"
85217,85537,"rechte"
85537,85928,"Kirche"
85928,86177,"hatte"
86177,86303,"bei"
86303,86518,"mir"
86518,86964,"ein"
86964,87920,""
87920,88535,"Fenster"
88535,89539,""
89539,89753,"ein"
89753,90183,"rundes"
90183,90330,"ein"
90330,90856,"großes"
90856,91379,"oben"
91379,91550,""
91550,92004,"und"
92004,92173,"auf"
92173,92337,"dem"
92337,92632,"rechten"
92632,92968,"Turm"
92968,93120,"ein"
93120,93583,"Kreuz"
93583,94868,""
94868,95860,"und"
95860,96585,"äh"
96585,96743,"die"
96743,96993,"linke"
96993,97515,"Kirche"
97515,97920,"hatte"
97920,98398,"kein"
98398,98975,"Kreuz"
98975,99219,"und"
99219,99532,"kein"
99532,100288,"Fenster"
100288,103137,""
103137,103984,"und"
103984,104872,"ähm"
104872,108167,""
108167,108557,"ja"
108557,108741,""
108741,108914,"du"
108914,109103,"gehst"
109103,109259,"in"
109259,109337,"der"
109337,109538,"Mitte"
109538,109772,"durch"
109772,110056,"diese"
110056,110396,"zwischen"
110396,110596,"diesen"
110596,110959,"Kirchen"
110959,111533,"lang"
111533,111759,""
111759,112350,"und"
112350,112840,"äh"
112840,113840,""
113840,114570,"geradeaus"
114570,115256,"ähm"
115256,115838,""
115838,116139,"und"
116139,116574,"dann"
116574,117220,"links"
117220,119282,""
119282,120257,"hm"
120257,120615,""
120615,120849,"und"
120849,121167,"dann"
121167,121512,"an"
121512,121763,"einem"
121763,122041,"Park"
122041,122877,"entlang"
122877,123994,""
123994,124478,"dann"
124478,124941,"rechts"
124941,125141,"durch"
125141,125431,"einen"
125431,125688,"grauen"
125688,126016,"großen"
126016,126239,"grauen"
126239,126707,"Torbogen"
126707,126819,"in"
126819,127081,"den"
127081,127303,"Park"
127303,127833,"hinein"
127833,128350,""
128350,128785,"geradeaus"
128785,128958,"auf"
128958,129170,"den"
129170,129537,"See"
129537,129855,"zu"
129855,130050,"der"
130050,130106,"in"
130106,130206,"der"
130206,130401,"Mitte"
130401,130563,"ist"
130563,131025,"einmal"
131025,131198,"um"
131198,131315,"den"
131315,131578,"See"
131578,131968,"rum"
131968,133144,""
133144,133328,"und"
133328,133818,"dann"
133818,134375,"rechts"
134375,134587,"aus"
134587,134687,"dem"
134687,134894,"Park"
134894,135039,"wieder"
135039,135256,"raus"
135256,135384,"an"
135384,135562,"sonem"
135562,136209,"Eisbüdchen"
136209,136498,"vorbei"
136498,136652,"das"
136652,136859,"siehst"
136859,136914,"du"
136914,137003,"auch"
137003,137120,"schon"
137120,137204,"wenn"
137204,137276,"du"
137276,137315,"in"
137315,137483,"den"
137483,137650,"Park"
137650,138168,"reinkommst"
138168,138302,"wenn"
138302,138402,"du"
138402,138547,"genau"
138547,138759,"hinguckst"
138759,140269,""
140269,140551,"genau"
140551,140691,"weil"
140691,140802,"der"
140802,141004,"Park"
141004,141103,"ist"
141103,141398,"halt"
141398,141610,""
141610,141922,"so"
141922,142050,"und"
142050,142318,"dann"
142318,142842,""
142842,143076,"der"
143076,143410,"See"
143410,143460,"und"
143460,143884,"man"
143884,144034,"geht"
144034,144201,"dann"
144201,144385,"einmal"
144385,144680,"rum"
144680,145349,""
145349,145756,"und"
145756,146068,"äh"
146068,146536,"dann"
146536,146709,"gehst"
146709,146826,"du"
146826,147450,"geradeaus"
147450,147952,"und"
147952,148280,"äh"
148280,148542,"biegst"
148542,148782,"irgendwann"
148782,149066,"rechts"
149066,149249,"ab"
149249,149394,"ich"
149394,149528,"hab"
149528,149600,"mir"
149600,149779,"nicht"
149779,150046,"genau"
150046,150314,"gemerkt"
150314,150604,"wann"
150604,150967,"aber"
150967,151056,"du"
151056,151763,"müsstest"
151763,152034,""
152034,152310,"schon"
152310,152491,"den"
152491,152711,"Baum"
152711,152845,"von"
152845,152984,"der"
152984,153374,"Kapelle"
153374,153781,"rechts"
153781,154109,"sehen"
154109,154466,"können"
154466,155460,""
155460,156207,"hm"
156207,157765,""
157765,158110,"genau"
158110,158261,"der"
158261,158450,"der"
158450,158740,"Baum"
158740,158896,"steht"
158896,159002,"bei"
159002,159141,"der"
159141,159447,"Kapelle"
159447,159525,"ein"
159525,159726,"bisschen"
159726,160099,"weiter"
160099,160183,"also"
160183,160311,"du"
160311,160450,"musst"
160450,160651,"halt"
160651,160916,""
160916,161056,"in"
161056,161111,"die"
161111,161485,"Straße"
161485,161624,"gucken"
161624,161689,"ich"
161689,161826,"weiß"
161826,161947,"nicht"
161947,162003,"ich"
162003,162098,"schätz"
162098,162151,"es"
162151,162282,"is"
162282,162382,"die"
162382,162560,"dritte"
162560,162694,"oder"
162694,162778,"die "
162778,162973,"vierte"
162973,163435,"Straße"
163435,163550,"bin"
163550,163691,"mir"
163691,163774,"nicht"
163774,163924,"ganz"
163924,164273,"sicher"
164273,165429,""
165429,165571,"nicht"
165571,165878,"gleich"
165878,165986,"zu"
165986,166327,"Anfang"
166327,166768,"genau"
166768,166993,"und"
166993,167101,"wenn"
167101,167226,"dann"
167226,167425,"rechts"
167425,167916,"abgebogen"
167916,168282,"bist"
168282,168681,""
168681,168930,"gehst"
168930,169321,"geradeaus"
169321,169396,"und"
169396,169779,"stehst"
169779,169862,"vor"
169862,169978,"der"
169978,170486,"Kapelle"
170486,170602,"und"
170602,170785,"die"
170785,170976,"Kapelle"
170976,171126,"hat"
171126,171392,"einen"
171392,171991,"Baum"
171991,172415,""
172415,172806,"kein"
172806,173704,"Kreuz"
173704,174819,""
174819,175460,"und"
175460,176541,"äh"
176541,177123,""
177123,177580,"ja"
177580,178733,""
178733,178983,"da"
178983,179199,"gehst"
179199,179332,"du"
179332,179889,"links"
179889,182368,""
182368,182501,"die"
182501,182675,"haben"
182675,182908,"alle"
182908,182983,"die"
182983,183291,"gleiche"
183291,183599,"Farbe"
183599,183881,"das"
183881,184206,"waren"
184206,184382,"rote"
184382,184931,"Dächer"
184931,185288,"gelbe"
185288,185853,"Farbe"
185853,186377,"ähm"
186377,186748,""
186748,187166,"und"
187166,187402,"dann"
187402,187605,"gehst"
187605,187727,"du"
187727,188284,"links"
188284,190563,""
190563,191458,"geradeaus"
191458,192848,""
192848,193572,"ähm"
193572,194078,"bis"
194078,194329,"so"
194329,194636,"eine"
194636,194961,"Brücke"
194961,195413,"kommt"
195413,195515,""
195515,195666,"wie"
195666,195702,"du"
195702,195833,"es"
195833,196005,"vielleicht"
196005,196070,"von"
196070,196209,"den"
196209,196858,"Dürkopp-Werken"
196858,197215,"kennst"
197215,197307,"so"
197307,197552,"zwischen"
197552,197764,"zwei"
197764,198140,"Häusern"
198140,198274,"weißt"
198274,198386,"du"
198386,198542,"so"
198542,198863,"ein"
198863,199640,""
199640,199977,"zwischen"
199977,200139,"zwei"
200139,200604,"Häusern"
200604,201094,""
201094,201498,"genau"
201498,202470,""
202470,202757,"zwei"
202757,203105,"Fenstern"
203105,203303,"darin"
203303,203451,"da"
203451,203630,"gehst"
203630,203699,"du"
203699,204014,"rechts"
204014,204245,"direkt"
204245,204783,"dahinter"
204783,205797,""
205797,206326,"und"
206326,206649,"äh"
206649,206855,"dann"
206855,207179,"kommst"
207179,207245,"du"
207245,207396,"auch"
207396,207697,"dirket"
207697,208209,"schon"
208209,208700,"zum"
208700,209558,"Stadtbrunnen"
209558,209987,""
209987,210469,"und"
210469,210831,"der"
210831,210982,"ist"
210982,211272,"so"
211272,212001,"türkis"
212001,212535,""
212535,212703,"und"
212703,212842,"sind"
212842,212942,"so"
212942,213254,"zwei"
213254,213739,"Schalen"
213739,214252,"übereinenander"
214252,214772,""
214772,215081,"ohne"
215081,215643,"Wasser"
215643,218316,""
218316,218622,"und"
218622,218812,"da"
218812,219057,"endet"
219057,219152,"der"
219152,219646,"Ganze"
219646,221405,""
221405,221845,"genau"
221845,224493,""
224493,224782,"da"
224782,224894,"hast"
224894,224988,"du"
224988,225078,"so"
225078,225462,"quasi"
225462,226441,""
226441,226694,"so"
226694,226863,"ein"
226863,227482,"U"
227482,228244,""
228244,228383,"und"
228383,228590,"dann"
228590,229092,"rechts"
229092,229319,"also"
229319,229568,"so"
229568,229871,"rum"
229871,230244,""
230244,230873,"grob"
230873,231069,"wenn"
231069,231189,"du"
231189,231248,"es"
231248,231362,"dir"
231362,231505,"so"
231505,231984,"räumlich"
231984,232373,"vorstellen"
232373,232679,"willst"
232679,240300,""
240300,241294,"geradeaus"
241294,241824,""
241824,242097,"durch"
242097,242369,"die"
242369,242988,"am"
242988,243389,""
243389,243516,"an"
243516,243652,"der"
243652,243995,"Skulptur"
243995,244464,"vorbei"
244464,244590,"auf"
244590,244663,"das"
244663,245106,"Rathaus"
245106,245482,"zu"
245482,245865,"links"
245865,246941,""
246941,247566,"dann"
247566,247729,"am"
247729,247999,"Fluss"
247999,248734,"rechts"
248734,249386,""
249386,249546,"dem"
249546,249712,"Weg"
249712,250384,"folgen"
250384,251117,""
251117,251336,"durch"
251336,251486,"die"
251486,252032,"Kirchen"
252032,252128,"in"
252128,252294,"der"
252294,252567,"Mitte"
252567,252917,"links"
252917,253542,"abbiegen"
253542,254696,""
254696,254885,"an"
254885,255358,"der"
255358,255768,""
255768,255994,"am"
255994,256293,"Park"
256293,256762,"links"
256762,257444,"abbiegen"
257444,257845,""
257845,258054,"durch"
258054,258417,"den"
258417,258773,""
258773,259385,"grauen"
259385,260349,""
260349,260778,"Torbogen"
260778,260888,"in"
260888,261047,"den"
261047,261297,"Park"
261297,261713,"rechts"
261713,262119,"rein"
262119,262697,""
262697,262987,"einmal"
262987,263057,"um"
263057,263176,"den"
263176,263399,"See"
263399,263812,"rum"
263812,264218,"dann"
264218,264584,"rechts"
264584,264820,"wieder"
264820,264986,"aus"
264986,265106,"dem"
265106,265312,"Park"
265312,265848,"raus"
265848,267578,""
267578,268110,"dann"
