ENV,ENV_VEL,ENV_ACC,time_ms
0.002146934,0.003814823,-0.760940804,40
0.001609275,-0.021546075,-0.227716651,80
0.000858097,-0.016218096,0.279338334,120
0.000341301,-0.007832539,0.159889908,160
0.000181613,-0.002905363,0.063126783,200
6.40E-05,-0.001164828,0.070131803,240
0.000110976,0.001699656,0.021341085,280
0.000141027,0.000857185,-0.012555654,320
0.000205219,0.001294685,-0.002729231,360
0.000218887,0.00034291,-0.010541102,400
0.000257903,0.000773636,0.000885114,440
0.000259576,9.22E-05,-0.006499513,480
0.000286185,0.0005241,0.00121545,520
0.000282119,-5.69E-05,-0.004550151,560
0.000301127,0.000391321,0.002007472,600
0.000294696,-0.00013877,-0.004329471,640
0.000308578,0.000303985,0.003041645,680
0.000301251,-0.000176578,-0.004485634,720
0.00031174,0.000241335,0.003611641,760
0.000304022,-0.000194006,-0.004386585,800
0.000312294,0.000199637,0.003743424,840
0.000304453,-0.000204559,-0.004202813,880
0.000311154,0.000173111,0.003818511,920
0.000303443,-0.000210375,-0.004161592,960
0.000308924,0.000154004,0.003954565,1000
0.000301489,-0.000211105,-0.004177779,1040
0.000306042,0.000138984,0.004019298,1080
0.000298895,-0.000209573,-0.004120379,1120
0.000302769,0.000128838,0.004001132,1160
0.000295911,-0.000208663,-0.004078513,1200
0.000299229,0.000122824,0.0040654,1240
0.000292726,-0.000207246,-0.004187872,1280
0.00029552,0.000117183,0.004253676,1320
0.000289418,-0.000202683,-0.004349109,1360
0.00029177,0.000109956,0.004364626,1400
0.000285998,-0.000196142,-0.004333889,1440
0.000288069,0.000103995,0.004250877,1480
0.000282509,-0.000192037,-0.00414669,1520
0.000284409,0.000102632,0.00408755,1560
0.000279057,-0.000191735,-0.004072291,1600
0.000280737,0.000103897,0.004161408,1640
0.000275707,-0.000190911,-0.004277032,1680
0.000277071,0.000102292,0.004440397,1720
0.000272416,-0.000185388,-0.004525643,1760
0.000273511,9.65E-05,0.004567511,1800
0.000269103,-0.00017766,-0.004474775,1840
0.00027011,9.19E-05,0.004354708,1880
0.000265785,-0.000174185,-0.004178805,1920
0.000266799,9.32E-05,0.00409509,1960
0.000262572,-0.000176237,-0.004068034,2000
0.00026347,9.75E-05,0.004193259,2040
0.00025952,-0.000177245,-0.004356922,2080
0.000260139,9.69E-05,0.004574938,2120
0.000256543,-0.00017152,-0.004692365,2160
0.000256931,9.02E-05,0.004730769,2200
0.000253515,-0.000162867,-0.004601474,2240
0.000253907,8.51E-05,0.004415554,2280
0.000250453,-0.000160218,-0.004179513,2320
0.000250959,8.81E-05,0.004049828,2360
0.000247507,-0.000165045,-0.00402642,2400
0.000247939,9.48E-05,0.004186227,2440
0.000244746,-0.000168139,-0.004424517,2480
0.000244869,9.45E-05,0.004706538,2520
0.000242043,-0.000161808,-0.004875232,2560
0.000241922,8.56E-05,0.004904503,2600
0.000239227,-0.000151511,-0.004731297,2640
0.00023918,7.91E-05,0.004453108,2680
0.000236324,-0.000149579,-0.004137749,2720
0.000236489,8.39E-05,0.003944232,2760
0.00023354,-0.000157867,-0.003928993,2800
0.000233649,9.34E-05,0.004140091,2840
0.000230971,-0.000163475,-0.004487079,2880
0.000230693,9.31E-05,0.004863845,2920
0.000228438,-0.000155787,-0.005106769,2960
0.000227864,8.08E-05,0.00512427,3000
0.000225702,-0.000142616,-0.004884313,3040
0.000225276,7.19E-05,0.004470939,3080
0.000222803,-0.000141354,-0.004035353,3120
0.000222715,7.90E-05,0.003749476,3160
0.000220035,-0.000154495,-0.003746491,3200
0.000219894,9.27E-05,0.004041014,3240
0.000217535,-0.000163547,-0.004554748,3280
0.000216865,9.21E-05,0.005082074,3320
0.000215044,-0.00015332,-0.005438065,3360
0.000213979,7.42E-05,0.005438864,3400
0.000212216,-0.000135249,-0.00508949,3440
0.000211404,6.15E-05,0.004462971,3480
0.000209113,-0.000134762,-0.003832532,3520
0.000208823,7.24E-05,0.003402143,3560
0.000206167,-0.000155481,-0.003419461,3600
0.000205815,9.29E-05,0.003856355,3640
0.000203583,-0.000169853,-0.004645087,3680
0.000202452,9.16E-05,0.005425865,3720
0.000200971,-0.000155021,-0.00596777,3760
0.00019927,6.42E-05,0.00594005,3800
0.000197805,-0.000128355,-0.00539936,3840
0.000196524,4.48E-05,0.004407234,3880
0.000194175,-0.000129037,-0.003437922,3920
0.000193726,6.22E-05,0.002760017,3960
0.000190752,-0.000162895,-0.002816506,4000
0.00019021,9.46E-05,0.003513821,4040
0.000187864,-0.000186494,-0.004799264,4080
0.000186082,9.20E-05,0.006042007,4120
0.000184889,-0.000162905,-0.006920665,4160
0.000182204,4.66E-05,0.00683457,4200
0.000180961,-0.000120004,-0.005927389,4240
0.000179002,1.46E-05,0.004236938,4280
0.000176208,-0.000122957,-0.002616636,4320
0.000175667,4.47E-05,0.001462928,4360
0.000171756,-0.000182617,-0.001608269,4400
0.000171042,0.000100614,0.002837696,4440
0.000168185,-0.000224596,-0.005141617,4480
0.000165276,9.47E-05,0.007335634,4520
0.00016441,-0.000182411,-0.008913782,4560
0.000159884,1.10E-05,0.008683746,4600
0.000158829,-0.000104521,-0.006967054,4640
0.000155686,-4.86E-05,0.003714843,4680
0.000151599,-0.000113037,-0.000631589,4720
0.00015118,1.06E-05,-0.001610545,4760
0.000144839,-0.000233433,0.001220302,4800
0.000144034,0.000122158,0.001313375,4840
0.000139776,-0.000320462,-0.006171446,4880
0.000134367,0.000106855,0.010772509,4920
0.000134238,-0.000230136,-0.014177501,4960
0.000125292,-8.02E-05,0.013500792,5000
0.000124589,-5.65E-05,-0.009506304,5040
0.0001188,-0.000219947,0.001678699,5080
0.000110738,-8.24E-05,0.005776684,5120
0.000111576,-7.30E-05,-0.01145583,5160
9.76E-05,-0.000399545,0.010189433,5200
9.73E-05,0.000225048,-0.003194333,5240
8.88E-05,-0.000651773,-0.011050692,5280
7.51E-05,0.00017678,0.024921983,5320
7.89E-05,-0.000379332,-0.036113508,5360
5.32E-05,-0.000453928,0.033621026,5400
5.53E-05,0.00023948,-0.019193247,5440
4.00E-05,-0.001035585,-0.012818303,5480
1.27E-05,0.000212521,0.049948626,5520
3.42E-05,-7.30E-05,-0.066209495,5560
-4.70E-06,-0.000708366,0.083774568,5600
5.08E-05,0.002689536,-0.021063011,5640
7.09E-05,-0.002084838,-0.073035785,5680
5.50E-05,0.00363294,0.239920572,5720
0.000241218,0.001057881,-0.389427938,5760
6.23E-05,-0.003915651,0.474748656,5800
0.000462095,0.020910532,-0.052344616,5840
0.000412472,-0.037795992,-1.775340828,5880
-0.000113993,0.106773187,12.27619245,5920
0.019475308,0.983075771,27.89225213,5960
0.078418251,1.831928576,8.564210142,6000
0.149851385,1.548704069,-19.18570203,6040
0.195259312,0.741637309,-16.77769554,6080
0.214386125,0.269235061,-8.812612934,6120
0.218048632,-0.088732688,-8.711354819,6160
0.209310217,-0.285550377,0.407178258,6200
0.200852519,-0.090726335,7.154704464,6240
0.201977272,0.10752001,1.534937606,6280
0.205733662,0.046362087,-3.445090248,6320
0.205128573,-0.055377236,-0.297197238,6360
0.204625139,0.077019932,6.378568149,6400
0.212654651,0.293172736,1.767179647,6440
0.222859776,0.163802871,-5.381826005,6480
0.229392933,0.339429807,20.70931572,6520
0.270768122,1.977224639,56.16075492,6560
0.392637599,3.920095508,26.68474716,6600
0.549176207,3.33537534,-56.71130038,6640
0.623470094,0.209878909,-80.85239927,6680
0.583389506,-1.679635613,-2.989102169,6720
0.536058263,-0.259814922,59.26159131,6760
0.569373516,1.698703549,27.09966405,6800
0.645687078,1.850509379,-12.02012054,6840
0.708485688,1.273351725,-15.92361226,6880
0.741987406,0.229041062,-40.88473508,6920
0.711780649,-1.826112003,-52.70968774,6960
0.605285776,-3.221411844,-12.67814914,7000
0.475569691,-3.106929642,10.85145314,7040
0.359506888,-2.70752354,10.21190857,7080
0.262854681,-2.012385889,26.11034262,7120
0.205443014,-0.854396615,26.78808561,7160
0.189716086,0.021716419,20.54012691,7200
0.210033283,1.070914618,30.34899503,7240
0.271920072,1.785472172,-4.610402801,7280
0.325817235,0.664151178,-38.68667878,7320
0.333657905,0.197254697,28.8910593,7360
0.38349154,2.558438888,65.52263479,7400
0.515938348,3.313486786,-42.95420126,7440
0.586114051,-0.266932063,-109.5682273,7480
0.504085343,-3.224342586,-21.32418834,7520
0.386998228,-2.028831237,67.2138212,7560
0.36454705,0.904012712,67.85138005,7600
0.445683901,2.883592433,27.54435851,7640
0.569087052,2.934260617,-24.41756075,7680
0.658157549,1.395449843,-42.36535492,7720
0.686860574,0.257604818,-11.18113701,7760
0.694256982,0.180519144,-1.202278399,7800
0.694165707,-0.376024168,-28.66051902,7840
0.65069004,-1.877127363,-39.93689799,7880
0.549898624,-2.918054898,-3.258488017,7920
0.449047565,-1.642930393,67.0926079,7960
0.447657304,1.67418844,80.88156143,8000
0.56154981,3.464294351,-0.080808678,8040
0.679128952,2.017224598,-58.77761541,8080
0.712121051,-0.33346451,-55.36766369,8120
0.654196199,-2.592459208,-58.02538193,8160
0.511529392,-4.176141196,-2.401251745,8200
0.376274977,-1.729487846,121.3630335,8240
0.415251183,3.605218986,109.6929797,8280
0.608970769,5.040795542,-41.17896112,8320
0.752152583,1.761004293,-94.42536062,8360
0.761073671,-0.871532058,-30.72736053,8400
0.716372981,-1.098223278,8.789086472,8440
0.677659468,-0.964674308,-9.658025033,8480
0.621402838,-2.061834418,-39.56623448,8520
0.514018263,-2.94500104,14.4478273,8560
0.436970272,-0.238914593,109.8986732,8600
0.512107141,3.569472418,46.98198051,8640
0.649035785,2.226870678,-105.1643219,8680
0.640455203,-2.667664704,-107.698717,8720
0.4750195,-4.864965497,0.07472946,8760
0.301337512,-3.447040431,55.58271452,8800
0.206054789,-1.450100227,36.90309852,8840
0.170098367,-0.473532405,18.95840865,8880
0.171430354,0.724321666,44.85567555,8920
0.240247694,2.700790173,41.55933203,8960
0.366613465,3.193832021,-19.85740335,9000
0.466840096,1.642229923,-45.85289809,9040
0.500845891,0.217874847,-23.19788658,9080
0.494988328,-0.463958202,-16.02250883,9120
0.461010159,-1.305337711,-25.79807416,9160
0.388420817,-2.268799572,-17.26930268,9200
0.291703215,-2.349799799,14.45866094,9240
0.215408976,-1.373337209,27.78390392,9280
0.178889678,-0.576008433,10.24543015,9320
0.160973777,-0.349348095,5.744641815,9360
0.154290579,0.077642195,14.30058146,9400
0.167295744,0.491745266,2.469659613,9440
0.183494885,0.205248235,-13.56653512,9480
0.183429124,-0.06404205,7.917329951,9520
0.19934056,1.150406269,49.72205419,9560
0.286256248,3.086507791,33.37338914,9600
0.419650684,3.153993791,-28.83121017,9640
0.514771118,1.524504351,-40.76071591,9680
0.549964871,0.412176125,-15.37209781,9720
0.557132938,-0.022350249,-10.22683217,9760
0.546425084,-0.564741882,-17.89571963,9800
0.506748109,-1.476101942,-25.55523176,9840
0.431386503,-2.102177477,2.767711622,9880
0.363006691,-1.027457292,43.78308192,9920
