"Begin Time - msec","End Time - msec","RS_Sentence",
7177,8765,"AL-XV"
9465,10743,"LD-X"
10743,11897,"LM-X"
12383,13272,"AL-X"
13666,14605,"AL-XV"
17437,17851,"C-commentaryV"
17851,19620,"LD-XV"
19741,20618,"LD-XV"
20987,22038,"LD-XV"
22038,22682,"LD-XV"
24097,25433,"AL-XV"
27014,28490,"IS-incompleteSentenceV"
28624,30986,"LD-XV"
31785,32611,"LM-XV"
32611,34291,"LD-XV"
34291,36967,"LSR-ZXV"
37759,39806,"LD-XV"
39923,41701,"LD-X"
42283,43722,"IS-incompleteSentenceV"
45022,45532,"IS-incompleteSentence"
45532,46373,"LD-X"
47223,48331,"C-commentaryV"
48331,52114,"LD-XV"
55180,55807,"LD-X"
55807,58597,"LD-XV"
59068,63776,"LD-XV"
64349,64798,"IS-incompleteSentenceV"
64974,66508,"C-commentaryV"
66786,67831,"C-commentaryV"
68224,70117,"LD-XV"
70807,76173," "
78186,78349,"LD-X"
78824,83416,"LD-XV"
86025,86800,"LD-X"
88142,89622,"IS-incompleteSentence"
89622,90594,"C-commentaryV"
91431,94020,"LD-X"
94692,95504,"LOC-LokomotionV"
95504,97233,"AL-XV"
98227,99845,"AL-X"
103589,106071,"AL-XV"
106071,106786,"IS-incompleteSentenceV"
106786,108077,"IS-incompleteSentenceV"
108742,109866,"LD-XV"
109866,111383,"IS-incompleteSentenceV"
112151,112943,"C-commentaryV"
113289,117223,"LD-XV"
118132,119709,"AL-XV"
119709,121012,"LD-XV"
121414,122831,"LD-XV"
123250,129637,"LD-XV"
129637,131001,"LD-X"
131834,132876,"LM-XV"
133029,134269,"LM-XV"
140174,142287,"LD-XV"
142680,143559,"LD-X"
143559,144575,"LD-X"
145291,147429,"LD-XV"
147912,149956,"LD-XV"
151795,154208,"C-commentaryV"
154208,155870,"LD-XV"
156559,157327,"C-commentaryV"
158350,162022,"LSR-ZXV"
163027,163909,"LSR-ZXV"
164501,165260,"IS-incompleteSentenceV"
165260,165987,"IS-incompleteSentence"
165987,167252,"LD-XV"
167468,168252,"C-commentaryV"
169312,171524,"LD-X"
172621,174198,"LD-X"
174584,180048," "
180747,182469,"IS-incompleteSentenceV"
182469,184797,"LD-XV"
185927,188108,"C-commentary"
188667,191492,"LD-XV"
191646,193269,"LD-XV"
194133,195969,"LD-XV"
195969,197000,"C-commentaryV"
198504,200504,"LD-XV"
201107,201602,"LD-XV"
201700,204527,"IS-incompleteSentenceV"
204672,208854,"LD-XV"
209100,210633,"LD-XV"
210725,211765,"LD-XV"
212008,213907,"LD-XV"
214550,215507,"LD-XV"
216012,218185,"LD-XV"
218700,219540,"LD-XV"
221775,223355,"LD-XV"
224068,225674,"C-commentaryV"
226608,227582,"IS-incompleteSentenceV"
227873,228829,"LM-XV"
229545,230127,"IS-incompleteSentenceV"
231455,232087,"LM-X"
232087,232833,"IS-incompleteSentenceV"
233496,233983,"IS-incompleteSentence"
233983,234991,"LSR-ZXV"
234991,236237,"LD-XV"
236722,237149,"LM-X"
237149,238063,"RO-linksV"
239358,240023,"IS-incompleteSentenceV"
240023,241096,"AL-XV"
241096,242917,"LSR-ZXV"
243897,245817,"LSR-ZXV"
245817,247126,"RO-rechtsV"
247314,248488,"AL-XV"
250440,251372,"RO-linksV"
252056,253028,"RO-linksV"
253028,254323,"AL-XV"
254844,255319,"IS-incompleteSentenceV"
255438,256069,"LM-XV"
256069,257154,"LD-XV"
257154,257803,"LM-XV"
258800,261015,"LSR-ZXV"
261417,262354,"AL-XV"
265795,266648,"AL-X"
267103,270869,"LSR-ZVXundY"
272521,274160,"AL-X"
274360,276906,"AL-XV"
277913,280177,"AL-XV"
281017,281768,"AL-X"
281894,284260,"LD-XV"
284794,285863,"LD-XV"
285947,287244,"AL-XV"
287244,288001,"LM-XV"
288644,289817,"LM-X"
290932,292544,"LM-XV"
293789,294353,"IS-incompleteSentenceV"
294353,295426,"AL-XV"
296219,297532,"LSRP-XVP"
297532,298701,"C-commentaryV"
301457,301703,"IS-incompleteSentence"
301862,302875,"C-commentaryV"
302875,303223,"IS-incompleteSentence"
303390,306659,"LD-XV"
307662,310083,"LD-XV"
311629,312191,"IS-incompleteSentence"
313118,316812,"LD-XV"
317467,318685,"LD-X"
319154,322127,"LD-X"
322707,324706,"LD-X"
326339,328726,"LD-X"
329296,331091,"LD-X"
331091,332326,"LD-X"
332782,334415,"IS-incompleteSentenceV"
335114,336046,"LD-XV"
336046,338154,"LD-XV"
340031,344415,"LD-XV "
344415,345996,"LD-XV"
346655,347247,"LD-X"
349733,351930,"LD-XV"
353208,355193,"LD-X"
355193,359082,"LD-XV"
359880,362595,"IS-incompleteSentenceV"
363042,363845,"LD-XV"
363845,365796,"LD-XV"
367807,368610,"IS-incompleteSentence"
368610,369569,"C-commentaryV"
370537,373197,"LD-XV"
373197,374080,"LD-X"
377041,378548,"LD-X"
379581,381468,"C-commentaryV"
382976,384623,"C-commentaryV"
388075,388694,"LD-X"
388946,389765,"LD-X"
389765,390497,"IS-incompleteSentence"
390844,391504,"C-commentaryV"
391504,395429,"LD-X"
395429,396152,"LD-X"
396428,397036,"LD-X"
398106,401105,"LD-XV"
402031,402779,"LD-X"
405793,406317,"LD-X"
406645,407320,"C-commentaryV"
407320,409566,"LD-XV"
411123,413916,"LD-XV"
414220,417738,"LD-X"
419897,421207,"IS-incompleteSentenceV"
421207,422131,"LD-XV"
422131,424329,"LD-X"
429744,431884,"LD-XV"
432064,437833,"LD-XV"
438487,439044,"LD-X"
441643,442756,"IS-incompleteSentenceV"
442756,443412,"IS-incompleteSentence"
443412,445420,"LD-XV"
445760,446896,"LD-XV"
446896,448045,"LD-XV"
449297,452375,"LD-XV"
453053,454376,"LD-X"
455178,455605,"IS-incompleteSentence"
455605,457841,"LD-XV"
459052,469058,"LD-XV"
470408,471119,"IS-incompleteSentence"
471269,472638,"LM-XV"
472955,474174,"LD-XV"
474174,475361,"LD-XV"
476412,478535,"LD-XV"
478685,479262,"C-commentaryV"
484752,485904,"LM-XV"
486760,489037,"LD-XV"
490176,492728,"IS-incompleteSentenceV"
493277,495709,"AL-XV"
496704,498560,"LD-XV"
498560,499451,"AL-XV"
500409,501934,"LD-XV"
503354,504822,"AL-XV"
504822,506495,"AL-XV"
506495,507824,"AL-XV"
508299,509736,"AL-XV"
513114,513888,"C-commentaryV"
514152,515079,"IS-incompleteSentenceV"
515851,517506,"AL-XV"
517506,518394,"IS-incompleteSentence"
522185,522893,"C-commentaryV"
543357,544785,"AL-XV"
546028,547862,"RO-linksV"
547862,550308,"AL-X"
551541,552186,"LOC-LokomotionV"
552186,552988,"LM-XV"
552988,553672,"AL-XV"
553768,554721,"AL-X"
555213,556268,"LM-XV"
556268,559163,"LD-XV"
562338,563423,"AL-XV"
563569,565083,"AL-X"
566353,568221,"AL-XV"
569524,569927,"C-commentaryV"
572133,573321,"C-commentaryV"
573321,574604,"LD-XV"
575182,575791,"C-commentaryV"
575791,577123,"LM-XV"
578223,580121,"AL-XV"
580121,580835,"AL-X"
580835,582877,"LD-XV"
582877,583785,"LD-XV"
583941,585095,"LM-XV"
586541,587813,"AL-XV"
589064,591601,"C-commentaryV"
593457,594036,"LSR-ZXV"
595488,596777,"IS-incompleteSentenceV"
596777,598423,"LD-XV"
601527,602103,"IS-incompleteSentence"
602103,602642,"IS-incompleteSentence"
602642,604213,"AL-XV"
604213,605304,"LM-XV"
605729,608185,"LD-XV"
608539,609797,"LD-XV"
