"Begin Time - msec","End Time - msec","RS_Detail",
7177,7305,"Ad-neuSg"
7305,7486,"V-motion"
7896,8196,"Pos-in"
8196,8765,"L-geb_01-EFH-pl-zuAufSkulptur"
9986,10400,"AttL-height"
10400,10743,"L-geb_01-EFH-pl-zuAufSkulptur"
10743,10877,"Aid-femSg"
10877,11369,"AttL-shape"
11369,11897,"L-str_01-geschlaengeltZuAufSkulptur"
12383,12478,"Ad-femSg"
12754,13272,"Dir-entlang"
13961,14018,"Ad-maskSg"
14018,14272,"L-str_01-geschlaengeltZuAufSkulptur"
14272,14605,"V-motion"
17645,17851,"V-static"
18378,18540,"Ad-neuSg"
18540,18711,"V-static"
18711,18844,"Aid-femSg"
18844,19201,"AttL-shape"
19201,19620,"L-str_01-geschlaengeltZuAufSkulptur"
19741,19825,"V-static"
19825,19939,"Ad-femSg"
19939,20289,"AttL-number"
20289,20618,"AttL-shape"
20987,21164,"T-wenn"
21164,21375,"L-str_unbestimmbar"
21375,21539,"Pos-links"
21539,21724,"Pos-rechts"
21724,22038,"V-static"
22038,22196,"V-static"
22196,22329,"Ad-femPl"
22329,22682,"AttL-shape"
24499,24624,"Ad-maskSg"
24624,25001,"L-str_01-geschlaengeltZuAufSkulptur"
25001,25433,"V-motion"
27014,27433,"T-dann"
27433,27723,"V-motion"
27723,28208,"P-neutral"
28624,28745,"Ad-femSg"
28745,29028,"L-str_01-geschlaengeltZuAufSkulptur"
29028,29214,"V-static"
29471,29894,"Dir-zu"
30029,30247,"Ad-femSg"
30247,30986,"L-lm1_skulptur"
31785,31962,"Ad-neuSg"
31962,32091,"V-static"
32091,32192,"Aid-femSg"
32192,32611,"L-lm1_skulptur"
32611,32710,"Ad-femSg"
32710,32876,"V-static"
32876,33010,"Pos-auf"
33010,33190,"Aid-maskSg"
33190,33761,"AttL-size"
33761,33983,"AttL-beauty"
33983,34291,"L-lm1_sockel"
34291,34414,"Pos-in"
34414,34502,"Ad-femSg"
34502,34638,"Pos-Mitte"
34638,34888,"Prep-von"
34951,35202,"Aid-maskSg"
36380,36650,"AttL-shape"
36650,36967,"L-lm1_platz"
37759,37860,"Ad-neuSg"
37860,38043,"V-static"
38043,38231,"Aid-femSg"
38231,38853,"AttL-color"
38923,39806,"L-lm1_skulptur"
40245,40536,"Aid-maskSg"
40536,40764,"O-Wiederholung"
40764,41001,"L-lm1_skulptur-bauteile"
41251,41332,"Aid-maskSg"
41332,41701,"L-lm1_skulptur-bauteile"
42283,42418,"Ad-neuSg"
42418,42569,"V-static"
45160,45532,"Pos-auf"
45871,46373,"AttL-shape"
47412,47560,"P-neutral"
47779,47920,"Ad-neuSg"
47920,48331,"V-other"
48331,48433,"Ad-femSg"
48433,48616,"V-static"
48797,49274,"AttL-shape"
50414,50579,"V-static"
50579,50685,"T-dann"
51063,51135,"Aid-femSg"
51135,51624,"L-lm1_skulptur-bauteile"
51624,52114,"AttL-shape"
54796,55180,"O-Bestaetigung"
55354,55453,"Aid-femSg"
55453,55807,"L-lm1_skulptur-bauteile"
57206,57624,"AttL-others"
57624,57906,"L-objekt-sg_unbestimmbar"
57906,58095,"V-static"
58095,58179,"O-Bestaetigung"
58179,58597,"AttL-shape"
