"Begin Time - msec","End Time - msec","R.G.Right.Phrase",
6910,8780,"iconic-deictic"
8780,9900,"iconic"
9910,12240,"iconic"
12240,13200,"iconic"
13200,17670,"iconic"
17670,20320,"iconic-deictic"
20600,21320,"deictic"
21330,22650,"deictic"
32130,33810,"iconic"
33810,35650,"iconic-beat"
35650,36170,"discourse"
36170,38970,"iconic-beat"
40980,42070,"deictic"
42070,50260,"iconic"
50260,52000,"iconic"
52000,54640,"move"
54640,59000,"iconic"
59000,65100,"iconic"
71230,72620,"move"
72620,73710,"iconic"
77430,79950,"move"
80650,82910,"move"
85690,87570,"iconic"
94950,97930,"iconic"
97950,103850,"deictic"
106552,108152,"move"
108152,109202,"deictic"
109202,110582,"move"
111532,112562,"discourse"
114282,115892,"deictic"
119452,120950,"deictic"
125782,127762,"deictic"
127762,129480,"iconic"
129482,132272,"iconic"
139830,142610,"iconic"
142610,145090,"iconic"
145190,147330,"deictic"
147330,150030,"iconic"
150030,153940,"deictic"
153940,156070,"iconic"
156070,157780,"iconic"
158610,160270,"deictic"
160270,162760,"deictic"
162760,163220,"deictic"
163220,164950,"deictic"
165070,165740,"deictic"
165740,167040,"iconic"
167040,168630,"iconic"
174490,175650,"iconic"
175660,177120,"iconic"
178290,179760,"iconic"
182341,183581,"deictic"
183581,184261,"deictic"
184261,185680,"move"
187210,190570,"discourse"
190570,191840,"iconic-deictic"
191840,193870,"iconic"
193870,194400,"iconic-deictic"
194400,195610,"iconic-deictic"
195610,197520,"iconic"
197970,201150,"iconic"
202470,204430,"iconic"
204430,205480,"iconic"
205480,208390,"deictic"
208390,210050,"iconic"
210060,213370,"iconic"
213370,215720,"move"
215720,218450,"iconic"
221700,223230,"deictic"
227130,231570,"discourse"
233110,234460,"deictic"
234460,235460,"iconic"
235460,238800,"iconic"
238800,243520,"iconic"
243520,244920,"iconic"
244930,247020,"iconic"
247030,249080,"iconic"
249850,251630,"iconic"
251630,253340,"iconic"
253350,254650,"iconic"
254650,255150,"discourse"
255150,256070,"iconic"
256080,257070,"deictic"
257080,258640,"iconic"
258650,261010,"deictic"
261010,264640,"iconic"
264640,266210,"iconic"
266210,267760,"iconic"
267770,269200,"iconic-deictic"
269200,270650,"iconic-deictic"
270650,273530,"iconic"
275890,278769,"discourse"
280699,281759,"iconic"
281759,283149,"iconic"
283159,284269,"iconic"
284269,285820,"iconic"
288170,289670,"discourse"
293630,294860,"iconic"
294860,295940,"iconic"
295950,296460,"iconic"
296460,297270,"deictic"
297280,299420,"iconic"
299960,303650,"deictic"
303660,305150,"iconic"
305150,307290,"iconic"
307300,308810,"iconic"
312840,314400,"deictic"
314400,315360,"discourse"
315360,317900,"iconic"
318790,320980,"iconic"
320980,322350,"iconic"
322360,325800,"iconic-deictic"
325810,327650,"deictic"
327660,329150,"move"
329150,330720,"deictic"
331430,332620,"deictic"
332620,336830,"move"
339780,341950,"iconic"
341960,344050,"iconic"
344050,348790,"iconic"
350640,352320,"iconic"
352320,354950,"iconic"
