ENV,ENV_VEL,ENV_ACC,time_ms
0.474897653,0.938992698,-16.5749926,11280
0.494733909,0.104905297,-9.00714626,11320
0.507121012,0.875366021,41.80794961,11360
0.571607691,2.035941516,-3.949863492,11400
0.624534651,0.064023414,-82.07294688,11440
0.565324468,-2.700725043,-35.59604624,11480
0.452771629,-2.41621556,38.54517233,11520
0.388443345,-0.899854493,25.21237517,11560
0.362012553,-0.662991949,-10.27726101,11600
0.323278329,-1.312814478,-15.65603648,11640
0.266608114,-1.214109936,29.82393079,11680
0.259586519,1.236538298,82.91472648,11720
0.369172044,3.87395437,28.8026448,11760
0.519332943,3.008615878,-61.73112212,11800
0.586764305,0.461322542,-48.73776654,11840
0.579564995,-0.542403297,-8.19193282,11880
0.553043786,-0.767990128,-4.038350969,11920
0.524713721,-0.440844507,26.10748954,11960
0.536323475,1.134652668,41.59176379,12000
0.603871189,1.871269247,-12.27675349,12040
0.654226048,0.381140758,-50.84450973,12080
0.633637258,-1.189400384,-18.81841166,12120
0.584303179,-0.980572861,24.58327794,12160
0.56745561,0.11090073,20.56949774,12200
0.578229563,0.151026381,-19.58232287,12240
0.562319101,-1.005999481,-27.95193264,12280
0.508949295,-1.387969168,11.55465564,12320
0.469765267,-0.486354533,24.12203383,12360
0.464369679,0.084646937,5.84105156,12400
0.473437849,0.451793514,17.07592266,12440
0.507079304,1.181605081,8.839750313,12480
0.546976606,0.4130257,-48.84539852,12520
0.516119886,-2.019314665,-57.92725828,12560
0.401689349,-3.337302758,-4.90999814,12600
0.275970757,-2.7239371,28.7595033,12640
0.192062984,-1.453191457,31.7063409,12680
0.157009874,-0.379565298,19.6196006,12720
0.152193478,0.006602177,0.25147568,12760
0.149839618,-0.162230379,-5.477769136,12800
0.140588906,-0.247475335,2.186067325,12840
0.134536043,-0.017293867,7.536407901,12880
0.138185914,0.12923188,-2.64197121,12920
0.138729044,-0.107171148,-2.35021235,12960
0.142879773,0.64041081,44.75149925,13000
0.213785026,2.991250611,55.85913494,13040
0.358958973,3.661637783,-32.10759699,13080
0.458150866,0.935126894,-84.73255011,13120
0.43782015,-1.572831628,-30.38083459,13160
0.367096049,-1.631373793,19.23735488,13200
0.32317633,-0.412864273,42.8642053,13240
0.348926357,1.859601946,64.23883368,13280
0.463878468,3.413170877,-6.186839754,13320
0.563491829,0.866298784,-106.5926219,13360
0.51757172,-2.711177026,-40.77122321,13400
0.415702449,-1.499394976,86.44800753,13440
0.426574645,1.759274439,46.06232109,13480
0.502185284,1.301680432,-57.91005009,13520
0.5036387,-1.109462077,-41.56441383,13560
0.445579662,-1.320657725,27.36911554,13600
0.423592126,0.347554464,46.70060536,13640
0.471290056,1.905071748,26.90810296,13680
0.559035949,2.200536761,-14.96984751,13720
0.623199188,0.747898458,-52.99685511,13760
0.608333984,-1.482229129,-51.87476689,13800
0.513911282,-3.048094841,-22.98796301,13840
0.386844374,-2.906549739,36.71732895,13880
0.320071086,0.006346752,99.25749733,13920
0.393593405,3.234717122,34.4692276,13960
0.511263547,1.729801986,-97.37586007,14000
0.501739756,-1.810842073,-39.7850185,14040
0.441964667,-0.17569586,103.3164107,14080
0.513162997,3.176204639,22.6014259,14120
0.610445434,0.654045798,-125.8488184,14160
0.540026021,-3.679014899,-55.06667257,14200
0.388304467,-3.064601962,66.83647793,14240
0.319598568,-0.610596688,33.9730641,14280
0.303218168,-0.575401371,-19.039114,14320
0.268975879,-0.937140272,8.562706769,14360
0.245640348,-0.135222045,22.40278035,14400
0.252932912,0.352672748,1.479368524,14440
0.265099146,0.206435887,-6.438115242,14480
0.266873144,-0.154444314,-11.3107368,14520
0.254493412,-0.306219292,12.79626274,14560
0.267391515,1.30811223,63.5392017,14600
0.36908636,3.539827447,28.51564478,14640
0.509251359,2.910496178,-51.53434339,14680
0.583504358,0.988204473,-25.45767708,14720
0.620185381,1.186608669,23.07789774,14760
0.679825681,1.513199496,-16.68372371,14800
0.715586341,0.099184304,-42.30517168,14840
0.691128592,-1.156415328,-19.06043108,14880
0.632658994,-1.740005389,-14.25761389,14920
0.551605579,-2.282312859,-9.441763336,14960
0.457352296,-2.314754853,7.353322446,15000
0.373293825,-1.838430947,14.9675404,15040
0.312326781,-1.210565509,14.58888029,15080
0.273202975,-0.802019834,7.17016298,15120
0.251332993,-0.074584174,39.50528083,15160
0.295787465,2.627110709,85.45381858,15200
0.458465419,4.980013031,7.781598343,15240
0.626958907,2.621369635,-110.9342827,15280
0.642125539,-1.581526951,-70.71296164,15320
0.552112074,-2.250875449,25.83460765,15360
0.485462136,-1.224224085,6.541318755,15400
0.425964157,-2.057696557,-36.77757129,15440
0.323260806,-2.659560465,24.52334028,15480
0.264670225,0.370621071,116.8759028,15520
0.373044983,4.737209216,69.87047394,15560
0.574727341,4.174310701,-100.9040777,15600
0.632813329,-1.603290973,-148.4132039,15640
0.484429312,-4.693051417,15.2361263,15680
0.355049566,-0.891280549,143.7685737,15720
0.423088914,3.648176136,49.88920765,15760
0.562134535,2.226344047,-106.928445,15800
0.555069753,-2.4966927,-95.19560362,15840
0.412975664,-3.691922156,38.45414561,15880
0.321785987,-0.428725076,103.282093,15920
0.378947429,2.906367497,47.21257658,15960
0.504830776,2.672031197,-57.95743623,16000
0.547894034,-0.755214209,-91.7931896,16040
0.462114234,-2.92781838,-3.704860537,16080
0.367121852,-1.359766698,63.41997561,16120
0.356411518,0.496471072,16.87741173,16160
0.374305096,0.120056267,-23.73733165,16200
0.363767304,-0.488103614,-1.650327038,16240
0.348154555,-0.230917713,7.310971858,16280
0.339530627,-0.3569026,-15.10514547,16320
0.309739549,-1.14794032,-16.79295768,16360
0.259594569,-1.071464872,25.17446367,16400
0.247435282,0.640198826,50.40547481,16440
0.306196007,2.024318848,10.68433962,16480
0.382132513,1.491276455,-30.54776341,16520
0.415733465,0.207250288,-28.59551546,16560
0.40413361,-0.728163373,-19.77941668,16600
0.360133985,-1.443708265,-15.16226765,16640
0.293352246,-1.800144196,-1.004487831,16680
0.225349638,-1.486263653,15.69698316,16720
0.180417139,-0.744672853,17.93215002,16760
0.161946713,-0.26693484,5.175645691,16800
0.152926004,-0.221881636,-0.484970997,16840
0.144466405,-0.175904383,3.003165903,16880
0.140179549,-0.040589031,2.663007136,16920
0.139319073,-0.044850912,-3.540183844,16960
0.133658794,-0.227968929,-1.190080106,17000
0.132117567,0.442467768,41.75298503,17040
0.197341378,3.090996347,80.23126053,17080
0.376647374,5.4796323,22.01292442,17120
0.58548213,4.292885526,-75.86690548,17160
0.684112214,0.482010837,-99.53046047,17200
0.63202697,-2.818478298,-59.91248911,17240
0.486252537,-4.080673471,-1.555036878,17280
0.337943228,-2.951357378,55.17689625,17320
0.273023597,-0.146295357,76.92741025,17360
0.324278633,2.517177724,48.10667827,17400
0.44743894,3.203512855,-16.53173159,17440
0.547192439,1.500505525,-57.57062174,17480
0.566786008,-0.247272898,-17.89589627,17520
0.558433469,0.129298508,24.70180205,17560
0.574945125,0.328257428,-28.24901276,17600
0.547762273,-1.979630059,-69.22780019,17640
0.429029046,-3.365910778,16.67478629,17680
0.336011389,-0.730749502,96.91346856,17720
0.378576687,2.51217501,46.98104171,17760
0.493052744,2.688325068,-29.5868314,17800
0.571019473,1.181143949,-34.97194492,17840
0.59618391,0.213742304,-15.17876416,17880
0.594277416,-0.292663039,-12.1843363,17920
0.573068816,-0.749523145,-9.420185694,17960
0.537028164,-1.025824296,-5.688680367,18000
0.490358108,-1.347140643,-11.15636349,18040
0.427233566,-1.780728093,-6.562128151,18080
0.357012054,-1.542409874,21.08170204,18120
0.319981046,-0.149367439,44.13600029,18160
0.347131075,1.353333853,20.843689,18200
0.401141288,0.895185036,-44.95803436,18240
0.391097828,-1.467077763,-53.89668278,18280
0.31073448,-1.884141873,43.09603258,18320
0.293258752,1.394071764,98.21053961,18360
0.412124486,3.96274708,12.84342653,18400
0.550461951,2.294994078,-83.69410991,18440
0.570155481,-1.249350838,-74.94355625,18480
0.480342952,-2.669939684,9.091026831,18520
0.401483969,-0.873344564,67.33268221,18560
0.416292687,1.356390705,30.20022853,18600
0.477433731,1.344382596,-21.27044474,18640
0.515674581,0.708221657,-2.224302863,18680
0.547529156,0.902349647,-0.531666193,18720
0.569458837,-0.193336067,-55.95095095,18760
0.510693452,-2.721143433,-51.44115701,18800
0.383225259,-2.992325761,44.84632854,18840
0.321358015,0.269775705,98.29967808,18880
0.397505084,3.000678975,19.69104145,18920
0.501737959,1.504375145,-83.34251614,18960
0.489338254,-2.051148962,-72.90695826,19000
0.371226015,-3.246663439,16.21670108,19040
0.274076555,-1.226100315,73.03841276,19080
0.283221323,1.560912195,55.21330138,19120
0.376211781,2.746267318,5.069997652,19160
0.481910471,2.396480135,-16.80520522,19200
0.561521165,1.47865203,-33.25770807,19240
0.584537188,-0.56880634,-67.51622999,19280
0.50751889,-3.147990149,-47.0908681,19320
0.363095315,-3.573810421,25.44983641,19360
0.251029883,-1.904666032,44.38082437,19400
0.204085172,-0.588912843,24.35337012,19440
0.203514827,0.732016476,48.39232196,19480
0.276837396,2.928983734,45.72390011,19520
0.409085398,3.030811242,-49.15576355,19560
0.469409103,-0.356363714,-98.39264175,19600
0.390858502,-3.047219248,-22.27605262,19640
0.276726547,-2.102428157,59.95753092,19680
0.248643338,0.7843652,72.86958167,19720
0.328516261,2.86027157,20.59928156,19760
0.43642308,1.965390147,-62.4325055,19800
0.45582755,-1.029704253,-67.1885871,19840
0.379409656,-2.285637916,5.654834907,19880
0.302756676,-1.450269522,20.52121119,19920
0.252214818,-1.294132839,-9.961019665,19960
0.193242995,-1.544668961,5.401125667,20000
0.14341189,-0.804568967,25.86806492,20040
0.129691474,0.021911789,12.20922487,20080
0.13597093,0.202818683,-1.218249558,20120
0.141292076,0.02590447,-6.668915337,20160
0.137991584,-0.12303,3.823877693,20200
0.144208381,0.65348384,35.62116832,20240
0.203277219,2.322595526,38.39562352,20280
0.316688539,3.042064967,-6.068695354,20320
0.423902846,2.176877995,-26.39633633,20360
0.497883625,1.790503794,11.85217194,20400
0.585287138,2.582903559,10.96883179,20440
0.676821725,1.388689409,-76.37912958,20480
0.655919673,-2.581436072,-96.6646781,20520
0.499973513,-4.452657565,14.32087313,20560
0.361461077,-1.938211831,93.15970348,20600
0.357431037,1.582145249,71.22188044,20640
0.463059026,3.305490788,12.25187981,20680
0.587603937,2.50504912,-48.9614842,20720
0.641580274,0.146896071,-55.69457866,20760
0.614191175,-1.202558017,-10.37431236,20800
0.565476441,-1.120547003,6.827922593,20840
0.524181815,-1.007472088,-2.308488636,20880
0.478578671,-1.370436072,-16.69799856,20920
0.408691396,-2.08038339,-8.614376864,20960
0.336005493,-1.016850657,69.27427526,21000
0.36658521,2.710489973,91.24241753,21040
0.520713142,4.135515776,-33.33718383,21080
0.630680581,0.914062,-98.41774476,21120
0.605644139,-1.579409193,-14.53215365,21160
0.550923531,-0.828578682,34.14222452,21200
0.54013496,0.122241026,11.43097857,21240
0.552975378,0.573225442,18.70982461,21280
0.596994482,1.737922636,33.84844357,21320
0.687134637,2.498764599,-6.467478667,21360
0.761469242,0.692494935,-83.19039781,21400
0.711813167,-3.256580464,-93.75127087,21440
0.528984237,-5.185268143,8.162157048,21480
0.353530259,-3.143557688,72.88982521,21520
0.278281752,-0.917007196,31.73780128,21560
0.262050542,0.153821589,38.3451103,21600
0.311336578,2.525165104,66.73403284,21640
0.448718494,3.725693864,-22.66445437,21680
0.554207588,1.124064252,-83.87700615,21720
0.54471743,-1.153380328,-20.97998566,21760
0.494473614,-1.200164601,3.338293252,21800
0.445030105,-1.314733661,-0.696936148,21840
0.404544551,-0.325925543,53.74583838,21880
0.440720377,2.095016892,47.26698675,21920
0.541196314,2.366576661,-34.03535233,21960
0.596406909,0.234783292,-58.2055429,22000
0.565498258,-1.595895073,-31.54167386,22040
0.483013774,-2.376142505,-8.327523109,22080
0.38730509,-2.262667775,13.21084184,22120
0.30999073,-1.587757201,15.3319999,22160
0.254111187,-1.329046751,-1.991657615,22200
0.199884546,-1.274535412,14.48002891,22240
0.17508548,0.424148485,70.68120791,22280
0.254786759,3.540117512,66.38923919,22320
0.426568059,4.36793374,-33.15498224,22360
0.549994028,1.330117285,-102.5266192,22400
0.524110654,-2.39747512,-69.3516412,22440
0.394142862,-3.518108178,17.35821966,22480
0.29127086,-1.085476624,96.33257994,22520
0.328524103,2.805590438,73.97075358,22560
0.467371963,3.214841113,-60.4483826,22600
0.520871831,-0.924461955,-115.5037068,22640
0.416031844,-3.467844401,7.931840717,22680
0.320024613,-0.653241246,106.189164,22720
0.366536542,2.386541889,20.59174898,22760
0.443506933,0.737951514,-84.18565662,22800
0.40917306,-2.097925311,-32.87750171,22840
0.328643397,-1.253134587,65.20368202,22880
0.33633035,1.57307584,56.51596337,22920
0.426370846,2.467234819,-10.79776383,22960
0.505656466,1.325106189,-36.74710173,23000
0.53164875,0.074674965,-22.16493851,23040
0.523453141,-0.314396224,3.122631259,23080
0.518996438,0.193735615,17.73937069,23120
0.537334143,0.562017169,-5.975558914,23160
0.544298745,-0.458315178,-41.40177372,23200
0.491265987,-2.14797413,-34.74394626,23240
0.387198386,-2.783067593,5.62244509,23280
0.292510925,-1.654095067,49.70982997,23320
0.274015552,0.851696749,66.8018009,23360
0.352105664,2.682753894,11.78991731,23400
0.44444531,1.355519482,-72.32401938,23440
0.434364422,-1.817889345,-66.12421565,23480
0.329050311,-2.908701507,12.07470577,23520
0.234736258,-1.631043545,38.93573276,23560
0.197756576,-0.279494777,30.94053495,23600
0.213927412,1.164877567,40.72922525,23640
0.289129775,2.398459444,11.72420015,23680
0.381183857,1.920728831,-29.33764721,23720
0.433367181,0.711964045,-27.3095579,23760
0.439304183,-0.483637959,-36.74120398,23800
0.388729243,-1.995585603,-28.11471956,23840
0.301420756,-1.958823439,30.95564917,23880
0.255019299,-0.337754264,34.50226152,23920
0.256195722,0.064940054,-13.07356022,23960
0.243834046,-0.687067087,-14.08791315,24000
0.213769071,-0.582862929,19.86410162,24040
0.212335108,0.595056126,31.78704594,24080
0.254733147,1.275464079,-4.848165012,24120
0.288905546,0.167514939,-43.09526756,24160
0.263550283,-1.270051441,-19.42557762,24200
0.208212111,-1.26992896,13.61582381,24240
0.168863686,-0.729425323,9.8503547,24280
0.146138952,-0.415222647,8.384768054,24320
0.136994886,-0.043482104,7.815664652,24360
0.138688503,0.057234409,-2.175259713,24400
0.139260214,0.002556266,2.13315945,24440
0.143221072,0.226944596,6.496534508,24480
0.155354685,0.312600867,-3.038691831,24520
0.163908115,0.10263962,-4.933063805,24560
0.165627746,0.020199583,0.277064792,24600
0.166801894,0.035831687,0.199518444,24640
0.169190034,0.117330281,5.003980766,24680
0.178607989,0.335760955,1.905980897,24720
0.18817655,0.007049519,-16.89358199,24760
0.178008008,-0.309185854,13.94565697,24800
0.195078224,1.572757275,72.0079933,24840
0.310751991,3.86278943,21.26742567,24880
0.45605632,2.856456919,-56.95828487,24920
0.528917814,1.068040867,-18.23823845,24960
0.567687328,0.95182552,-6.815772627,25000
0.586066984,-0.350774174,-49.94694319,25040
0.542730988,-1.340389362,18.00173894,25080
0.523357748,0.623463837,52.93422947,25120
0.567361882,0.881627434,-45.62195546,25160
0.554637246,-1.494826757,-42.31733998,25200
0.488402909,-1.139605452,54.55031233,25240
0.492150868,1.236749805,42.50339368,25280
0.556751442,1.542789533,-23.10022329,25320
