"Begin Time - msec","End Time - msec","RS_Detail","RG_RefNum_Right",
85128,85227,"Ad-maskSg","77"
85227,85386,"Pos-nach","77"
85386,85590,"Pos-vorne","77"
85590,85869,"V-static","77"
86668,87222,"L-lm2_rathaus","80,81"
87673,87723,"Pos-auf","83"
87723,87847,"Ad-femPl","83"
87847,88249,"Pos-Seite",
88249,88516,"V-static","86"
88516,88944,"AttL-number","86"
88944,89324,"AttL-color","86"
89324,90085,"L-lm2_treppe-pl",
91818,92140,"Pos-hinten","91"
92140,92324,"Pos-in","91"
92324,92450,"Ad-maskSg","91"
92450,92684,"Pos-Mitte","91"
92684,92761,"V-static","91"
93039,93318,"AttL-color","91"
93318,93968,"L-lm2_HH-tuer",
94868,95347,"O-Bestaetigung",
95992,96070,"T-wenn",
96070,96124,"P-DuPerspektive",
96124,96344,"Ad-neuSg",
96344,96415,"Pos-da",
96415,96794,"V-perception",
97588,97973,"V-motion",
97973,98061,"P-DuPerspektive",
98061,98335,"P-DuPerspektive",
98335,98634,"Dir-inRichtung",
98634,99324,"Dir-links",
102633,102945,"V-motion",
102945,103198,"T-dann",
103198,103627,"Dist-weiter",
105307,105395,"Ad-femPl",
105395,105579,"L-str_unbestimmbar",
105579,106128,"Pos-zwischen",
107056,107544,"O-Kommentar",
108082,108734,"O-Kommentar",
109378,109521,"T-wenn","100"
109521,109554,"P-DuPerspektive","100"
109554,109671,"Dir-inRichtung","100"
109671,109884,"Dir-links","100"
109884,110159,"V-motion","100"
110410,110686,"Dist-weiter","100"
110686,110917,"V-motion","100"
111409,111655,"V-motion",
111655,111834,"P-DuPerspektive",
112645,112726,"Pos-an",
112726,112868,"Aid-maskSg",
112868,113317,"L-fluss",
113803,113943,"Pos-da","108"
113943,114155,"V-motion","108"
114155,114187,"P-DuPerspektive","108"
114187,114324,"P-DuPerspektive","108"
114459,114773,"Dir-rechts",
114846,115104,"V-motion","110"
115104,115204,"Ad-maskSg","110"
115204,115445,"L-fluss","110"
115445,115816,"Dir-entlang",
115816,115913,"Dir-inRichtung",
115913,116276,"Dir-andereRichtung",
117968,118304,"T-irgendwann",
118304,118610,"V-motion",
118610,118721,"P-DuPerspektive",
118721,119000,"Pos-an",
119000,119342,"Aid-femSg",
119567,120161,"L-bruecke-naeheRathaus",
120483,120788,"O-Versprecher",
120788,120949,"Dir-ueber","119"
120949,121089,"Ad-femSg","119"
121089,121283,"L-bruecke-naeheRathaus","119"
121283,121524,"V-motion","119"
121524,121605,"P-DuPerspektive","119"
121605,121806,"O-Negation","119"
121806,122043,"Dir-ueber",
122293,122331,"P-DuPerspektive","123"
122331,122513,"V-motion","123"
122513,122963,"Dir-geradeaus",
122963,123205,"Dist-weiter",
125527,125723,"Ad-femSg",
126147,126869,"L-lms-sg_unbestimmbar",
126869,127208,"V-static",
127208,127767,"T-dann",
129887,130121,"Ad-maskSg",
130121,130637,"L-lm3_kirchplatz",
130637,130791,"Prep-mit",
130791,130979,"Ad-femPl",
130979,131297,"AttL-number",
131297,131840,"L-lm3_kirchen",
133438,133925,"O-Bestaetigung",
135791,135954,"T-dann",
135954,136264,"V-motion",
136264,136420,"P-DuPerspektive",
136581,136686,"Ad-neuSg",
136686,136841,"V-static",
136841,136998,"T-dann",
136998,137267,"O-Bestaetigung",
137267,137342,"Ad-neuSg",
137342,137505,"V-static",
137505,137658,"T-dann",
137658,138037,"T-irgendwann",
138037,138230,"O-Negation",
138381,138767,"Dir-geradeaus",
138767,138971,"Dist-weiter",
138971,139085,"Pos-an",
139085,139398,"L-fluss",
139398,139671,"Dir-entlang",
140018,140082,"Ad-femSg","134"
140082,140513,"L-str_06-geschlaengeltZuAufKirchplatz","134"
140513,140773,"V-static","134"
140773,140882,"T-dann","134"
140882,141029,"Pos-nach","134"
141029,141304,"Pos-rechts","134"
141919,141999,"Ad-maskSg",
141999,142324,"V-motion",
142324,142383,"P-DuPerspektive",
142383,142443,"T-dann",
142660,142837,"Dir-inRichtung",
142837,143174,"Dir-rechts",
143562,143874,"V-motion","142"
143874,144004,"P-DuPerspektive","142"
144848,145152,"Pos-links","142"
145152,145654,"O-Kommentar","142"
147879,147939,"Pos-hier","144"
147939,148011,"V-static","144"
148011,148092,"Ad-maskSg","144"
148092,148447,"L-fluss","144"
149078,149288,"Pos-neben","144"
149288,149354,"Ad-femSg","144"
149354,149943,"L-str_05-nebenRathaus",
150023,150119,"Ad-femSg",
150119,150217,"V-static","149"
150217,150539,"T-irgendwann","149"
150539,150703,"Pos-nach","149"
150703,151112,"Pos-rechts",
151112,151227,"Pos-hier","151"
151227,151421,"V-static","151"
151421,151628,"AttL-quantity",
151628,151892,"L-geb_04-EFH-pl-zuAufKirchplatz","152"
151892,152002,"V-static","152"
152246,152687,"L-geb_04-EFH-pl-zuAufKirchplatz",
152958,153037,"T-dann","154"
153037,153289,"V-motion","154"
153289,153327,"P-DuPerspektive","154"
153327,153469,"P-DuPerspektive","154"
153627,153967,"Dir-links",
154263,154363,"T-wenn","155"
154363,154415,"P-DuPerspektive","155"
154415,154630,"T-dann","155"
154753,154907,"P-DuPerspektive","155"
154907,155106,"Dir-links","155"
155106,155493,"V-motion",
155493,155723,"V-motion","160"
155723,155801,"P-DuPerspektive","160"
155801,155848,"Pos-auf","160"
155848,156067,"Aid-maskSg","160"
156067,156337,"AttL-size","160"
156337,156650,"L-lm3_kirchplatz","160"
157592,157724,"Pos-auf",
157724,157778,"Ad-maskSg",
157778,158149,"Pos-links",
158149,158407,"Pos-Seite","165"
158407,158570,"Prep-von","165"
158570,158705,"Ad-maskSg","165"
158705,158952,"L-lm3_kirchplatz","165"
158952,159138,"V-static","165"
159138,159362,"Aid-femSg",
159362,159588,"L-lm3_RT","169"
159588,159700,"Pos-auf","169"
159700,159787,"Ad-maskSg","169"
159787,159974,"Pos-rechts","169"
159974,160094,"Pos-Seite","169"
160094,160226,"V-static","169"
160361,160466,"Aid-femSg","169"
160466,160831,"L-lm3_DT",
161225,161324,"Ad-femSg","170"
161324,161601,"Pos-links","170"
161601,161750,"V-perception","170"
161750,162577,"AttL-quantity","170"
162860,162956,"Aid-femSg","170"
162956,163546,"L-lm3_RT-moschee","170"
163736,163793,"Ad-femSg","175"
163793,163981,"V-static","175"
163981,164070,"Pos-in","175"
164070,164159,"Ad-maskSg","175"
164159,164382,"Pos-Mitte","175"
164382,164628,"Aid-maskSg",
164628,164882,"L-lm3_RT-rundturm","179"
164882,164980,"Ad-maskSg","179"
164980,165157,"Pos-oben","179"
165157,165208,"Aid-maskSg","179"
165208,165543,"AttL-shape","179"
165543,165720,"L-lm3_RT-kuppeldach","179"
165720,165908,"V-static","179"
166172,166302,"Prep-mit",
166302,166396,"Aid-maskSg",
166396,166667,"L-lm3_RT-kuppeldach-kreuz",
166667,166863,"Pos-darauf",
168035,168202,"Pos-auf","185"
168202,168268,"Ad-maskSg","185"
168268,168553,"Pos-rechts","185"
168553,168822,"Pos-Seite","185"
168822,168908,"V-static","185"
168908,168981,"Aid-femSg","185"
168981,169743," L-lm3_DT",
170170,170283,"Ad-femSg","188"
170283,170544,"V-static","188"
170544,170896,"AttL-number","188"
170896,171514,"L-lm3_DT-turm-pl-lUr",
171514,171565,"Ad-femSg","190"
171565,171902,"AttL-shape","190"
171902,172116,"V-static",
172766,172890,"Pos-auf",
172890,172979,"Ad-maskSg",
172979,173332,"Pos-rechts",
173332,173422,"Ad-maskSg",
173422,173644,"AttL-number",
173644,174035,"L-lm3_DT-turm-pl-lUr",
174035,174127,"V-static","194"
174237,174326,"Aid-maskSg","194"
174326,174643,"L-lm3_DT-turm-kreuz-sg-r",
174643,174759,"Pos-auf","197"
174759,174882,"Ad-maskSg","197"
174882,175127,"Pos-links","197"
175127,175350,"O-Negation",
176705,177541,"O-Kommentar",
177908,178066,"Pos-in","206"
178066,178180,"Ad-maskSg","206"
178180,178472,"Pos-Mitte","206"
178472,179007,"O-Versprecher","206"
179007,179129,"Prep-von",
179129,179272,"Ad-maskSg","201"
179272,179599,"L-lm3_DT","201"
179599,179678,"Prep-mit","201"
179678,179782,"Ad-maskSg","201"
179782,179957,"AttL-number","201"
179957,180308,"AttL-shape",
180308,180568,"L-lm3_DT-turm-pl-lUr","206"
180568,180666,"V-static","206"
180666,180740,"Aid-maskSg","206"
180740,181109,"AttL-shape","206"
181109,181579,"L-lm3_DT-rundfenster","206"
182290,182395,"Aid-maskSg","206"
182395,182617,"AttL-shape","206"
182617,183382,"L-lm3_DT-rundfenster",
184617,184785,"O-Bestaetigung",
185177,185290,"Ad-neuSg",
185290,185338,"V-static",
185338,185443,"Ad-maskSg",
185443,185661,"L-lm3_kirchplatz",
185661,185721,"Prep-mit",
185721,185812,"Ad-femPl",
185812,186010,"AttL-number",
186010,186495,"L-lm3_kirchen",
187074,187650,"T-dann",
188931,189119,"Pos-von","214"
189119,189284,"Pos-da","214"
189951,190250,"Dist-weiter","214"
190250,190752,"Dir-geradeaus","214"
190752,191062,"V-motion",
191519,191747,"Dir-ueber",
191747,191887,"Ad-maskSg",
191887,192168,"L-lm3_kirchplatz",
194272,194860,"V-motion",
194860,196911,"T-dann",
199030,199242,"Ad-femPl",
199242,199847,"L-str_07-wegVonKirchplatz",
199847,200648,"V-motion",
203578,203802,"V-other",
203802,203865,"P-egozentrisch",
204170,204866,"V-other",
208684,209121,"O-Frage",
210589,211275,"O-Kommentar",
214416,214586,"P-egozentrisch",
214972,215461,"V-other",
215461,215589,"P-DuPerspektive",
215589,215812,"V-static",
215812,216156,"T-dann",
216156,216270,"T-wenn",
216270,216364,"P-DuPerspektive",
216364,216654,"Dist-weiter",
216654,217064,"V-motion",
217668,217753,"P-DuPerspektive","224"
217753,217810,"Pos-auf","224"
217810,218366,"Aid-femSg","224"
218366,218943,"AttL-shape","224"
218943,219284,"L-strKr_08-TK-hinterKirchplatz","224"
219284,219820,"V-motion","224"
220299,220522,"V-other","226"
220522,220577,"P-DuPerspektive","226"
220577,220737,"P-DuPerspektive","226"
220737,220990,"Dir-links","226"
220990,221338,"V-motion","226"
224451,224634,"T-wenn",
224634,224661,"P-DuPerspektive",
224661,224769,"T-dann",
224769,225007,"Dist-weiter",
225007,225573,"Dir-geradeaus",
225573,225879,"V-motion",
226222,226386,"V-static","231"
226386,226494,"Pos-auf","231"
226494,226669,"P-DuPerspektive","231"
226669,226954,"Pos-rechts","231"
226954,227185,"Pos-Seite","231"
227185,227268,"Aid-maskSg","231"
227268,227630,"AttL-size",
227630,227896,"L-park",
227956,228257,"O-Versprecher",
228257,228415,"Pos-da",
228415,228561,"V-perception","233"
228561,228670,"P-DuPerspektive","233"
228980,229073,"Aid-maskSg","233"
229073,229361,"L-park_hecke","233"
229361,229466,"Pos-auf","233"
229466,229566,"Ad-maskSg","233"
229566,229836,"Pos-rechts","233"
229836,230224,"Pos-Seite",
230464,230557,"T-dann","237"
230557,230776,"V-motion","237"
230776,230895,"P-DuPerspektive","237"
230895,231245,"Dist-weiter",
231245,231409,"Dist-bis","240"
231409,231540,"P-DuPerspektive","240"
231540,231863,"T-irgendwann","240"
231863,231912,"Pos-auf","240"
231912,231993,"Ad-maskSg","240"
231993,232235,"Pos-rechts",
232235,232422,"Pos-Seite","241"
232422,232589,"Aid-maskSg","241"
232589,233225,"L-park_eingang-torbogen","241"
233225,233376,"Dir-zu","241"
233376,233567,"Ad-maskSg","241"
233567,233734,"L-park",
233829,234224,"V-other",
234824,234963,"Pos-da",
234963,235184,"V-motion",
235184,235253,"P-DuPerspektive",
235253,235380,"P-DuPerspektive",
235380,235638,"Dir-rein",
235638,235875,"V-motion","248"
235875,235995,"Dir-durch","248"
235995,236140,"Ad-maskSg","248"
236140,236382,"L-park",
237211,237305,"P-DuPerspektive",
237305,237544,"V-other",
237544,237926,"O-Kommentar",
237926,238077,"Dir-herum",
238077,238376,"V-motion",
238463,238552,"P-DuPerspektive",
238552,238831,"V-other",
238831,238877,"Pos-in","255"
238877,238917,"Ad-maskSg","255"
238917,239090,"Pos-Mitte","255"
239090,239228,"V-static","255"
239228,239281,"Aid-maskSg","255"
239281,239611,"AttL-size","255"
239611,239957,"L-see","255"
241250,241361,"Pos-um","262"
241361,241497,"Ad-maskSg","262"
241497,241732,"L-see","262"
241732,241989,"V-static","262"
241989,242288,"Pos-links","262"
242288,242384,"Aid-maskSg","262"
242384,242546,"L-str_104-parkweg-rundweg-4","262"
242546,242832,"Pos-herum","262"
242832,243114,"Pos-rechts","262"
243114,243220,"Aid-maskSg","262"
243220,243402,"O-Versprecher","262"
243402,243559,"L-str_101-parkweg-rundweg-1",
243559,243783,"Pos-herum","264"
244082,244600,"Dir-imKreis","264"
246954,247094,"T-wenn","267"
247094,247148,"P-DuPerspektive","267"
247450,247619,"Dir-durch","267"
247619,247759,"Ad-neuSg","267"
247759,247946,"L-park_eingang-torbogen","267"
247946,248281,"V-motion",
248697,248799,"Pos-in","270"
248799,248944,"Ad-maskSg","270"
248944,249186,"L-park","270"
249186,249409,"Pos-drinnen","270"
249409,249629,"V-static","270"
250250,250352,"Pos-auf","272"
250352,250499,"Ad-maskSg","272"
250499,250604,"L-see","272"
250604,250957,"V-perception",
251329,251480,"V-motion","276"
251480,251521,"P-DuPerspektive","276"
251521,251591,"Dir-um","276"
251591,251712,"Ad-maskSg","276"
251712,251840,"L-see","276"
251840,252061,"Dir-herum","276"
252150,252246,"Pos-auf","279"
252246,252359,"Ad-maskSg","279"
252359,252647,"Pos-links","279"
252647,252930,"Pos-Seite","279"
253926,254219,"V-static","280"
254219,254378,"Aid-maskSg","280"
254378,255198,"L-park_ausgang-naeheEisstand","280"
255575,255820,"Ad-neuSg",
255820,256112,"V-other",
256112,256193,"P-DuPerspektive",
256497,256632,"O-Versprecher",
256830,256975,"Pos-da",
256975,257140,"V-static",
257241,257421,"Aid-maskSg",
257421,258185,"L-eisstand",
258185,258314,"Pos-an",
258314,258444,"Ad-maskSg",
258444,259029,"L-park_ausgang-naeheEisstand",
259415,259479,"O-Versprecher","286"
259479,259768,"V-other","286"
259768,259836,"P-DuPerspektive","286"
259836,260093,"Dir-geradeaus","286"
260093,260186,"Dir-durch","286"
260186,260282,"Ad-maskSg","286"
260282,260730,"L-park_ausgang-naeheEisstand",
260730,260984,"Dir-raus",
260984,261259,"V-motion",
261736,261962,"V-motion","292"
261962,262097,"T-dann","292"
262097,262488,"Dist-weiter","292"
262488,263132,"Dir-geradeaus","292"
263508,263811,"Ad-maskSg","292"
263811,264022,"L-str_12-rausAusPark",
264022,264193,"Dir-inRichtung",
264193,264575,"Dir-andereRichtung",
267135,267249,"Pos-da",
267249,267614,"V-static","297"
267614,267940,"Ad-neuSg","297"
268572,269081,"Aid-maskSg","297"
269081,269604,"L-strKr_15-Kr-rausAusPark",
269809,269918,"Aid-maskSg","298"
269918,270371,"L-strKr_16-Kr-hinterPark",
270371,270527,"Ad-femSg","300"
270527,270765,"AttL-number",
270765,271142,"L-strKr_17-Kr-zwParkUKapelle","301"
271142,271502,"O-Kommentar","301"
271502,271716,"V-other","301"
271716,271803,"P-DuPerspektive","301"
271803,271950,"P-DuPerspektive","301"
271950,272260,"Pos-rechts",
272260,272580,"V-motion",
272748,272849,"T-dann","304"
272849,273033,"V-perception","304"
273033,273147,"P-DuPerspektive","304"
273584,273825,"Dist-weiter",
273825,274241,"Pos-hinten",
274241,274447,"Ad-femSg",
274447,274954,"L-lm4_kapelle",
277769,277869,"O-Versprecher",
277869,278180,"T-wenn",
278180,278287,"P-DuPerspektive",
278346,278470,"Ad-maskSg",
278470,278634,"L-park",
278634,278999,"Dir-raus",
278999,279106,"O-Versprecher",
279106,279379,"V-perception",
279379,279429,"P-DuPerspektive","308"
279429,279455,"Ad-femSg","308"
279928,280120,"Pos-hinter","308"
280120,280226,"Ad-femPl","308"
280226,280550,"L-geb_10-MFH-pl-geradeausUrechtsHinterPark",
280550,280634,"Ad-femSg",
280634,280719,"V-static",
280719,280974,"AttL-quantity",
280974,281123,"AttL-size",
281298,281417,"Ad-femPl",
281417,281705,"L-geb_10-MFH-pl-geradeausUrechtsHinterPark",
281792,281858,"Ad-femSg",
281858,282140,"V-perception",
282140,282211,"P-DuPerspektive",
282211,282316,"T-dann",
284094,284233,"Pos-an",
284233,284392,"Ad-maskSg",
284392,285253,"L-lm4_kapelle",
285795,285939,"Ad-femSg",
285939,286398,"V-static","318"
286633,286824,"Prep-von","318"
286824,286899,"Aid-maskSg","318"
286899,287234,"L-lm4_hecke-pl","318"
287234,287744,"V-other","318"
288449,288762,"Pos-vorne",
288762,289001,"V-static",
289001,289326,"O-Kommentar",
289326,289615,"AttL-number",
289615,290439,"L-lm4_laterne-pl-rund-lUr",
290916,291147,"Pos-rechts",
291147,291275,"Prep-von",
291275,291366,"Ad-maskSg",
291366,291712,"L-lm4_kapelle",
291712,291870,"V-static",
291870,292046,"Aid-maskSg",
292046,292418,"AttL-size",
292418,292886,"L-lm4_LBgr-baum",
293746,293843,"Ad-femSg",
293843,294080,"V-static",
294080,294161,"Pos-in","330"
294161,294277,"Ad-maskSg","330"
294277,294522,"Pos-Mitte","330"
294576,295023,"Aid-maskSg","330"
295023,295209,"O-Wiederholung","330"
295209,295544,"AttL-size","330"
295544,295733,"L-lm4_turm","330"
295733,295868,"V-static",
295868,296202,"O-Versprecher","331"
296202,296438,"O-Versprecher","331"
296649,296944,"AttL-hedging","331"
296944,297497,"AttL-shape",
297497,297559,"Pos-in","334"
297559,297615,"Ad-maskSg","334"
297615,297816,"Pos-Mitte","334"
297816,298022,"Aid-maskSg","334"
298022,298360,"L-lm4_turm","334"
298807,298953,"Pos-oben",
298953,299100,"Pos-auf",
299100,299213,"Ad-maskSg",
299213,299980,"L-lm4_turm",
299980,300072,"V-static",
300072,300178,"Pos-da",
300178,300221,"Aid-maskSg",
300222,300584,"L-objekt-sg_unbestimmbar",
300586,300712,"O-Frage",
300712,300995,"O-Negation",
301563,302709,"O-Kommentar",
303352,303455,"V-static",
303455,303495,"Aid-maskSg",
303495,303756,"L-objekt-sg_unbestimmbar",
303756,304034,"Pos-darauf","342"
304200,304269,"V-static","342"
304269,304378,"Aid-maskSg","342"
304378,304760,"L-lm4_turm-uhr","342"
304853,304907,"Ad-femSg","342"
304907,305013,"L-lm4_turm-uhr","342"
305013,305099,"V-static","342"
305099,305538,"AttL-others",
305538,305942,"V-static",
306368,306615,"Pos-vorne","346"
306615,306862,"V-static","346"
306862,307002,"P-DuPerspektive","346"
307002,307172,"Aid-maskSg","346"
307172,307829,"L-lm4_tuer",
307829,307930,"Aid-maskSg","347"
307930,308225,"L-lm4_fen-sg-v-l",
308225,308441,"Pos-links","349"
308441,308530,"Aid-maskSg","349"
308530,308856,"L-lm4_fen-sg-v-r","349"
308856,309134,"Pos-rechts",
309184,309262,"Pos-auf","353"
309262,309383,"Ad-maskSg","353"
309383,309611,"Pos-rechts","353"
309611,309809,"Pos-Seite",
309809,309916,"V-static","355"
309916,309998,"P-DuPerspektive","355"
309998,310187,"AttL-number","355"
310187,310501,"L-lm4_fen-pl","355"
311985,312038,"P-DuPerspektive",
312213,312374,"V-perception",
312374,312471,"T-wenn",
312471,312586,"P-DuPerspektive",
312586,312725,"Pos-da",
312725,313072,"V-static",
315549,316021,"O-Bestaetigung",
316430,316836,"Ad-neuSg",
316836,317001,"V-static",
317001,317068,"Ad-femSg",
317068,317529,"AttL-number",
317529,318069,"L-lm4_kapelle",
319687,319897,"T-wenn",
319897,320013,"P-DuPerspektive",
320013,320106,"Ad-femSg",
320106,320623,"V-perception",
321420,321610,"V-motion","360"
321610,321678,"P-DuPerspektive","360"
321678,321773,"P-DuPerspektive","360"
322593,322676,"P-DuPerspektive","361"
322676,322740,"Ad-femSg","361"
322740,323055,"L-str_14-parallelZuKapelle","361"
323055,323606,"V-motion",
325988,326481,"V-motion",
326481,326740,"Ad-femSg",
326740,327596,"Pos-hinter",
330577,330895,"V-motion",
330895,331026,"P-DuPerspektive",
331026,331343,"T-dann",
331648,331846,"V-motion",
331846,331974,"T-dann",
331974,332243,"T-irgendwann",
332243,332537,"Dir-rechts",
332714,333174,"O-Kommentar",
333519,333635,"P-DuPerspektive",
333635,333912,"V-motion",
333912,333989,"T-dann",
334459,334603,"Pos-auf",
334603,334740,"Ad-maskSg",
334740,335131,"L-lm5_brunnen",
335131,335450,"Dir-zu",
338356,338611,"Ad-maskSg",
338611,339583,"L-lm5_brunnen",
339944,340248,"V-perception",
340892,340937,"Ad-neuSg","375"
340937,341275,"O-Versprecher","375"
341501,341811,"V-static","375"
341811,341990,"Aid-maskSg","375"
341990,342151,"O-Versprecher","375"
342151,342828,"AttL-shape","375"
342828,343234,"L-lm5_brunnen","375"
343593,343768,"T-dann","376"
343768,344047,"AttL-quantity","376"
344047,344349,"L-lm5_wassergraben","376"
344456,344626,"T-dann","379"
344626,344791,"V-static","379"
344939,345238,"AttL-number","379"
345238,345842,"AttL-shape",
345842,346339,"L-lm5_brunnen-schale-pl","379"
346339,346394,"Pos-in","379"
346394,346485,"Ad-maskSg","379"
346485,346792,"Pos-Mitte","379"
348003,348291,"Pos-davor","382"
348291,348522,"Pos-da","382"
348522,348735,"Pos-herum","382"
348735,349223,"V-static",
349223,349571,"AttL-number",
349571,350086,"L-laterne-pl-rund",
350464,351240,"AttL-others",
352324,352579,"Pos-davor",
352579,352759,"Pos-herum",
352759,352871,"V-static",
353014,353112,"AttL-number",
353112,353676,"L-muelleimer-pl-umBrunnen",
354172,354328,"O-Negation",
354328,354369,"O-Frage",
354369,354457,"Ad-neuSg",
354655,355239,"V-static",
356742,357147,"O-Bestaetigung",
358210,358525,"Ad-neuSg",
358525,358917,"V-static",
358917,359207,"O-Bestaetigung",
359259,359397,"P-egozentrisch",
359397,359611,"V-other",
359611,359694,"Ad-neuSg",
361242,361329,"O-Frage",
361329,361416,"P-egozentrisch",
361416,361538,"AttL-quantity",
361538,361814,"L-str_unbestimmbar",
363513,363672,"Ad-neuSg",
363672,363826,"V-other",
364679,365019,"O-Versprecher",
365019,365207,"V-other",
365207,365270,"P-DuPerspektive",
365417,365733,"V-other",
367437,367525,"V-other",
367525,367678,"P-egozentrisch",
368048,368397,"V-other",
369825,370076,"O-Bestaetigung",
370076,370198,"P-DuPerspektive","401"
370198,370479,"V-motion","401"
370479,370626,"Pos-auf","401"
370626,370720,"Aid-maskSg","401"
370720,371241,"L-strKr_01-Kr-zuAufSkulptur",
371511,371789,"V-motion","403"
372178,372767,"Dir-geradeaus","403"
372767,372964,"V-motion","403"
372964,373053,"Pos-auf","403"
373053,373186,"Aid-maskSg","403"
373186,373980,"L-lm1_kreisverkehr","403"
373980,374077,"Pos-in",
374077,374181,"Ad-maskSg","411"
374181,374441,"Pos-Mitte","411"
374441,374572,"V-static","411"
