coords,x_left,y_left,likelihood,x_right,y_right,likelihood
87,436.7790632,493.3836673,0.999999762,243.7047963,501.3109953,1
88,436.7956344,493.3523299,0.999999762,243.591864,501.5505449,1
89,436.7522007,493.3222764,0.999999762,243.7094601,501.4341949,1
90,436.782926,493.3072562,0.999999762,243.414353,501.4870651,1
91,436.6043416,493.2755259,0.999999762,243.6729623,501.4598302,1
92,436.7964396,493.2110212,0.999999762,243.6642635,501.5698395,1
93,436.8596821,493.222609,0.999999762,243.6068501,501.5795825,1
94,436.8004643,493.2677566,0.999999762,243.5450152,501.5734528,1
95,436.7120897,493.2890909,0.999999762,243.620384,501.4999584,1
96,436.9449434,493.1941975,0.999999762,243.5895815,501.4584684,1
97,436.7692784,493.3957276,0.999999762,243.6792779,501.6493913,1
98,436.8637077,493.3442228,0.999999762,243.4390575,501.6348023,1
99,436.783636,493.3944848,0.999999762,243.3986232,501.4035275,1
100,436.791862,493.3904288,0.999999762,243.5325617,501.4283594,1
101,436.7406188,493.4383829,0.999999762,243.4850629,501.4431514,1
102,436.7627929,493.3742341,0.999999762,243.5345487,501.4028137,1
103,436.7709991,493.2789038,0.999999762,243.6303651,501.5146261,1
104,436.834798,493.3391365,0.999999762,243.5592847,501.3829656,1
105,436.6526589,493.4707206,0.999999762,243.7450673,501.2603456,1
106,436.8003839,493.4870238,0.999999762,243.7496966,501.378742,1
107,436.7693526,493.6380303,0.999999762,243.7170842,501.1385812,1
108,436.8587285,493.6077415,0.999999762,243.5014679,500.9854037,1
109,437.0462571,493.4287901,0.999999762,243.7010937,501.2674063,1
110,437.0971549,493.325883,0.999999762,243.7154934,501.1838402,1
111,437.0555795,493.4391145,0.999999762,243.8205698,501.3559008,1
112,436.9940726,493.4252733,0.999999762,243.7061521,501.3591502,1
113,437.0323886,493.431087,0.999999762,243.8374344,501.2829176,1
114,436.9332359,493.44967,0.999999762,243.6977606,501.1197838,1
115,436.767633,493.4065663,0.999999762,243.8611253,501.2465985,1
116,436.7519113,493.4840313,0.999999762,243.4989573,501.3275638,1
117,436.6984364,493.3452954,0.999999762,243.2081119,500.8222992,1
118,437.8574858,491.5639664,0.999999762,242.966399,499.8149808,1
119,438.4212654,489.0261106,0.999999881,242.1278079,498.5453928,1
120,440.2845697,484.3543186,0.999999881,241.0578566,494.8062453,0.999999881
121,442.1151336,478.9820037,0.999999166,240.3434153,490.6719935,0.999999881
122,440.8483906,468.5626244,0.999999642,238.3133025,484.1732815,0.999999881
123,442.3257715,463.8667059,0.999996901,245.5902089,474.6481646,0.999999523
124,440.2366772,450.4769764,0.999999285,248.9908414,459.8012101,0.999994159
125,435.8607802,435.9080764,0.999999762,248.3288417,447.1653047,0.999998093
126,436.4137015,417.4619961,0.999999642,242.50463,427.3137723,0.999999762
127,436.5822557,396.0281918,0.999993324,242.5945239,405.6320133,1
128,437.1850133,375.4483199,0.999944925,241.3483551,385.5861208,0.999999881
129,435.8862603,359.7907305,0.999554098,239.6395807,361.8795795,0.999997973
130,428.8840128,343.3644738,0.999915123,240.301343,348.0470389,0.999999404
131,424.6505141,330.4575912,0.99984777,241.2809846,335.4732285,0.999999881
132,422.3076551,320.5978024,0.999976397,242.2675064,327.7650661,1
133,416.3962409,316.4718421,0.999987364,244.4716774,319.6656361,1
134,412.6188852,313.7036119,0.999941826,248.6132956,314.8451756,0.999999404
135,408.7526574,313.8615117,0.999942899,258.0967902,315.8036418,0.999999881
136,404.4759502,314.5746975,0.999986649,266.0597539,312.6738019,0.999999046
137,400.9423776,315.0795287,0.998792112,276.9509788,312.8728657,0.999999881
138,388.773833,316.707997,0.88773495,298.8135246,316.3825009,0.99970907
139,352.1813397,295.3249886,0.694145262,334.7758799,317.8581605,0.874946773
140,350.0718465,322.6336411,0.998819649,331.9050427,322.4031168,0.999400139
141,353.3839953,323.0392992,0.838317156,342.1278694,324.0353207,0.999923468
142,352.0786304,322.1568354,0.976601899,339.8458781,322.7089703,0.999869347
143,353.6312871,321.0571203,0.979796469,341.4261519,321.2308998,0.999934554
144,353.7285209,319.8863134,0.992879093,340.4901831,319.9920602,0.999928355
145,354.9183286,318.9030681,0.962827742,340.8233273,319.3163862,0.999978781
146,355.0754184,317.6282371,0.995136201,339.1116815,318.9805613,0.999955893
147,354.5303631,317.235463,0.996902645,339.1714254,318.7780952,0.999896169
148,354.7910136,316.6473716,0.996833622,339.0674274,318.1138415,0.999888539
149,354.4245311,317.7889297,0.997031093,339.2874549,319.1318021,0.999932766
150,355.377683,319.7686496,0.930306673,340.1925297,321.4215925,0.999998808
151,355.4942292,324.7307739,0.998738825,335.9471011,329.2092204,0.999997377
152,354.9571086,330.2102013,0.999978065,332.1217502,334.050447,0.999997735
153,365.3429191,339.4951609,0.999995232,322.6814835,348.5344051,0.999999881
154,370.7191077,359.446439,0.999999762,316.1589433,361.3423815,0.999998689
155,380.0683829,376.4577165,0.999999285,306.7161157,378.6928988,0.999999881
156,396.5399337,395.7552128,0.999998093,291.5941464,401.2240262,1
157,410.4059219,413.4394746,0.999993801,276.9171058,419.6200705,0.999999762
158,421.7378161,425.9132373,0.999997735,265.3625011,433.5101717,0.999993086
159,432.8864248,435.7282046,1,252.3950244,440.0572639,0.999976158
160,437.5265576,443.9419417,0.99999845,248.9749274,451.1829087,0.999999642
161,444.2160835,448.9243703,0.999999523,245.6489104,457.7521625,0.999999881
162,447.4760795,454.5431962,0.999999881,242.6914095,460.0310926,0.999999762
163,445.8157525,459.672122,0.999995708,242.2301811,461.9776772,0.999999762
164,441.151988,467.3164968,0.999999762,244.4289244,469.8843218,1
165,441.4254994,480.9068363,0.999999523,251.5458134,480.3107495,0.99999845
166,442.6362087,494.9205804,0.999998212,253.4794831,494.7613685,0.999998689
167,445.5810835,498.9217132,0.999999762,252.7020487,501.2452704,0.999999762
168,445.5940647,495.5336924,0.999999285,250.8857565,496.8124344,0.999999642
169,444.700004,494.5253973,0.999999166,250.3784323,495.470346,0.999999642
170,444.3795876,496.5508113,0.999999523,249.2269478,498.3453602,1
171,444.0416827,497.1386929,0.999999642,249.8413596,498.3431907,0.999999881
172,442.5465717,495.9272928,0.999999285,248.9797397,497.4972775,1
173,441.2877004,495.0774617,0.999998808,247.4383252,497.3237426,1
174,441.2823129,494.7990856,0.999998331,246.2466428,498.7870064,1
175,441.7597532,494.753849,0.999998689,246.4314587,499.2307413,1
176,442.6102322,495.1871076,0.999999046,247.5259755,499.3368341,1
177,442.4029952,494.9571152,0.999999166,249.2217188,499.358814,1
178,442.3902177,494.8673453,0.999998927,249.5465693,499.4045687,1
179,442.6440306,494.8244038,0.999998927,249.5217662,499.4088834,1
180,442.8268691,494.5555301,0.999998927,249.3837056,499.3013068,1
181,442.7041366,495.1695256,0.999998927,249.2567229,499.6449519,1
182,443.5285536,495.6811318,0.999999404,249.1395965,500.2253567,1
183,443.2731745,496.4190822,0.999999523,249.1376796,499.8078618,1
184,442.5973921,496.5665255,0.999999404,250.122087,497.9125047,0.999999881
185,441.9233191,496.4426129,0.999999404,252.9021466,496.1957657,0.999999404
186,441.6608028,495.7842312,0.999999285,250.4724345,496.5191627,0.999999762
187,441.349906,495.2531419,0.999998569,249.3366537,498.3112905,1
188,440.8916183,494.9302006,0.999998927,248.8256764,499.5985357,1
189,440.711174,494.8061223,0.999998927,248.8544559,499.0644079,1
190,440.828516,495.0952702,0.999998927,249.4831681,499.121107,1
191,441.3299668,495.2246242,0.999998927,250.415782,499.7099546,0.999999881
192,441.7835186,495.3631597,0.999999166,250.7399778,499.9368427,0.999999881
193,442.0857904,495.5850959,0.999999285,250.1378474,499.9289098,0.999999881
194,442.2288414,495.5649538,0.999999404,249.9194632,499.7445947,0.999999881
195,442.5067786,495.1446009,0.999999285,250.2911301,499.9828053,0.999999881
196,442.8818952,494.9427438,0.999999285,249.7669492,499.7681804,1
197,442.9081526,494.6914372,0.999999166,250.4782114,499.1597657,0.999999881
198,442.5137295,494.8523216,0.999999166,250.3370686,499.2748941,0.999999881
199,442.6888311,494.7422519,0.999999046,250.2416172,498.9576319,0.999999881
200,443.6802866,493.8600392,0.999997854,250.3680415,498.540151,0.999999881
201,445.017662,492.8586429,0.999993801,250.7682853,497.8067522,0.999999762
202,444.1889687,490.5378776,0.999998212,250.70227,496.3641479,0.999999523
203,442.9977741,483.3142381,0.999999881,250.5036979,492.2342283,0.999998569
204,440.3224549,476.749832,0.999998808,250.2579579,487.9877753,0.999999642
205,437.1433425,471.5653257,1,247.2363644,481.9231398,1
206,437.8607736,467.1367697,1,245.3277385,477.5567381,0.999999881
207,440.5668907,464.3856544,0.999999762,244.3578807,474.0558562,1
208,442.8859739,462.5880885,0.999998212,242.0329959,476.4924759,1
209,444.2292127,462.5041504,0.999996781,240.5127769,482.6240467,1
210,444.4707559,463.1676712,0.99999702,239.3574886,487.6297188,0.999999881
211,445.3382182,462.3609881,0.999996185,239.442615,487.109314,1
212,446.2394829,460.7256035,0.999995828,240.2779155,482.0932043,1
213,443.8881507,460.8846788,0.999993682,241.1329107,480.0928128,1
214,443.4122762,461.7787533,0.999997497,240.7748704,476.9329559,1
215,442.3526256,465.0837529,0.999999404,243.0363831,480.9492857,1
216,440.6593666,470.9628739,0.999999642,242.1360425,487.3319583,1
217,439.3204558,473.8459911,0.999999285,241.3870342,490.6328526,0.999999881
218,438.2344842,477.6846099,0.999999404,241.9030199,490.9027767,0.999999881
219,437.6424984,478.784368,0.999999762,242.9062246,488.7695074,1
220,437.3707871,480.3939486,0.999999881,244.0395537,487.5244527,1
221,436.7483976,484.9390554,1,243.8460328,487.7530355,1
222,437.2836361,492.1102706,0.999999404,245.067536,493.0942495,0.999999881
223,439.7431264,492.94505,0.999999166,246.5220342,501.2821456,1
224,439.2183747,492.1159645,0.999999285,245.703541,505.335453,1
225,438.1340029,489.1426439,0.999999762,246.806824,502.5635107,1
226,437.625435,489.3683295,0.999999762,247.3008664,500.6421248,1
227,438.8024802,491.2366508,0.999999166,247.1561532,501.7180264,1
228,439.9783175,491.9409316,0.999998808,245.7410611,503.7571762,1
229,439.6697042,491.7966445,0.999999046,245.3635912,505.7554393,0.999999881
230,439.7891006,492.1307193,0.999998927,244.5657452,505.2831888,1
231,439.7177022,492.2681894,0.999999046,244.6466527,504.8014464,1
232,439.6558974,491.5729118,0.999998808,245.3653787,504.5332165,1
233,439.8350058,491.2551058,0.999998569,244.7211049,503.9742992,1
234,439.8088696,491.5155917,0.999998689,245.6821702,503.6922741,1
235,439.9497449,491.5763673,0.999998569,244.9634485,503.4471486,1
236,439.202112,490.7698798,0.999998689,245.0887687,503.4843183,1
237,438.9638636,490.5414367,0.999998927,244.8085833,503.3717496,1
238,438.7283471,490.6341462,0.999999046,244.5202408,503.0885887,1
239,439.5008349,491.8869407,0.999998689,244.7966851,502.5737624,1
240,439.2457933,492.1966335,0.999998927,244.6318313,502.9619586,1
241,439.0559366,492.2083066,0.999998927,243.8766677,502.8020592,1
242,438.9812224,492.5926784,0.999999046,243.3568018,501.8758682,1
243,439.04971,492.3855765,0.999999046,243.5777571,502.1564238,1
244,438.5502813,493.2074151,0.999998927,243.6272444,502.0571723,1
245,437.0781331,495.154623,0.999999762,244.3392619,500.5776829,1
246,436.7557338,496.2517381,0.999999881,245.4339702,498.8935187,1
247,436.6479338,495.8823581,0.999999881,244.9198118,498.2571772,1
248,436.4994603,496.5854509,1,244.7737173,497.1815977,1
249,436.2831356,496.8296845,1,244.7496452,497.3625984,1
250,436.7604696,496.4733222,0.999999881,244.7432279,498.4965411,1
251,436.177147,496.2421327,0.999999881,244.8431721,498.8792607,1
252,436.127398,495.9222741,0.999999881,243.8619266,499.3176421,1
253,436.0064357,495.0738239,0.999999762,241.4777923,498.9141735,1
254,435.9321631,493.2761151,0.999999285,240.6316617,499.7668708,1
255,435.1147164,490.3124003,0.999999642,240.6744344,499.619518,1
256,434.6409674,489.8648443,0.999999642,241.0369678,498.0849559,1
257,436.141705,489.879189,0.999999523,241.2102373,494.0605924,0.999999762
258,439.1189101,491.6879146,0.999998689,243.3265542,489.8263025,0.999999881
259,439.1556437,491.5252362,0.99999845,248.5864573,483.7718566,0.999999881
260,440.1160679,492.5292529,0.999997735,248.9059057,477.7979922,0.999998331
261,441.1525278,492.8923511,0.999996543,249.5458522,472.6954598,0.999998093
262,441.3316059,493.4941491,0.999996185,251.6084799,468.3837835,0.999999404
263,440.4684439,492.9868208,0.999997854,251.7338526,467.2466913,0.999999523
264,439.7968094,492.7464898,0.999998569,251.3337172,468.2599594,0.999999523
265,438.9494557,490.7653608,0.999998093,250.230713,469.846915,0.999999285
266,438.4734125,489.0924644,0.999999523,248.1061921,472.3800626,0.999999404
267,437.4740304,488.2500658,0.999999762,246.1697929,475.4668545,0.999999642
268,437.106521,488.0078287,0.999999762,243.7077521,476.6918355,0.999999762
269,436.7805451,487.8913193,0.999999642,243.6679429,479.0630984,0.999999881
270,437.2560719,488.0335565,0.999999642,241.87376,481.327147,1
271,437.381503,488.2982769,0.999999523,242.9097412,482.2249238,1
272,437.0439487,487.9968324,0.999999762,248.0606432,483.9531623,1
273,435.9349992,488.0669131,0.999999762,249.337853,485.4857129,0.999999881
274,436.604668,489.3087635,0.999999642,249.8387074,489.8543148,0.999999046
275,435.8817051,490.6808076,0.999999046,254.3002825,492.6680964,0.999999404
276,436.0034007,492.9505144,0.999999166,254.1971478,497.3403003,0.999999523
277,437.8988384,496.6795924,0.999999881,252.84663,502.8155642,0.999999762
278,442.6637837,494.9703665,0.999998927,253.171277,504.5154257,0.999999166
279,442.0615753,497.5015092,0.999999642,253.6470681,503.4355543,0.999999523
280,441.1176391,497.1205974,0.999999642,253.6184995,502.0709574,0.999999642
281,440.2583189,497.5075786,0.999999762,253.2605155,499.9320246,0.999999642
282,440.5900784,497.1746767,0.999999642,253.249265,499.7579304,0.999999642
283,440.6914864,496.862896,0.999999642,251.2852368,501.6725223,0.999999762
284,440.310884,496.6331582,0.999999762,249.3243527,504.3070626,0.999999881
285,439.6826682,496.9555857,0.999999881,248.4940615,503.2344151,1
286,439.8660052,496.6654584,0.999999762,248.8812485,503.545433,0.999999881
287,439.8509948,496.9028127,0.999999881,248.5561552,503.402585,1
288,440.2295184,496.8826728,0.999999762,248.5846782,503.2817745,1
289,440.1224828,496.7270765,0.999999762,248.8356991,502.5868952,1
290,440.4700155,496.3910294,0.999999642,249.432652,501.6638709,1
291,440.7057276,496.2673099,0.999999523,249.7209997,501.3239111,0.999999881
292,440.6548052,496.0228255,0.999999404,249.3127413,501.1301712,1
293,440.5077224,496.093009,0.999999523,249.7735481,501.7163885,0.999999881
294,440.5485063,495.9525824,0.999999404,249.5814824,503.0629675,0.999999881
295,440.73175,496.1729732,0.999999523,248.7738948,504.7798305,0.999999881
296,440.6964355,496.6067774,0.999999523,248.7071185,504.7484202,0.999999881
297,440.8189301,496.7055769,0.999999523,249.1162095,503.5342374,0.999999881
298,440.7628865,496.7376072,0.999999642,248.5129852,503.4281349,1
299,440.4397373,496.756916,0.999999762,249.0558796,502.9420438,0.999999881
300,440.2376771,496.7355938,0.999999762,248.9965115,502.2268775,1
301,440.3888674,496.4846339,0.999999762,249.2721925,501.8865451,1
302,440.2484932,496.3059008,0.999999642,249.2520676,501.8390642,1
303,439.7459421,496.1566861,0.999999762,248.7231245,502.5183907,1
304,439.7175589,496.2758002,0.999999762,248.5527687,503.3352251,1
305,440.2685218,496.6157796,0.999999642,248.9059105,503.6843686,0.999999881
306,440.3597541,496.5455315,0.999999642,249.1267858,503.9734943,0.999999881
307,440.4613605,496.4444029,0.999999642,249.3919339,503.6706784,0.999999881
308,440.3505516,496.5296412,0.999999642,249.2256961,503.5886192,0.999999881
309,440.7172709,496.4096205,0.999999523,248.9888692,503.4719357,0.999999881
310,440.6910071,496.3060615,0.999999642,248.5709548,503.2326093,0.999999881
311,440.8276892,496.0813034,0.999999404,248.6262817,502.9720807,0.999999881
312,441.3519981,495.9269733,0.999999166,248.4612765,502.7563033,1
313,441.7753463,495.8396144,0.999999166,248.4535003,502.7370574,1
314,442.0294164,495.6444926,0.999999166,248.53128,502.9742901,0.999999881
315,442.1720539,495.5008078,0.999998927,247.7138727,503.6973562,1
316,442.3637502,495.8157883,0.999999166,247.1605284,504.2488894,1
317,442.0541877,496.2030931,0.999999166,246.2944269,504.115499,1
318,441.8946764,496.2442684,0.999999285,247.1991823,504.5699425,1
319,440.9093275,496.2635939,0.999999523,247.3254893,504.4501367,1
320,440.3570151,496.3326125,0.999999762,246.9970419,504.8227077,1
321,438.9447622,496.6326056,0.999999881,246.9095771,504.990788,1
322,438.6524489,497.3050189,1,247.0244827,504.9001465,1
323,437.8928621,498.0396553,1,247.1766033,504.3790374,1
324,437.3313917,498.8739787,1,247.6479778,504.0584335,1
325,437.5184491,498.272274,1,247.7324543,503.9021535,1
326,440.5751839,495.4236755,0.999999523,247.1310887,502.676821,1
327,440.9635906,495.4703321,0.999999166,248.0882936,502.7111964,1
328,440.4470625,494.274179,0.999998808,248.3950186,503.7895827,0.999999881
329,439.7283099,494.5887661,0.999999285,247.7872798,505.4986057,0.999999881
330,440.3018661,494.9311299,0.999999046,248.9118056,505.9501023,0.999999642
331,441.3956947,495.659626,0.999999046,249.0014491,505.934968,0.999999642
332,441.6372662,496.5769114,0.999999404,248.7325778,504.7541833,0.999999881
333,441.7019379,496.1667776,0.999999404,248.8265328,503.2433035,0.999999881
334,440.9465628,496.0525339,0.999999404,247.8039141,502.6271524,1
335,441.4968393,496.5787814,0.999999523,247.9117763,502.2876768,1
336,440.780117,496.4723005,0.999999523,247.7883518,503.0025513,1
337,440.5819368,496.194509,0.999999523,247.5285404,503.3955376,1
338,440.446156,495.9047027,0.999999642,247.8402078,504.1432137,0.999999881
339,440.5431552,495.5098276,0.999999404,248.4701824,505.8330011,0.999999762
340,440.6578059,495.2239766,0.999999166,248.1328197,506.1477914,0.999999881
341,441.3216691,495.5381021,0.999999166,247.9237914,505.5327029,0.999999881
342,441.4687295,496.4961534,0.999999523,248.3663073,505.2890797,0.999999881
343,441.5103898,496.430599,0.999999404,247.7829659,505.032567,0.999999881
344,441.4638276,496.2774253,0.999999523,247.8333049,505.0727792,0.999999881
345,440.887877,495.9877458,0.999999404,247.5813942,505.6692362,0.999999881
346,441.4173255,496.3634577,0.999999404,247.4647331,505.0586743,1
347,440.7509675,496.1323559,0.999999404,247.1897132,505.2932801,1
348,440.8422751,496.0818796,0.999999404,247.3365898,505.3986216,0.999999881
349,441.5672202,496.0727065,0.999999404,247.4921448,505.0309367,1
350,440.8969464,495.9532142,0.999999285,247.3485103,504.9095812,1
351,440.8886075,496.0363345,0.999999285,247.5762916,504.9816394,1
352,440.9132051,496.282855,0.999999404,247.410641,505.0096841,1
353,440.802238,496.4625077,0.999999523,246.9177289,504.5959845,1
354,440.7400818,496.5307786,0.999999642,247.4227576,502.7302496,1
355,440.5830069,496.4996436,0.999999642,247.5175521,501.9571663,1
356,440.7580624,496.3255649,0.999999642,246.7621129,501.363843,1
357,440.246314,496.3601816,0.999999762,245.6737933,503.0115986,1
358,440.0760031,496.1885564,0.999999762,246.3015404,504.8127527,1
359,439.9678206,496.2831979,0.999999762,246.4862378,505.8055015,1
360,439.8482616,496.2726426,0.999999762,246.1501789,505.0432291,1
361,440.3482475,496.2258248,0.999999642,247.0708413,504.4244456,1
362,440.4264817,496.4261351,0.999999642,247.5895989,504.6927524,1
363,440.3960752,496.3174591,0.999999642,246.9955449,504.2220769,1
364,440.2703471,496.1699896,0.999999642,246.4922273,504.3963513,1
365,440.3130069,496.2115529,0.999999762,245.9548858,504.0719686,1
366,440.5621271,496.2613096,0.999999642,244.8189796,503.3744156,1
367,440.4875684,496.3098652,0.999999642,245.0338503,503.2242982,1
368,440.4154253,496.3538826,0.999999642,244.5491066,502.722971,1
369,440.5234194,496.2056262,0.999999642,244.7392335,500.8674725,1
370,440.4345684,496.2920127,0.999999762,242.9484071,498.3537374,1
371,440.6000571,496.3626614,0.999999642,241.8204446,495.6592636,0.999999881
372,440.7276206,496.397227,0.999999642,241.3033094,494.0496893,0.999999762
373,440.6846347,496.4435408,0.999999523,241.8076725,493.1904057,0.999999762
374,440.6572418,496.4394555,0.999999642,244.0395003,494.2878263,0.999999642
375,440.5262599,496.4497697,0.999999642,246.8193698,494.1264732,0.999999523
376,440.5169587,496.4492424,0.999999642,248.5510163,491.5735733,0.999999523
377,440.0935407,496.3862052,0.999999762,248.2361517,490.9090191,0.999999642
378,440.1691918,496.4894581,0.999999762,249.3731942,491.6868814,0.999999285
379,440.0434027,496.5801806,0.999999762,248.8770294,490.9646472,0.999999404
380,440.3556576,496.427896,0.999999642,247.9978499,491.8497157,0.999999642
381,440.407887,496.5678504,0.999999642,246.7053521,492.6062998,0.999999762
382,440.5162692,496.4925554,0.999999642,246.8019428,493.2332281,0.999999762
383,440.7374516,496.5069797,0.999999523,245.9496913,491.7405528,0.999999881
384,440.9573736,496.2665324,0.999999404,246.4309969,488.7604079,0.999999881
385,440.7676678,496.3213618,0.999999523,246.6896749,486.8432925,0.999999881
386,440.8855476,496.4179683,0.999999523,246.6606464,484.3017643,0.999999881
387,440.7692814,496.4142165,0.999999523,246.0223112,484.0332952,0.999999881
388,440.6963577,496.4438744,0.999999523,245.3972862,484.0862181,0.999999881
389,440.954627,496.364969,0.999999404,245.0446682,483.9455928,1
390,441.513207,496.3923454,0.999999404,244.8023682,485.1237352,1
391,441.5253506,496.3338354,0.999999404,245.3306414,484.8796107,1
392,441.4705153,496.3777704,0.999999404,244.8957061,485.2235905,1
393,441.5613916,496.4960842,0.999999523,246.6839023,488.5861588,1
394,441.0206413,496.4064727,0.999999404,243.721351,493.3072952,1
395,440.9758358,496.2578218,0.999999404,249.6893435,500.5272766,0.999999881
396,440.9616032,496.1129134,0.999999404,247.2380159,506.917286,0.999999881
397,440.8986869,496.321466,0.999999404,247.7067711,505.1256876,0.999999881
