ENV,ENV_VEL,ENV_ACC,time_ms
0.00143526,0.008712319,-0.508668538,40
0.001857609,-0.010575,-0.480110735,80
0.001065164,-0.01708542,0.176558884,120
0.000671826,-0.006952973,0.192949203,160
0.000426283,-0.003251333,0.040032465,200
0.000371167,-0.002066852,0.015714207,240
0.00026047,-0.001416446,0.025883629,280
0.000254935,-0.000734581,-0.002791312,320
0.000192554,-0.000819912,0.013031729,360
0.000197992,-0.00028788,-0.001363943,400
0.000158396,-0.000503163,0.005203544,440
0.000167027,-0.000131497,0.000181357,480
0.000138965,-0.000315205,0.002465586,520
0.00014913,-5.95E-05,-2.37E-04,560
0.000127291,-0.000215667,0.002167269,600
0.000138168,-7.14E-06,-9.91E-04,640
0.00012031,-0.000168175,0.002013191,680
0.000131093,3.21E-05,-0.001006087,720
0.000116269,-0.000140239,0.001357295,760
0.000126459,5.39E-05,-0.000499989,800
0.000114,-0.000116326,0.000646406,840
0.000123535,6.26E-05,-0.000104117,880
0.00011279,-9.64E-05,0.000293598,920
0.000121812,6.71E-05,-1.71E-05,960
0.000112297,-8.37E-05,0.000200424,1000
0.000120879,7.24E-05,2.33E-07,1040
0.000112351,-7.67E-05,7.25E-05,1080
0.000120459,7.70E-05,0.000147608,1120
0.000112807,-7.11E-05,-0.000160318,1160
0.000120424,7.87E-05,0.000350797,1200
0.000113515,-6.51E-05,-0.000352785,1240
0.000120708,7.86E-05,0.000461189,1280
0.000114384,-6.03E-05,-0.000428308,1320
0.000121231,7.90E-05,0.000494463,1360
0.00011539,-5.78E-05,-0.000483527,1400
0.000121909,8.04E-05,0.000573217,1440
0.000116523,-5.61E-05,-0.00061209,1480
0.0001227,8.07E-05,0.000717749,1520
0.000117741,-5.34E-05,-0.00075659,1560
0.000123606,7.96E-05,0.000819779,1600
0.000119,-5.03E-05,-0.000810512,1640
0.000124624,7.87E-05,0.000823248,1680
0.000120293,-4.87E-05,-0.000796794,1720
0.000125716,7.94E-05,0.000821746,1760
0.000121647,-4.86E-05,-0.000841385,1800
0.000126845,8.05E-05,0.000918553,1840
0.000123065,-4.78E-05,-0.000979168,1880
0.000128018,8.00E-05,0.001061553,1920
0.000124515,-4.54E-05,-0.001090162,1960
0.000129268,7.83E-05,0.001111324,2000
0.000125969,-4.29E-05,-0.001074963,2040
0.000130596,7.77E-05,0.001053046,2080
0.000127448,-4.23E-05,-0.001014485,2120
0.000131966,7.92E-05,0.001034163,2160
0.000128994,-4.31E-05,-0.001064295,2200
0.000133349,8.07E-05,0.001153314,2240
0.000130608,-4.24E-05,-0.001221823,2280
0.000134777,7.99E-05,0.001302297,2320
0.000132249,-3.94E-05,-0.001312872,2360
0.000136293,7.80E-05,0.001310067,2400
0.000133895,-3.68E-05,-0.001241257,2440
0.000137898,7.80E-05,0.001199727,2480
0.000135585,-3.70E-05,-0.001146768,2520
0.000139541,8.06E-05,0.001176452,2560
0.000137372,-3.82E-05,-0.001218584,2600
0.000141201,8.26E-05,0.00133384,2640
0.000139251,-3.70E-05,-0.001410039,2680
0.000142927,8.15E-05,0.001495715,2720
0.000141165,-3.31E-05,-0.001480599,2760
