"Begin Time - msec","End Time - msec","R.Speech_form",
0,6524,""
6524,6806,"OK"
6806,7582,"haha"
7582,8064,""
8064,8158,"ich"
8158,8322,"versuchs"
8322,8416,"jetzt"
8416,8657,"einfach"
8657,8881,"mal"
8881,9192,""
9192,9310,"könnt"
9310,9504,"grad"
9504,9621,"durch"
9621,9868,"sone"
9868,10238,"Art"
10238,11408,"Bauklötzchenwelt"
11408,11875,"gefahren"
11875,12210,"worden"
12210,12598,"wie"
12598,12962,""
12962,13309,"wie"
13309,13556,"son"
13556,14244,"Touristentrip"
14244,14527,""
14527,14674,"und"
14674,15026,"dann"
15026,15148,"hat"
15148,15301,"der"
15301,15389,"an"
15389,15683,"fünf"
15683,16124,"Landmarken"
16124,16353,"halt"
16353,16782,"gemacht"
16782,17304,""
17304,17739,"und"
17739,18118,"ähm"
18118,18191,"du"
18191,18526,"startest"
18526,18635,"am"
18635,18894,"Anfang"
18894,19008,"auf"
19008,19155,"son"
19155,19361,"Art"
19361,19440,""
19440,19911,"Kreuzung"
19911,20223,""
20223,20379,"dann"
20379,20555,"gehts"
20555,20811,"son"
20811,21287,"geschwungenen"
21287,21446,"Weg"
21446,22251,"geradeaus"
22251,22325,"und"
22325,22410,"dann"
22410,22680,"kommst"
22680,22736,"du"
22736,22848,"auf"
22848,22965,"sone"
22965,23315,"Art"
23315,23481,"äh"
23481,24184,"Kreisverkehr"
24184,24782,""
24782,24849,"in"
24849,24925,"der"
24925,25119,"Mitte"
25119,25256,"von"
25256,25425,"dem"
25425,26075,"Kreisverkehr"
26075,26247,"ist"
26247,26323,"die"
26323,26587,"erste"
26587,27040,"Landmarke"
27040,27113,"die"
27113,27708,"Skulptur"
27708,28497,""
28497,28558,"die"
28558,28679,"war"
28679,29166,"rot"
29166,29344,""
29344,29583,"so"
29583,29946,"ähnlich"
29946,30071,"wie"
30071,30169,"n"
30169,30854,"Möbiusband"
30854,30956,"wenn"
30956,31045,"du"
31045,31176,"das"
31176,31529,"kennst"
31529,31935,""
31935,32132,"also"
32132,32444,"so"
32444,33002,""
33002,33314,"drei"
33314,34014,"Schleifen"
34014,34712,"ineinander"
34712,35463,"geschwungen"
35463,35667,"aber"
35667,35989,"alles"
35989,36199,"zu"
36199,36619,"einem"
36619,37071,"Gebilde"
37071,37447,"verbunden"
37447,38150,""
38150,38369,"hm"
38369,39096,""
39096,39640,"OK"
39640,40466,""
40466,40711,"das"
40711,40813,"war"
40813,40880,"die"
40880,41144,"erste"
41144,41759,"Landmarke"
41759,42240,""
42240,42753,"ähm"
42753,42877,""
42877,43008,"in"
43008,43126,"dem"
43126,43842,"Kreisverkehr"
43842,44075,"gings"
44075,44221,"son"
44221,44482,"bisschen"
44482,44673,"nach"
44673,45177,"links"
45177,45375,"ganz"
45375,45541,"nach"
45541,45831,"links"
45831,45901,"n"
45901,46197,"bisschen"
46197,46328,"nach"
46328,46646,"links"
46646,46853,"oder"
46853,47114,"auch"
47114,47370,""
47370,47845,"geradeaus"
47845,48236,"weiter"
48236,48552,""
48552,48679,"nach"
48679,48905,"rechts"
48905,49013,"war"
49013,49093,"auch"
49093,49160,"n"
49160,49354,"Weg"
49354,49595,""
49595,49707,"aber"
49707,49825,"is"
49825,50086,"egal"
50086,50169,"du"
50169,50436,"gehst"
50436,50653,"so"
50653,50872,""
50872,51025,"den"
51025,51156,"der"
51156,51621,"geradeaus"
51621,52057,"weitergeht"
52057,52337,"weiter"
52337,52653,""
52653,52872,"also"
52872,52975,""
52975,53175,"um"
53175,53414,"den"
53414,53758,"Sta..."
53758,54245,"Statue"
54245,54478,"drum"
54478,54599,"rum"
54599,54688,"und"
54688,54828,"dann"
54828,55175,"geradeaus"
55175,55491,"weiter"
55491,57183,""
57183,58171,"dann"
58171,60231,"hehe"
60231,61458,""
61458,61939,"läuft"
61939,62114,"man"
62114,62458,"dann"
62458,62731,"bisschen"
62731,63696,"geradeaus"
63696,64169,""
64169,64245,"und"
64245,64446,"ich"
64446,65421,""
65421,65628,"kann"
65628,65793,"mich"
65793,65978,"nich"
65978,66156,"mehr"
66156,66398,"genau"
66398,66905,"erinnern"
66905,67188,""
67188,67306,"ich"
67306,67583,"glaube"
67583,67698,"dann"
67698,67860,"bist"
67860,67962,"du"
67962,68182,"schon"
68182,68774,"relativ"
68774,68968,"direkt"
68968,69060,"auf"
69060,69194,"das"
69194,69678,"Rathaus"
69678,70261,"zugekommen"
70261,71459,""
71459,71809,"und"
71809,72303,"ähm"
72303,72678,""
72678,72742,"wenn"
72742,72802,"du"
72802,72946,"das"
72946,73372,"Rathaus"
73372,73694,"gefunden"
73694,73910,"hast"
73910,74073,"das"
74073,74251,"sieht"
74251,74430,"so"
74430,74557,"der"
74557,74974,"Grundriss"
74974,75114,"is"
75114,75223,"so"
75223,75824,"U-förmig"
75824,76548,""
76548,76844,"so"
76844,77796,""
77796,78169,"und"
78169,78933,"ähm"
78933,79086,""
79086,79204,"das"
79204,79363,"is"
79363,79545,"ganz"
79545,80267,"symmetrisch"
80267,80509,"äh"
80509,80780,"vorne"
80780,81025,"stehn"
81025,81312,"zwei"
81312,81907,"Bäume"
81907,82270,""
82270,82467,"auf"
82467,82525,"der"
82525,82646,"li..."
82646,82802,"auf"
82802,82875,"der"
82875,83190,"linken"
83190,83340,"auf"
83340,83454,"der"
83454,83760,"rechten"
83760,84035,"Seite"
84035,84225,"vor"
84225,84589,"diesem"
84589,84734,""
84734,85128,"U-Teil"
85128,85227,"der"
85227,85386,"nach"
85386,85590,"vorne"
85590,85869,"kommt"
85869,86304,"jeweils"
86304,86668,""
86668,86864,"so"
86864,87018,""
87018,87222,"so"
87223,87673," "
87673,87723,"auf"
87723,87847,"den"
87847,88249,"Seiten"
88249,88516,"sind"
88516,88944,"zwei"
88944,89324,"blaue"
89324,90085,"Wendeltreppen"
90085,91005,""
91005,91573,""
91573,91818,"und"
91818,92140,"hinten"
92140,92324,"in"
92324,92450,"der"
92450,92684,"Mitte"
92684,92761,"is"
92761,92930,"noch"
92930,93039,"son"
93039,93318,"blaues"
93318,93968,"Eingangstor"
93968,94868,""
94868,95347,"OK"
95347,95992,""
95992,96070,"wenn"
96070,96124,"du"
96124,96344,"das"
96344,96415,"da"
96415,96794,"gesehen"
96794,97117,"hast"
97117,97588,""
97588,97973,"drehst"
97973,98061,"du"
98061,98335,"dich"
98335,98634,"nach"
98634,99324,"links"
99324,100497,""
100497,101171,"und"
101171,101929,"ähm"
101929,102633,""
102633,102945,"läufst"
102945,103198,"dann"
103198,103627,"weiter"
103627,105307,""
105307,105395,"den"
105395,105579,"Wegen"
105579,106128,"dazwischen"
106128,107056,""
107056,107182,"na"
107182,107544,"gut"
107544,108082,""
108082,108207,"auf"
108207,108356,"jeden"
108356,108734,"Fall"
108734,109121,"ähm"
109121,109378,""
109378,109521,"wenn"
109521,109554,"du"
109554,109671,"nach"
109671,109884,"links"
109884,110159,"gelaufen"
110159,110375,"bist"
110375,110410,"und"
110410,110686,"weiter"
110686,110917,"gegangen"
110917,111135,"bist"
111135,111409,""
111409,111655,"kommst"
111655,111834,"du"
111834,112281,"ähm"
112281,112645,""
112645,112726,"an"
112726,112868,"einen"
112868,113317,"Fluss"
113317,113803,""
113803,113943,"dort"
113943,114155,"drehst"
114155,114187,"du"
114187,114324,"dich"
114324,114459,"wieder"
114459,114773,"rechts"
114773,114846,"und"
114846,115104,"läufst"
115104,115204,"den"
115204,115445,"Fluss"
115445,115816,"entlang"
115816,115913,"nach"
115913,116276,"hinten"
116276,117968,""
117968,118304,"irgendwann"
118304,118610,"kommst"
118610,118721,"du"
118721,119000,"an"
119000,119342,"eine"
119342,119567,"ähm"
119567,120161,"Brücke"
120161,120483,"aber"
120483,120607,"an"
120607,120788,"der"
120788,120949,"über"
120949,121089,"die"
121089,121283,"Brücke"
121283,121524,"läufst"
121524,121605,"du"
121605,121806,"nicht"
121806,122043,"drüber"
122043,122293,"sondern"
122293,122331,"du"
122331,122513,"läufst"
122513,122963,"geradeaus"
122963,123205,"weiter"
123205,124592,""
124592,125173,"ähm"
125173,125527,""
125527,125723,"die"
125723,126147,"nächste"
126147,126869,"Landmarke"
126869,127208,"ist"
127208,127767,"dann"
127767,129887,""
129887,130121,"der"
130121,130637,"Platz"
130637,130791,"mit"
130791,130979,"den"
130979,131297,"zwei"
131297,131840,"Kirchen"
131840,133438,""
133438,133925,"mhm"
133925,135791," "
135791,135954,"dann"
135954,136264,"musst"
136264,136420,"du"
136420,136581,"äh"
136581,136686,"es"
136686,136841,"geht"
136841,136998,"dann"
136998,137267,"genau"
137267,137342,"es"
137342,137505,"geht"
137505,137658,"dann"
137658,138037,"irgendwann"
138037,138230,"nicht"
138230,138381,"mehr"
138381,138767,"geradeaus"
138767,138971,"weiter"
138971,139085,"am"
139085,139398,"Fluss"
139398,139671,"lang"
139671,139808,""
139808,140018,"sondern"
140018,140082,"die"
140082,140513,"Straße"
140513,140773,"knickt"
140773,140882,"dann"
140882,141029,"nach"
141029,141304,"rechts"
141304,141428,"ab"
141428,141919,""
141919,141999,"der"
141999,142324,"folgst"
142324,142383,"du"
142383,142443,"dann"
142443,142660,"einfach"
142660,142837,"nach"
142837,143174,"rechts"
143174,143562,""
143562,143874,"hältst"
143874,144004,"dich"
144004,144243,"aber"
144243,144420,"immer"
144420,144568,"noch"
144568,144681,"so"
144681,144848,"weit"
144848,145152,"links"
145152,145264,"wie"
145264,145380,"es"
145380,145654,"geht"
145654,147228,""
147228,147515,"also"
147515,147879,""
147879,147939,"hier"
147939,148011,"is"
148011,148092,"der"
148092,148447,"Fluss"
148447,149078,""
149078,149288,"daneben"
149288,149354,"die"
149354,149943,"Straße"
149943,150023,""
150023,150119,"die"
150119,150217,"geht"
150217,150539,"irgendwann"
150539,150703,"nach"
150703,151112,"rechts"
151112,151227,"hier"
151227,151421,"kommen"
151421,151469,"n"
151469,151628,"paar"
151628,151892,"Häuser"
151892,152002,"sind"
152002,152246,"überall"
152246,152687,"Häuser"
152687,152878,""
152878,152958,"und"
152958,153037,"dann"
153037,153289,"hälst"
153289,153327,"du"
153327,153469,"dich"
153469,153627,"aber"
153627,153967,"links"
153967,154169,""
154169,154263,"und"
154263,154363,"wenn"
154363,154415,"du"
154415,154630,"dann"
154630,154753,""
154753,154907,"dich"
154907,155106,"links"
155106,155493,"umdrehst"
155493,155723,"kommst"
155723,155801,"du"
155801,155848,"auf"
155848,156067,"son"
156067,156337,"großen"
156337,156650,"Platz"
156650,157170,""
157170,157422,"und"
157422,157592,"äh"
157592,157724,"auf"
157724,157778,"der"
157778,158149,"linken"
158149,158407,"Seite"
158407,158570,"von"
158570,158705,"dem"
158705,158952,"Platz"
158952,159138,"steht"
159138,159362,"eine"
159362,159588,"Kirche"
159588,159700,"auf"
159700,159787,"der"
159787,159974,"rechten"
159974,160094,"Seite"
160094,160226,"steht"
160226,160361,"auch"
160361,160466,"ne"
160466,160831,"Kirche"
160831,161225,""
161225,161324,"die"
161324,161601,"linke"
161601,161750,"sieht"
161750,161938,"son"
161938,162298,"kleines"
162298,162577,"bisschen"
162577,162745,"aus"
162745,162860,"wie"
162860,162956,"ne"
162956,163546,"Moschee"
163546,163736,"naja"
163736,163793,"die"
163793,163981,"hat"
163981,164070,"in"
164070,164159,"der"
164159,164382,"Mitte"
164382,164628,"ein"
164628,164882,"Turm"
164882,164980,"der"
164980,165157,"oben"
165157,165208,"n"
165208,165543,"rundes"
165543,165720,"Dach"
165720,165908,"hat"
165908,166172,""
166172,166302,"mit"
166302,166396,"nem"
166396,166667,"Kreuz"
166667,166863,"drauf"
166863,167130,"aber"
167130,167857,""
167857,168035,"und"
168035,168202,"auf"
168202,168268,"der"
168268,168553,"rechten"
168553,168822,"Seite"
168822,168908,"is"
168908,168981,"ne"
168981,169285,"andere"
169285,169743,"Kirche"
169743,170170,""
170170,170283,"die"
170283,170544,"hat"
170544,170896,"zwei"
170896,171514,"Kirchtürme"
171514,171565,"die"
171565,171902,"spitz"
171902,172116,"sind"
172116,172766,""
172766,172890,"auf"
172890,172979,"dem"
172979,173332,"rechten"
173332,173422,"der"
173422,173644,"beiden"
173644,174035,"Kirchtürme"
174035,174127,"is"
174127,174237,"auch"
174237,174326,"n"
174326,174643,"Kreuz"
174643,174759,"auf"
174759,174882,"dem"
174882,175127,"linken"
175127,175350,"nich"
175350,176705,""
176705,176791,"wollen"
176791,176848,"die"
176848,176947,"das"
176947,177120,"gleich"
