"Begin Time - msec","End Time - msec","R.G.Left.Phrase",
14990,16260,"discourse"
26640,27070,"move"
33310,34060,"move"
34060,35400,"discourse"
36880,41480,"move"
65380,66460,"deictic"
67660,68260,"deictic"
68470,71280,"iconic-beat"
71280,72410,"deictic"
72680,73400,"discourse"
78830,81530,"iconic-beat"
82640,84070,"iconic"
112340,113200,"discourse"
134030,134860,"iconic"
134860,136540,"iconic"
136550,140440,"deictic"
140440,142260,"discourse"
165280,170420,"move"
170420,171960,"iconic"
177640,178320,"deictic"
178320,179900,"beat"
185010,193210,"iconic"
193800,196370,"move"
196700,197570,"discourse"
198280,199000,"discourse"
206353,207493,"discourse"
209873,210943,"deictic"
237073,238113,"deictic"
238113,239383,"iconic-deictic"
246763,250283,"iconic-deictic"
250283,251910,"move"
262987,263527,"beat"
268497,269337,"discourse"
273997,275267,"move"
276627,278927,"iconic"
278927,280550,"iconic"
294017,297540,"deictic"
304100,305860,"move"
306247,308047,"deictic"
308050,309447,"iconic-deictic"
310507,312370,"discourse"
312377,313907,"deictic"
313907,315067,"deictic"
315067,315667,"deictic"
316067,317120,"iconic"
317137,317987,"discourse"
320377,322807,"iconic"
322807,324687,"iconic"
324687,325680,"discourse"
332547,333227,"deictic"
345017,345537,"discourse"
347310,348187,"deictic"
348737,349327,"discourse"
349327,350130,"deictic"
361907,362757,"iconic"
365727,366457,"deictic"
366457,367367,"deictic"
367937,368637,"deictic"
